date,face shield,isPartial
2020-11-01,85,False
2020-11-02,69,False
2020-11-03,97,False
2020-11-04,79,False
2020-11-05,56,False
2020-11-06,87,False
2020-11-07,86,False
2020-11-08,66,False
2020-11-09,71,False
2020-11-10,71,False
2020-11-11,59,False
2020-11-12,0,False
2020-11-13,76,False
2020-11-14,49,False
2020-11-15,69,False
2020-11-16,65,False
2020-11-17,100,False
2020-11-18,39,False
2020-11-19,76,False
2020-11-20,95,False
2020-11-21,52,False
2020-11-22,69,False
2020-11-23,78,False
2020-11-24,73,False
2020-11-25,92,False
2020-11-26,79,False
2020-11-27,94,False
2020-11-28,64,False
2020-11-29,49,False
2020-11-30,59,False
2020-12-01,89,False
