date,face shield,isPartial
2021-01-25,56,False
2021-01-26,52,False
2021-01-27,58,False
2021-01-28,90,False
2021-01-29,82,False
2021-01-30,81,False
2021-01-31,84,False
2021-02-01,76,False
2021-02-02,63,False
2021-02-03,100,False
2021-02-04,49,False
2021-02-05,65,False
2021-02-06,64,False
2021-02-07,93,False
2021-02-08,81,False
2021-02-09,66,False
2021-02-10,41,False
2021-02-11,61,False
2021-02-12,51,False
2021-02-13,54,False
2021-02-14,0,False
2021-02-15,49,False
2021-02-16,74,False
2021-02-17,66,False
2021-02-18,70,False
2021-02-19,48,False
2021-02-20,78,False
2021-02-21,72,False
2021-02-22,59,False
2021-02-23,38,False
2021-02-24,69,False
