date,face shield,isPartial
2020-08-15,100,False
2020-08-16,72,False
2020-08-17,66,False
2020-08-18,51,False
2020-08-19,50,False
2020-08-20,46,False
2020-08-21,48,False
2020-08-22,44,False
2020-08-23,37,False
2020-08-24,38,False
2020-08-25,33,False
2020-08-26,30,False
2020-08-27,32,False
2020-08-28,31,False
2020-08-29,27,False
2020-08-30,24,False
2020-08-31,19,False
2020-09-01,27,False
2020-09-02,29,False
2020-09-03,19,False
2020-09-04,17,False
2020-09-05,14,False
2020-09-06,17,False
2020-09-07,16,False
2020-09-08,19,False
2020-09-09,17,False
2020-09-10,14,False
2020-09-11,13,False
2020-09-12,14,False
2020-09-13,12,False
2020-09-14,15,False
