date,face shield,isPartial
2020-06-20,66,False
2020-06-21,38,False
2020-06-22,56,False
2020-06-23,43,False
2020-06-24,55,False
2020-06-25,67,False
2020-06-26,65,False
2020-06-27,67,False
2020-06-28,54,False
2020-06-29,64,False
2020-06-30,59,False
2020-07-01,65,False
2020-07-02,75,False
2020-07-03,63,False
2020-07-04,81,False
2020-07-05,66,False
2020-07-06,80,False
2020-07-07,49,False
2020-07-08,71,False
2020-07-09,59,False
2020-07-10,79,False
2020-07-11,81,False
2020-07-12,76,False
2020-07-13,77,False
2020-07-14,61,False
2020-07-15,77,False
2020-07-16,95,False
2020-07-17,100,False
2020-07-18,93,False
2020-07-19,78,False
2020-07-20,83,False
