date,face shield,isPartial
2020-06-16,38,False
2020-06-17,65,False
2020-06-18,55,False
2020-06-19,61,False
2020-06-20,55,False
2020-06-21,59,False
2020-06-22,59,False
2020-06-23,50,False
2020-06-24,55,False
2020-06-25,78,False
2020-06-26,69,False
2020-06-27,85,False
2020-06-28,69,False
2020-06-29,63,False
2020-06-30,64,False
2020-07-01,68,False
2020-07-02,71,False
2020-07-03,59,False
2020-07-04,81,False
2020-07-05,69,False
2020-07-06,86,False
2020-07-07,61,False
2020-07-08,85,False
2020-07-09,69,False
2020-07-10,97,False
2020-07-11,83,False
2020-07-12,71,False
2020-07-13,74,False
2020-07-14,67,False
2020-07-15,84,False
2020-07-16,100,False
