,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.626289690553224,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.5672765255973191,0.7965080671160175,1.0000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5069122006977081,0.31769444506053457,0.33592072513408505,0.9999999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.21733037913456907,0.31823051297991006,0.27620756569758376,0.3434277528502455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.6418387222922406,0.4174818051894778,0.4914681978025759,0.3350559870087343,0.32087012990859226,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.2618421836414749,0.28530845089115014,0.3912353429086319,0.4380085525873402,0.3333258623620074,0.22990901688863544,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.35617483582034365,0.347842089923249,0.3850269038717297,0.34380996304893263,0.15837739531461859,0.2505100188966,0.1888230957760903,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.7564038527687122,0.6987715032708528,0.7744747966771279,0.23348696748383424,0.22359908077892057,0.7251816097385829,0.2710254674232044,0.2952659876752804,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.782679053278284,0.6291416745821118,0.6645100371319428,0.44803288373805694,0.245552178556163,0.5168541881776959,0.2407983405429142,0.34875473512101035,0.7868563333574546,1.000000000000001,0.0,0.0,0.0,0.0,0.0
Frontliners,0.6153992451407169,0.7237108227898787,0.6875862095729618,0.40173745790856435,0.31112788244039813,0.4806514068020399,0.3503436223577706,0.407461260039459,0.6753853635585716,0.5045805985953215,0.9999999999999941,0.0,0.0,0.0,0.0
masks,0.6371761678904798,0.49736683030880785,0.6427152557088094,0.421041607220608,0.278126938329203,0.47745723521994804,0.25652389012758275,0.42114018338866627,0.6059581896117355,0.7237178652244617,0.44608365072322853,1.0000000000000013,0.0,0.0,0.0
Quarantine,0.570058306997981,0.5682422895365612,0.6980395545867929,0.3188288717942668,0.19060472602265416,0.556354973766761,0.42023334491278463,0.3620893140585788,0.8235583254429771,0.6781731394099625,0.5545164906704374,0.529212971642685,0.9999999999999981,0.0,0.0
social distancing,0.7065029430211818,0.46562852804788907,0.3138990406856841,0.3999594713985649,0.38173596069496224,0.6455305591930008,0.2062445479371369,0.22093840134362763,0.5019715567043141,0.47730023142514816,0.44163261412641186,0.504832016912749,0.3952815190864953,0.9999999999999974,0.0
work from home,0.5016805147531173,0.47604871646489766,0.43739764218788174,0.3776850118976059,0.21268543772347406,0.39509970253163545,0.3093268596740568,0.4979620572208956,0.5282974115745456,0.6129109590649844,0.4926767464611399,0.43823349526396504,0.5010560976503619,0.37637732933182677,0.9999999999999991
