,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.5151016433098907,0.9999999999999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.7029517958519458,0.43080736892199223,0.9999999999999544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5713067420150525,0.45695020783757956,0.48673706006607925,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.49573088789856795,0.25610680524408186,0.44896032485302895,0.3502177655357405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.31999213426737744,0.3004662857488294,0.4105189214396187,0.41933331674208796,0.26810467462691273,1.0000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.38294497782695897,0.3213378596385645,0.5231320123127212,0.3625689928935105,0.34590701699734755,0.4002310184646868,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.6153926707488905,0.5194659827993358,0.4893971826363868,0.5427372504646635,0.45386468034209,0.3968009131933079,0.501016635656374,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.4284253466535062,0.4224791474345074,0.43832292553000707,0.3231359685826517,0.51270766920368,0.43136119016094004,0.2954258012696584,0.3768464467343733,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.7010094420412476,0.5003219644497753,0.5873398204498287,0.3406705898259729,0.3931094639532502,0.3521121327016849,0.37823843388895173,0.565155496704618,0.3755564955928741,0.9999999999999996,0.0,0.0,0.0,0.0,0.0
Frontliners,0.37482527435946966,0.34190306143160154,0.4175599026945237,0.3935364177837222,0.38590046368016323,0.5180334647760775,0.4082954420673708,0.35914791804409285,0.4934635897294369,0.4071787037678067,0.9999999999999991,0.0,0.0,0.0,0.0
masks,0.29332634093967147,0.3158822221630738,0.35239252276623073,0.41676178173434475,0.2866615109578362,0.5700309643493366,0.291840239111256,0.29481831123789787,0.6445721395010736,0.3148164360738746,0.6595645630968251,1.000000000000002,0.0,0.0,0.0
Quarantine,0.44977765679428916,0.4475653672068098,0.4228176855366963,0.4030844134000476,0.6109447456030522,0.42694511723965,0.32222810656422096,0.49200173079569187,0.8796169396835559,0.4679445542778945,0.6000283107380809,0.5847822074167104,1.0000000000000016,0.0,0.0
social distancing,0.37573592068931444,0.2743670642021439,0.6250849085952385,0.37946699611730333,0.2950913054059386,0.27049716486438463,0.45310054519264803,0.2555510141738904,0.28796688689132216,0.24858484640057235,0.3810848748731167,0.21900884066851453,0.32397612722226177,0.9999999999999996,0.0
work from home,0.5290924671232095,0.31379078283736117,0.4722187841311091,0.3835703976576157,0.3753542633785056,0.43281559832631783,0.399565321567526,0.4580708698413018,0.4608435129219326,0.6056661352526611,0.4837003563885341,0.503456622351091,0.41619593281180556,0.27033357781727685,0.9999999999999994
