,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.6328153505207672,1.000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.37287230366865387,0.5425620980812671,0.9999999999999684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.31428350689018897,0.3878348121445615,0.40684136234126805,0.9999999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.2934069269196749,0.21245448006910378,0.24525349687207185,0.24363206275713434,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.32950619523980473,0.3093043723515962,0.5068572145401374,0.48247478661703874,0.2951001286807797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3881215959875119,0.4087809488482589,0.5167345743267112,0.43357290766233936,0.22446076786524718,0.3058198559471896,1.0000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.32645075840707327,0.30778558752666557,0.36014846658859406,0.40745580420881855,0.242910973475165,0.4675669568545438,0.3717593311327287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.45926898208058925,0.49291521602326227,0.3236607629950144,0.5135460641603878,0.3494165681708576,0.3554157508829377,0.38100872688622567,0.40174577334198897,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.344562976121988,0.24938339094297474,0.3602929530885018,0.41265547974455846,0.21409038013280215,0.5690933259855108,0.365173420186427,0.34854164494838696,0.3737775031339831,0.9999999999999891,0.0,0.0,0.0,0.0,0.0
Frontliners,0.2886946292538137,0.37390071583510437,0.27813221224705315,0.23304622258296925,0.3486315679317845,0.2397919528803971,0.375664247084558,0.5184971809079462,0.3132262866121015,0.2752489959191828,1.0000000000000002,0.0,0.0,0.0,0.0
masks,0.41860540092919973,0.305118177417543,0.4684990499740744,0.3926916843449625,0.3544663851315392,0.5680234211011671,0.529806782609755,0.5330453939479299,0.6118199724274731,0.47616081415748857,0.32966469326313136,0.9999999999999994,0.0,0.0,0.0
Quarantine,0.5260395739465199,0.48106887885512,0.48517415012375525,0.35133898947621656,0.2675332124920627,0.38698853452892557,0.5182034134802708,0.46409003666121723,0.5731236820606189,0.36680638656837394,0.3147055948917666,0.6139074632549804,1.000000000000001,0.0,0.0
social distancing,0.36792628692725654,0.35342328314627114,0.34831671210961074,0.2715352138540616,0.19286865947656645,0.47559948076954817,0.3784445509152696,0.4282363126901805,0.3155587045430922,0.49655755965382314,0.3436170921068552,0.3690259434983895,0.31502094343181286,0.9999999999999992,0.0
work from home,0.5983761655225082,0.5051825435786096,0.4126279854754975,0.43148695664004366,0.2934016556926409,0.5709286423013996,0.35586163494657425,0.3463680233040174,0.45713862539975014,0.37493425022002,0.4114101163460468,0.409440123183523,0.34305841878060167,0.3944109966400528,0.9999999999999991
