,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.4756938126488833,0.9999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.46238915790568225,0.44096167422344845,1.0000000000000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.4912748739526297,0.3667796722737783,0.3446226560369315,1.0000000000000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.494740927428027,0.25859241456121923,0.2905080758704809,0.32084226921256725,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.4334068446345376,0.5082565679395133,0.36652989780964623,0.4134277720633756,0.21378350427281517,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.6546252143713398,0.3712503677671923,0.3082948563136179,0.45644234959317037,0.3912661818496825,0.28286655198456123,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.35990903867352897,0.371549918424271,0.2827231625995858,0.24921906077774114,0.2960233003280158,0.288862425518862,0.3967773481204397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3678102762112807,0.6096496526726558,0.6577773191456902,0.25545305024539616,0.275366758522351,0.4910351554604186,0.2660250958016359,0.283618973817998,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.51582021121007,0.5197034680036442,0.37822822304478504,0.5961828972639375,0.2728924638593809,0.39260634858139476,0.36073236422638055,0.5542788633311494,0.4036875164180223,1.0,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3945124239437613,0.381237600775828,0.5294489016447245,0.5077197342200906,0.3209861787813847,0.3074360760961141,0.2789844404393679,0.5568590806233517,0.4650523199428621,0.41702785708841345,0.9999999999999972,0.0,0.0,0.0,0.0
masks,0.3920661644964258,0.5178782890394233,0.3704602632785778,0.4437270295045712,0.3251569461469751,0.3657924048292766,0.45276336936266953,0.3177017536033252,0.45404496152095886,0.41887999900496703,0.4190581220050134,0.9999999999999992,0.0,0.0,0.0
Quarantine,0.5059915182133743,0.33315608547693837,0.4198065728842659,0.3900299633199516,0.25817780300058757,0.4043389482692263,0.483189966274314,0.3417586220768575,0.5440675546524485,0.4641622655293274,0.43525771340786923,0.3431140735082252,1.0000000000000036,0.0,0.0
social distancing,0.3333972301969044,0.5418875918131302,0.3123503121844507,0.39942702702586785,0.3318483145594464,0.2712678536555241,0.26094316914179916,0.42037244616630487,0.3645518659678785,0.4677719667470211,0.42059667225975844,0.36137629483239647,0.36160049108488085,0.9999999999999982,0.0
work from home,0.433006932236105,0.37128931680653693,0.47668697654604353,0.30338962651331364,0.2735587180988591,0.39240245192970336,0.22034785533514326,0.38293143635169263,0.4029902673268464,0.3697629857220139,0.5919146444213648,0.4867804073845517,0.4277066082714846,0.41166942059685213,0.9999999999999977
