,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.4139673753923285,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.41876230065855347,0.4792969666506572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.43165974652178396,0.6357537430493437,0.5484987134942553,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.26086831661251764,0.34473603584831053,0.22282902859678563,0.2728645045684629,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.4477770577048491,0.47919542340651256,0.42447564305147933,0.4691802361289005,0.35007915318346444,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.35488841926344633,0.617594709593175,0.39458331450704454,0.2803156774858766,0.38426938741240463,0.3766047871470036,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.6297630779167603,0.39298913307146865,0.6029567972116869,0.4484892646106855,0.25804702519080025,0.4582758129447434,0.29986967429796546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.30587257348633207,0.41110459624431567,0.43307004515733755,0.4660566128726779,0.28425652882895386,0.3814802138821611,0.3918422983194519,0.38395136327445956,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4938367146320314,0.40419284421500706,0.44459891344815883,0.3328271942687136,0.4787246531722395,0.4959294422240603,0.4106535549921979,0.3702458175468024,0.436901811508278,1.0000000000000004,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3766428758849644,0.5217569209830745,0.506713589979167,0.36451206137725656,0.35444911212061436,0.3205564035207139,0.44856821387511814,0.3201110631407121,0.33742653793398747,0.2781575292619372,1.0000000000000018,0.0,0.0,0.0,0.0
masks,0.34561206410242123,0.5105632535398796,0.41104628952780986,0.5132962521532431,0.42904033426489824,0.38157784409446927,0.3627371982538973,0.38182821848481535,0.35388708158674514,0.3332688307043191,0.6423008443972421,0.9999999999999988,0.0,0.0,0.0
Quarantine,0.5879716334968836,0.37347938666284025,0.41455320582731253,0.37756385957700744,0.5425727527053384,0.42720202453850037,0.5155367322809737,0.4714978122599828,0.6817642341040488,0.4688771937524059,0.5999747809737221,0.36683486777088126,0.9999999999999987,0.0,0.0
social distancing,0.5060571922607414,0.45805984509508535,0.3789035951560597,0.4198778955426282,0.27623229023679496,0.5805053068703729,0.48913569127953654,0.41032407718354574,0.6329315302633921,0.6311734795012525,0.4094148792707002,0.4019211401003774,0.5988024760045726,0.9999999999999977,0.0
work from home,0.35753193807666905,0.3802259528336278,0.3955540610341916,0.5854334113550728,0.3376326901216148,0.5742723959399774,0.4069449444730714,0.24338333527486467,0.6074237588052203,0.3586628523483093,0.41390745562153675,0.5298753562169674,0.573071843158972,0.6663549810438065,1.0000000000000013
