,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.39063076208330655,0.9999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.612554681840485,0.3525189808358856,1.000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.46572126064259006,0.30537582033293825,0.6148569902885783,1.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.29684357506541137,0.25234606835704215,0.20438366589683443,0.5073018623968109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.42562573434723344,0.4547301733989286,0.6690171613493532,0.6752967070448491,0.3867731134275186,1.0000000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.41609949570616256,0.3854830678349589,0.45645088671202116,0.3474382661038646,0.23967738481988649,0.39278887057350514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.3322927969958397,0.2903466854350351,0.4471992213363066,0.32243706654138354,0.3239254895871702,0.2381127846864511,0.34971891306745206,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.38759629496201353,0.44556591073862706,0.4241168640783324,0.27895048823509855,0.1897608844709872,0.3421050592769765,0.5411846385810177,0.32094748353362923,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4267383775931705,0.5509140792923379,0.590364827332239,0.3834649605657598,0.2221653819141552,0.38549839561997795,0.4553457884330182,0.41195169911154245,0.4065992581444004,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
Frontliners,0.5698983638181755,0.421620271860572,0.515321037967353,0.47255166191007025,0.13123841166720016,0.3370504947400865,0.33553687183188985,0.442653779380595,0.42034765334111307,0.3323838567138259,1.0000000000000004,0.0,0.0,0.0,0.0
masks,0.4112697453415046,0.46840989502317054,0.30136340117816607,0.3575933663733183,0.282281739205178,0.4527511541729505,0.3655265181716491,0.3059347470021961,0.3223112462677535,0.3091519894400076,0.3923913445016159,1.00000000000001,0.0,0.0,0.0
Quarantine,0.4803531862621508,0.31899348911688297,0.4783785457148761,0.3030135529482141,0.241730866315618,0.3397716221983478,0.583163440391188,0.3784300102579847,0.9205702615562635,0.41157707531455734,0.41397830932245216,0.3046216249332925,1.0000000000000002,0.0,0.0
social distancing,0.46576844823128416,0.3872669271689913,0.5504014973671897,0.47700045417783166,0.23886140979405054,0.4067573573526358,0.4870602366448698,0.4385619259473506,0.36570645886525077,0.41219302202000135,0.49885291830487793,0.3716701796655344,0.48836098488475316,0.9999999999999996,0.0
work from home,0.33479086907694366,0.3129920273583961,0.34147517754376155,0.3882132518406626,0.2734209579893492,0.35519059201539305,0.5880373617026621,0.5260087925332325,0.579301264304092,0.3188707425690404,0.35334601281209255,0.35735165097852367,0.47529142273915004,0.5060021524399841,1.0000000000000004
