,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.31993605747087045,0.9999999999999859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.3085231758583455,0.5648699641239937,1.0000000000000193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5141314319994033,0.41256397170233916,0.41614699864048604,1.0000000000000306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.5184613223321264,0.35013296243667863,0.2461987376518635,0.3111163987661937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3939797525545728,0.3934449799000032,0.4421056351733816,0.4028929291241075,0.3185547578378117,0.9999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.2945034994850227,0.5552835219108232,0.6031561477201327,0.48254671687617245,0.3928128013342767,0.41329147397725785,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.40984445374932926,0.3808360582411608,0.2978257274298724,0.44890701811907613,0.27874283987091714,0.44158520633743065,0.4199758925162778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.5060713264271135,0.4200305792552825,0.5014533100184689,0.5160516329961157,0.35576512518894954,0.3993466539503346,0.4395534462924349,0.34586594535973675,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.40547218120602035,0.5508533217730424,0.32350013743875505,0.49240438262208985,0.4107570507177056,0.5183501787673566,0.2786117199036609,0.2535966230295089,0.29092763257054083,1.000000000000004,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3864207313883009,0.48189953895175347,0.5175213749766149,0.6222487922954323,0.3344372604273508,0.33958238438631927,0.5526141505835592,0.3484837978862991,0.6293358412220316,0.33639305441777423,0.9999999999999994,0.0,0.0,0.0,0.0
masks,0.23959338152370127,0.4477017319210311,0.4638053428572494,0.41373548013027583,0.4175198522370501,0.39575458278279696,0.35132672874743853,0.41388551702279525,0.5212825903357051,0.40079369448712554,0.36673402832182445,0.9999999999999977,0.0,0.0,0.0
Quarantine,0.40590181316081636,0.3998485365451053,0.5308852539130066,0.5011269677925689,0.20483454083265232,0.686388656292445,0.5178346423889069,0.2606316910153485,0.4378758050669182,0.551989122582787,0.5751071183540531,0.31028317656060117,0.999999999999976,0.0,0.0
social distancing,0.5925700083848595,0.2995782596199968,0.4097050626915675,0.5732644264974446,0.22847686277204313,0.3429843722213035,0.473149244976948,0.46567087817185676,0.2242031891058977,0.2671460547325782,0.298308213967669,0.3975110883602001,0.3496946009713888,1.0,0.0
work from home,0.3994462801488733,0.3303707568936623,0.3716606461534276,0.502575410865787,0.32885743220775376,0.6278394992359294,0.34272286093238924,0.40711406929466815,0.5196057858438262,0.4493312734573557,0.3490893911812121,0.4105112197090918,0.39774307117670576,0.27369186160743125,1.0000000000000002
