,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.47580121344656995,1.0000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.5278284141197149,0.7047911547316678,0.9999999999999901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3605869337576524,0.5514228709731378,0.42709086400004914,1.0000000000000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.43176674353431443,0.2752206230344191,0.23524755799751063,0.292866482989469,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.5219327912456168,0.5150332438783586,0.48923584414686794,0.4057416062059567,0.3390898729842231,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.5614361148242171,0.270182846115429,0.29032523922580683,0.4933019751568517,0.29460356188259695,0.4080449688836041,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.4582082864727953,0.4576691729440795,0.3650539588044988,0.4511892057687485,0.23517318806859033,0.4147980448319289,0.2469461390598267,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.39724108913550177,0.39403690501250216,0.5459309834869598,0.32121111093454974,0.26815636711315455,0.3133197196065652,0.3739916024696987,0.35368472561108855,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.5405159008115861,0.7875427329272874,0.581922928281778,0.7046913696956505,0.24327233383127528,0.40888395761665286,0.39197203124723834,0.6139960854509723,0.39365954012333215,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
Frontliners,0.29929861647195055,0.5240611709334791,0.6594758200632336,0.4503744361080933,0.2770396719383271,0.26133796930792835,0.4291984701416716,0.2614711995681304,0.6454280999914138,0.3883691207145488,0.9999999999999997,0.0,0.0,0.0,0.0
masks,0.3077332006180306,0.43503759204671455,0.40358986918158324,0.35019103622513525,0.5030589261235329,0.3768346237348754,0.35817177328827815,0.43101603976347513,0.5213325672444994,0.4370183981012258,0.3995894803061732,1.0,0.0,0.0,0.0
Quarantine,0.35963062541831,0.6663511375892044,0.7039083392285888,0.42126985699261904,0.2882281133172032,0.31185528624930003,0.4680095687766285,0.3928110241375208,0.7965605839669505,0.6323930102362644,0.7209487146224318,0.4415023820796475,0.9999999999999993,0.0,0.0
social distancing,0.45377721272403665,0.5178961799456714,0.4279626682165131,0.4486280696858033,0.42863054137256257,0.41118084721249004,0.3283041509829778,0.5568188049145716,0.39567934630493423,0.7013927915358893,0.33805557802266845,0.5910349286563588,0.4393210453820314,0.999999999999999,0.0
work from home,0.34063479465168617,0.31119259801059285,0.392102225777185,0.3343493804108092,0.33167368110943607,0.5456416081984513,0.2646399080927591,0.6440128432774217,0.49727348332538757,0.3228356155529755,0.5365257117701236,0.617916058662902,0.4031065355495113,0.43492312598708777,0.9999999999999973
