,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.2832579144191101,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.30636463494399113,0.6614305285394263,0.9999999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5607322342954066,0.2864015913549177,0.4204228724405015,1.000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.2870791957087397,0.2507267680114887,0.2536576034123584,0.2863898785830205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.32926682342139807,0.38104273527992927,0.48939478272220877,0.34678444086753507,0.2339799342318062,0.9999999999999932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.4157505612774015,0.3610873345096865,0.5788673714431204,0.46873346100890023,0.5941320093956154,0.572879445387195,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.22771354437652527,0.24719321099298092,0.3018627616907999,0.21156950590287918,0.17449520337003413,0.5861441011691997,0.32125686458114283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.49458272808830456,0.5182819837039918,0.7070180570372198,0.3808301485991152,0.27118204934201395,0.35671362518797833,0.46507514661710153,0.2530030447382764,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.5747207068640315,0.353373153958345,0.4661179382573549,0.44005811028262354,0.2695985661633425,0.4024491862208797,0.44524182377110005,0.2648051533519632,0.7604354603393879,0.9999999999999989,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3797074423144262,0.42473882913087047,0.37180243227338095,0.26133509567512825,0.4051947803401348,0.439955408995484,0.43037237342622126,0.28481462542823477,0.32922984218620494,0.35777197207993433,0.9999999999999976,0.0,0.0,0.0,0.0
masks,0.5358789667623718,0.4670696182712342,0.40574644626588374,0.41636331839213825,0.3006464212573873,0.4010768103369236,0.4140229322834826,0.42423528336042676,0.5325079398761825,0.5571518397465427,0.41435049718314504,1.0000000000000004,0.0,0.0,0.0
Quarantine,0.41272983833823296,0.306894633832757,0.5277968743943312,0.30769523815756866,0.24072149443649074,0.4222488806912893,0.4996376685451583,0.2905352294475257,0.7649842676456182,0.8769526443107467,0.3474457708049619,0.5278119303131792,0.9999999999999994,0.0,0.0
social distancing,0.4026344719500686,0.6142721418573763,0.45980781105039514,0.34937806716452285,0.39253391695597317,0.4230446255945028,0.43758330550419205,0.5017486224356299,0.3972191298642637,0.3656816058892593,0.41887895401047337,0.6249771366491372,0.32909748845251574,0.9999999999999997,0.0
work from home,0.3427395352107607,0.3747546097758498,0.3420726596266628,0.42766428144324403,0.2769597531579356,0.5824396110481642,0.3965858542309562,0.4315757146212963,0.3271452912358551,0.2892382020328702,0.29590280345682657,0.4068351349649227,0.24247765497295817,0.3905684186624355,0.9999999999999993
