,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.36946872902033007,0.9999999999999895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4660104461449981,0.36809739802641056,1.0000000000000078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.359888966927725,0.4171502635420765,0.4339184258035456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.4370525818809257,0.2503813715116972,0.20220536270303133,0.34643906733095775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.4859659963893312,0.42812523786539564,0.7429400901151358,0.546399823410498,0.2088817152911513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.5222331763969286,0.4182687677264728,0.5817741572261448,0.3576079707671148,0.4200849392096104,0.4364974902433541,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.36009620558935423,0.32926227142779135,0.2917055251658077,0.23417923301038476,0.26622268235292257,0.3670743747924633,0.3437345530307962,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.2831225858624208,0.6369805825362266,0.37982247976757855,0.3601490250778986,0.18766158442902509,0.4656718478305505,0.37707508426187464,0.6031757819800494,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.3600703749328706,0.3741986713534874,0.4222801392575188,0.5274286805518869,0.18372981094676957,0.42899265279466947,0.44189245839053715,0.3968483039071404,0.5096269798920856,0.9999999999999992,0.0,0.0,0.0,0.0,0.0
Frontliners,0.4737051362197927,0.5019684822664973,0.3731014777694496,0.4612263444418317,0.2132780159225553,0.5610192654901379,0.3539249616179814,0.3358173814842081,0.4203062573553115,0.3335842468427536,1.0,0.0,0.0,0.0,0.0
masks,0.3872222443056869,0.5612476427964926,0.5563951844219488,0.39470000431877017,0.305060769562221,0.3453108468996217,0.4773539737831726,0.41003689138190325,0.4289410774597647,0.4164475797728776,0.41444670801077615,0.9999999999999992,0.0,0.0,0.0
Quarantine,0.4775130994285809,0.5935081258682232,0.4946505224236277,0.4131591556523347,0.36625961885512787,0.3625641358022136,0.40448169842665854,0.3139376797263939,0.45591722740543605,0.32014348911244994,0.437985986446363,0.3959722013702166,1.0000000000000004,0.0,0.0
social distancing,0.5535867461787701,0.3041873485034439,0.3141649765238876,0.2704530286952587,0.19556061913412007,0.4210806881365283,0.28506433248085883,0.31987316387018233,0.24681864059905376,0.27000189250867535,0.6862593686430046,0.39484092661063774,0.36037484193377056,0.999999999999999,0.0
work from home,0.4502428949690698,0.5396155371458967,0.4888184709212264,0.36677077105279654,0.3164066532274598,0.7240194778392699,0.4073254936834506,0.3463430459525066,0.5458321005955598,0.42097320041181524,0.5996604014517523,0.3336133532569703,0.3539378361002952,0.525656575816587,1.0000000000000038
