,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.30173176944697333,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.34309565310710755,0.6150045162413783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5641894126538997,0.3910549734675861,0.41881858423587304,1.0000000000000098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.3137150165087686,0.230539831758443,0.4238535760417305,0.30393694262765136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.5169040156026116,0.3260344474659727,0.6783778402135027,0.4876781810711524,0.24800565685776962,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.22089417250565108,0.30704703069124334,0.2625271096783316,0.36446961159711116,0.24272284954391393,0.4607910044416319,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.4751560985238546,0.2888444217322781,0.3077407122611752,0.5976920986426469,0.42403950075237995,0.2261523310489995,0.18973949635586615,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3854471924194593,0.39297276939674125,0.48282766039999453,0.3055534961326695,0.39822185629499507,0.4239879938386994,0.2907564857712004,0.25008358630980043,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.3584255638837004,0.3127691742479877,0.5835722492554282,0.5757969379366993,0.2946180965151599,0.4670578181466487,0.4263489018096775,0.5106401197466724,0.32225394851973604,1.0,0.0,0.0,0.0,0.0,0.0
Frontliners,0.604909928900766,0.587786084697328,0.6549926081488778,0.5115348365857296,0.2247381492239643,0.4689213944722435,0.2702991784886779,0.4526246279364838,0.2975153856900643,0.4064398884421215,0.9999999999999997,0.0,0.0,0.0,0.0
masks,0.5530126399026561,0.458221430870926,0.3661764415032317,0.3605987334583596,0.39305444242512705,0.452775406760965,0.30542992871482977,0.32010818254953116,0.41514148206096285,0.4367457465481842,0.5276124532517243,0.9999999999999886,0.0,0.0,0.0
Quarantine,0.5278415591105282,0.36347801441346445,0.30823656502191926,0.42294721462774765,0.2990609859583373,0.423704562742491,0.27792214778734353,0.38567123837182954,0.8690239102967647,0.37809781919910973,0.30817664151035984,0.4001979509595344,0.9999999999999997,0.0,0.0
social distancing,0.48687943666296757,0.4546892091540111,0.5058703149273492,0.3980255276207959,0.2753441291580145,0.40296800416527473,0.48069601745221574,0.420547931876549,0.39535902942133866,0.4984312817906532,0.5282781352000041,0.36870781269825886,0.4383599080945572,0.9999999999999967,0.0
work from home,0.5066468285511004,0.32586317386915764,0.3103363694534064,0.30843524553192264,0.21449783437996794,0.30505586263149126,0.49025222398672474,0.5090070940818261,0.548764148977517,0.5379168470586148,0.4065513510167252,0.3457014434371785,0.6171479761349671,0.736488306956725,1.000000000000001
