,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.6400126223295032,0.9999999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.7204598114733632,0.8010034166275017,0.9999999999999839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.32520944553858877,0.5085862064614445,0.4888354830800176,0.9999999999999735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.3467005810646457,0.27613855379991975,0.23233421956221406,0.2746824804007138,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.44794434566751207,0.49938596231348564,0.4865615798449851,0.45940050801560095,0.41092106284436225,1.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3761546807090877,0.2898288882516551,0.27237794724253084,0.4427650859251643,0.2883214829727474,0.383290271132138,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.5518382663982764,0.37919508145142544,0.3732856406018489,0.39466290344376315,0.23040579105754935,0.41427423611209074,0.20422750237655107,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.47734700401448543,0.5753858179598929,0.6522649634375485,0.35032440755565714,0.3035827521760603,0.2800255310477457,0.525809421257712,0.4145446293467795,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.48947932471152833,0.5525297006160846,0.493102405314441,0.4554789498472926,0.2659340549146056,0.5266696388243912,0.30239806190700247,0.46366447992219517,0.4374681643460969,0.9999999999999987,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3667490854658057,0.618681822938079,0.6465469383803728,0.44746676252658113,0.2560456498624044,0.35775816418660966,0.5346827586304496,0.30879964381323266,0.6787783242265993,0.39044742815637296,0.999999999999994,0.0,0.0,0.0,0.0
masks,0.38123823058985656,0.360153713435098,0.39373531180617594,0.36143393746353836,0.3865509376047794,0.4346751191114396,0.37722831354904995,0.43744426644680195,0.2914378309596716,0.5254450075869321,0.3784143790824241,1.0000000000000007,0.0,0.0,0.0
Quarantine,0.44341243115384066,0.7028436325540194,0.702042822607028,0.4150657571781867,0.2725129023819989,0.3421669899928458,0.4739538768793875,0.3914099953993436,0.8371208150637018,0.5417994927197373,0.7549833473378048,0.4139381748511393,1.0000000000000004,0.0,0.0
social distancing,0.45346992630024563,0.4324344307018026,0.4146811797101634,0.3429131092962116,0.44169337146392984,0.49318167505042226,0.35920003342444073,0.4447787891284758,0.40317824987950596,0.5491593531226178,0.3720209714770114,0.6700544442188349,0.41087656312612475,1.0000000000000013,0.0
work from home,0.33541002804938297,0.33390209257720893,0.3829201287455967,0.39841299810201486,0.41828888734458947,0.5451164952129611,0.2888761274435931,0.6851761533954314,0.44106087642725583,0.4693482562696552,0.5144004684752453,0.6444866573439403,0.42192729099436044,0.5334736515723518,0.9999999999999979
