,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.6863145207862904,0.9999999999999944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.3334945826304495,0.5952411901424146,0.9999999999999848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3890776956761763,0.384578521592545,0.39770556270956325,0.9999999999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.23688800060645057,0.17803791097430063,0.30782147060567466,0.2964555976734239,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.36627977959112695,0.32774770742002324,0.4889404316692108,0.4588327153517529,0.3196334639318729,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3466973818951007,0.43558334943798743,0.5366235107539952,0.32801056072216256,0.208223783366835,0.30683722252972556,1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.36285162421478995,0.2957643281884897,0.4560652351902782,0.3718765640722047,0.24397070112995284,0.4828779228074222,0.316851660807594,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.5718179202061614,0.5504200341769551,0.4275836061650077,0.5287149080135695,0.35912899466505666,0.32866409259715607,0.4254760414476502,0.483942089450754,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.3411919957784402,0.24816531003627937,0.4596857123726741,0.4367164685525742,0.21332577073012965,0.5133194053117847,0.4089529904411171,0.40062610838161894,0.34035180494018763,1.0000000000000147,0.0,0.0,0.0,0.0,0.0
Frontliners,0.2832486854640077,0.42472252682283546,0.35661760802518916,0.23160824417046105,0.3354442115211632,0.22818834449722114,0.48152502539747954,0.47687474766518034,0.36738089784296907,0.24091674805938107,1.0,0.0,0.0,0.0,0.0
masks,0.40983609917854663,0.3241674270423576,0.422259978732928,0.3754094813555975,0.4214969838370883,0.539727055968458,0.4590642053076062,0.5633910415334861,0.44493143116671685,0.42429100751796384,0.36359990019838,1.0000000000000004,0.0,0.0,0.0
Quarantine,0.4911247745397384,0.4861589975222452,0.623692302943703,0.3227362771353773,0.3337922399834654,0.3318250865144474,0.4330811105871083,0.4322423281577376,0.7254806299266433,0.4197403547727171,0.2839720113296297,0.5946409570077015,1.000000000000001,0.0,0.0
social distancing,0.4233214069680025,0.3325352209137772,0.41318013032100287,0.28592271198611874,0.22443626952960827,0.4670843546668221,0.4040347070696705,0.460052339066828,0.4019033644293375,0.4472951931378515,0.28275657119090875,0.3952923236734315,0.3619874785937912,1.0000000000000038,0.0
work from home,0.5811997154832463,0.4892824934007318,0.47591846840079355,0.4519343042825564,0.2846386479929092,0.5527108044780713,0.41976853355141397,0.37946728019373605,0.5879007675996146,0.30159989773978985,0.3620091624107999,0.39201109586950617,0.35304462699083056,0.40852220988903226,1.0000000000000022
