,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.3645129232695033,0.9999999999998459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.40350822714586787,0.3841733983600535,1.0000000000000038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.43276097549984033,0.45611852862847085,0.4938784322834999,0.9999999999999878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.5465066129403657,0.27929371050276297,0.2363663215314767,0.27311883162797873,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.32485914303641433,0.45208685417943345,0.6950429524537921,0.49158999026975425,0.29692370637875437,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.43604889262288626,0.39831361222054806,0.4030475227075455,0.3087438313494576,0.29058006207049,0.36980215526849175,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.26191378935376414,0.33583045314911625,0.27823284052562713,0.2763071048651453,0.3119277928266062,0.4456240513671782,0.22951674414495543,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.4508518695723017,0.5056994919910645,0.3415077962906456,0.44273292842475787,0.159441359405061,0.6142527894634034,0.3020761291789884,0.43636998854788184,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.6470650566825606,0.43612793745593653,0.35654636475450713,0.6407018691219181,0.4137400259976605,0.4085833579490074,0.3712031962902049,0.34609733778719365,0.722050171115783,1.0000000000000029,0.0,0.0,0.0,0.0,0.0
Frontliners,0.4256876264114262,0.44368652121755636,0.3696171412338019,0.6751906951939801,0.3512752022275492,0.4064025760631841,0.3893188108496562,0.46168768471588817,0.297311314958223,0.6677373873361891,1.0,0.0,0.0,0.0,0.0
masks,0.40455246213645135,0.35710629579415315,0.6290214500675236,0.350235527875833,0.3135294635968106,0.553105350186847,0.5523810662634131,0.26498979458844185,0.2793275435057046,0.4216905944149651,0.5432370137400611,1.0000000000000002,0.0,0.0,0.0
Quarantine,0.5580435538413497,0.49899449327423384,0.3126224059144623,0.44217780911653876,0.22310149745194888,0.5802976551661164,0.3750222836362336,0.5176573943704231,0.9041902491647672,0.6787861138272084,0.28578656849842893,0.3278549506529282,0.9999999999999984,0.0,0.0
social distancing,0.3609531098347905,0.3737915073844054,0.23956764503368808,0.21727802168849583,0.37121566507185727,0.28994083302572504,0.22027811421693747,0.18021821957146472,0.2836419278027895,0.27306224823492947,0.25197124655168934,0.40902499187839286,0.30562193339666677,1.0,0.0
work from home,0.3441449599525972,0.44343796441168054,0.47384173041931565,0.33275138288114975,0.3416685139621763,0.46653587752130204,0.3992809436818423,0.3236475810471258,0.44654208835896747,0.3964046407996022,0.4098556382145759,0.39928020420832044,0.46301906511490537,0.2720902575328627,0.9999999999999988
