,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.5677531054379704,1.0000000000000173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.45320047565465255,0.31646063265793495,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3711893523657025,0.390587408444193,0.5681235882920053,0.9999999999999907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.41197253510281434,0.29343825148823466,0.39191394625695936,0.44550614893155727,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.32648907873940747,0.30400150373145585,0.4487313078892907,0.4567114780359588,0.5858908023667587,1.0000000000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3590495038870433,0.6281659881079615,0.59711303909802,0.5448691655422834,0.43317152572126133,0.3305033691293611,1.0000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.4563198224295906,0.44278647451481845,0.2553411532966623,0.33494387301903195,0.4208356309924544,0.3295569202233536,0.31379345659599284,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.5557774007736939,0.4129196513503665,0.5065920515482178,0.3982123787429637,0.45079712645054787,0.33076343196936503,0.5045011011910568,0.40592931828079365,0.9999999999999956,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.40233232257717044,0.46193401221935804,0.28106647976587973,0.4251737692988403,0.5011448375221039,0.4463403853547867,0.4096168495613912,0.35102228675944075,0.4726776340479454,0.9999999999999969,0.0,0.0,0.0,0.0,0.0
Frontliners,0.4583622736562143,0.7294118451114698,0.4437884133954265,0.4470857773888193,0.24393382987707765,0.3252724197815823,0.698906667866075,0.43762792100302816,0.48907705384712474,0.2967762459142357,1.0000000000000002,0.0,0.0,0.0,0.0
masks,0.37775178211765237,0.582841947295293,0.6360650584640087,0.6810539732618236,0.303368545293671,0.4908515090374682,0.6676530255678744,0.293582740593127,0.46851010736386617,0.5025190237551777,0.7596029301815067,1.0000000000000004,0.0,0.0,0.0
Quarantine,0.2833678899017832,0.390283942361851,0.4642414718091863,0.5258189993983697,0.19576232284587777,0.26631843300100055,0.5779559809917689,0.3194406938089254,0.5250363502589306,0.40972814673710156,0.6654075506188416,0.6447529919362441,1.000000000000003,0.0,0.0
social distancing,0.6951546688263812,0.2947326818712259,0.36709529702296145,0.4194493290319225,0.26935410112577424,0.3592754060747954,0.1945228404547725,0.2256145484380992,0.5518596995034863,0.3649370605745754,0.23198523903507304,0.318768862300861,0.24970335066389784,1.0,0.0
work from home,0.3215059871430816,0.38669530787948025,0.553645805071183,0.41410234730373957,0.236214819363741,0.5021774421678311,0.32215260171303894,0.3148128926611896,0.42393800496664164,0.5149947166788829,0.27435757392587945,0.4905529100301481,0.3552968926697974,0.24252235137713812,0.9999999999999997
