,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.3036324794702779,0.9999999999999907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4006096043377177,0.6413829612301594,1.000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.5303661322706105,0.344631091838053,0.43598277689332704,1.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.3795708419495483,0.3827414188179037,0.3078787272122759,0.35035274587467297,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.38565430491485586,0.3786146904492312,0.39530770516962505,0.6024534384368069,0.4605272676386676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3695870268554289,0.44793514963319914,0.48986228590992426,0.35639576035718373,0.38089839944507903,0.4466557924804929,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.5250758547454317,0.5457202049479696,0.256354018288306,0.4989610556201396,0.28263374268508046,0.345678775269143,0.4082709350141036,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.5789436560332409,0.37092085233626587,0.502201491413837,0.6632930895394114,0.36555901140677866,0.52064876768014,0.302227231593059,0.38605688662797166,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.41488073382939755,0.5032178476897555,0.34850721410647567,0.4041469567689732,0.4606803712704254,0.4539161754376653,0.26685884548787747,0.3624659822427818,0.3233947414688886,1.0000000000000029,0.0,0.0,0.0,0.0,0.0
Frontliners,0.5138305860366377,0.3773953639608458,0.5395841692520758,0.8203399094923897,0.2793943297145785,0.470117625161822,0.33673657808461527,0.3486331687184524,0.8060889493577695,0.30386910311314547,1.0000000000000002,0.0,0.0,0.0,0.0
masks,0.3993108416114449,0.39004424169898083,0.4588935960227188,0.44445915141589337,0.32975595701051796,0.4225250939656293,0.4975143187235209,0.30024866073755146,0.48848170865398455,0.3899713822808045,0.4078658515181266,1.0,0.0,0.0,0.0
Quarantine,0.3909749698391293,0.32571050218132497,0.37276344083148305,0.508197237952439,0.21858470084236226,0.5042078117966312,0.5230323219463723,0.2556302851461325,0.4722715144637838,0.5839207568598714,0.5527027646336373,0.4687740049834515,1.0000000000000022,0.0,0.0
social distancing,0.4980395199861152,0.3189887793513632,0.360402679570833,0.2915146131989799,0.20505833704254822,0.33994643173158484,0.43171504365650326,0.3927945757545775,0.25786421537331256,0.306465381652815,0.2090548747297282,0.3175638304603871,0.38049721559726396,1.0,0.0
work from home,0.3641776012011843,0.3596903197970413,0.3504204815939507,0.5920228941048303,0.41965256780442,0.7789809547143243,0.4092115549318111,0.29761314571848874,0.5341305315941907,0.38269473414135147,0.4840633329491934,0.42372290889764463,0.48687268451409,0.2442529571274682,1.0000000000000002
