,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.39291970832167455,1.0000000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.3617908542452606,0.5809118782842078,0.9999999999999635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.44231148944067006,0.33447824696990125,0.3654089781449821,0.9999999999999907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.41614080244695983,0.37250084769103153,0.24921722312158912,0.25102226937110306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.4762286542255884,0.6155603864768867,0.34268642345920997,0.48020845947883845,0.35338141865909223,0.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3503017337023124,0.45414621430734636,0.3995116647794471,0.49184455495587903,0.23973594764113285,0.41801458419884335,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.29456580601525584,0.2442494788714133,0.25656144444146034,0.2868196020356914,0.4001148575695129,0.3797803580229611,0.2948442211181766,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.35747444687125646,0.37475698944768404,0.39833507919218636,0.25543877004477744,0.14098009983289203,0.31824421194970776,0.4109147270194472,0.33364981302976726,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.38543432394887767,0.40698116693084513,0.3929902336541825,0.5101070669261707,0.5777850516196935,0.5613996840495336,0.3974555694520922,0.5063363495315361,0.2665068880225341,1.0,0.0,0.0,0.0,0.0,0.0
Frontliners,0.2741226116687204,0.3657860066666942,0.40168437656635925,0.29145558195859617,0.1871244693353118,0.38118364730618914,0.5418638396131127,0.24854371386270346,0.3856960556767276,0.2919195518187053,1.0,0.0,0.0,0.0,0.0
masks,0.49645028525535306,0.40721592869349177,0.5490621566474155,0.45201479676292494,0.3293980659374559,0.3404852256655853,0.566787446849294,0.20004828316862325,0.36268965486811894,0.5984147087056887,0.20464586807968146,1.0,0.0,0.0,0.0
Quarantine,0.34865671339702464,0.45971805548420774,0.35142203384962356,0.45972509355096053,0.28041402572287416,0.43823032975095955,0.5352655854643001,0.290164748204583,0.29312518578948626,0.33123097213587027,0.4214255402192221,0.32051616524831833,0.9999999999999944,0.0,0.0
social distancing,0.35576222058606755,0.3336103068630229,0.3969384208738419,0.3442707231483027,0.242392836015521,0.546938445889276,0.48919097517598015,0.2734456529794671,0.22395956482806292,0.48467579448600945,0.6956254781934187,0.22082458751378833,0.258430147562978,0.9999999999999997,0.0
work from home,0.3786576999187713,0.36266351411361497,0.35326664334241364,0.34255875076552894,0.21160550305382234,0.4774784855531983,0.4071691606687305,0.42970226952110285,0.409595489758352,0.38341076567761745,0.41652649866993074,0.5179299829837757,0.44664153412235225,0.33005240956890947,1.0000000000000009
