,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.34694672284607253,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4555703347751722,0.3692775826325403,0.9999999999999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.4669270606147389,0.3636045076643868,0.53665509075869,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.22681678712514922,0.2125141438116006,0.2651878817709042,0.31998152159324633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.35718454928840865,0.36598408495579127,0.570482142386509,0.4427501352689434,0.350458091999891,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3107331193358191,0.3444850244914171,0.46923667466190083,0.531845196868418,0.45807407091801733,0.3583232976900865,0.9999999999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.37458988543811234,0.36929341451847963,0.36003783285855834,0.4295387347967221,0.27049399747205727,0.32517384734408555,0.32588600907455645,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3610308448066902,0.3165171094629843,0.4162679696020231,0.28485957798372596,0.20225233053533917,0.31723595856578574,0.48772855237794616,0.4005422813901606,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.441110091055178,0.5806230672643102,0.5724311128961753,0.3363611411503814,0.18222547381200568,0.40466529287577907,0.4518600204721569,0.3998890286791566,0.3570254450161284,0.9999999999999986,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3318624618318357,0.21451376027083333,0.530629916522082,0.37638148170724883,0.16231978111816645,0.22785423808452096,0.3692425481123059,0.39826771039326875,0.400674566518676,0.38207816194933814,1.0000000000000002,0.0,0.0,0.0,0.0
masks,0.45316655073656736,0.2880802490651224,0.4755732264232215,0.32576363575492784,0.28224025621680526,0.587193577884074,0.35688902838083975,0.4234110781207025,0.49134989432520604,0.33134778834249873,0.36331070157167294,1.000000000000002,0.0,0.0,0.0
Quarantine,0.5110081565340749,0.398952002925784,0.5577655767027636,0.4059511440146346,0.2347134124348806,0.3985034667113691,0.5262450421454589,0.5141193653757048,0.8390197576816474,0.5019186089404332,0.3653638046447538,0.4272690523296198,0.9999999999999994,0.0,0.0
social distancing,0.33766054237982307,0.3854840797831474,0.47314364337701653,0.30155427175895133,0.22898968355966218,0.45992497909247065,0.3861363807776089,0.42932949429542655,0.2707338388723378,0.3725113265823125,0.3811210492306977,0.3804449659236222,0.37371968317887655,0.999999999999998,0.0
work from home,0.3677052656183916,0.5319478763409605,0.40265136608108826,0.45943111332621644,0.4198237001452173,0.6197897524809646,0.34641273170663284,0.507966918526397,0.6488903698322929,0.3699885930760346,0.3348027745109101,0.6596576525843453,0.5548938178730527,0.42394188602467564,1.0000000000000002
