,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.3784269817284012,0.9999999999999827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.5293220149530756,0.32406266232544884,1.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3846071146966609,0.3001212475326841,0.48120698249004,0.9999999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.484380891567884,0.39384443788965523,0.26690891505246667,0.4414175728714463,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.35213047660406344,0.3181107740815506,0.34553272293791204,0.48363562541505883,0.5704312535916717,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.4105934691453583,0.43999337038037645,0.5203370200779086,0.4491875198391444,0.41031531382333236,0.270923484524119,1.000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.42599625368916927,0.4665391543010349,0.2320350308340474,0.33514445813436844,0.39673944885811646,0.31111809645247046,0.3806882994493005,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.43573800775033383,0.45013898576176337,0.5808542701504221,0.5091434464985833,0.42844991536311644,0.4918023505097985,0.6906044089052358,0.4262660885658969,0.9999999999999978,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.5001935127578201,0.532415112417382,0.27523204670553586,0.418044138960452,0.49577119371311906,0.36178212377504776,0.49079299889177463,0.38578299934919297,0.5195643184772197,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
Frontliners,0.4631800836353507,0.5607423523568532,0.3189079828490787,0.37874296014690434,0.26803528879914834,0.32968433598073765,0.6455465309201894,0.5065459585057391,0.7800599230833793,0.3351056627924089,1.0000000000000002,0.0,0.0,0.0,0.0
masks,0.4120181490437492,0.39708164679425245,0.6200342991786018,0.6274150743562609,0.3673786298790585,0.44136962724762757,0.6641805781982978,0.29574698306868696,0.6368216031057521,0.5056978063739512,0.683894076743773,1.0000000000000004,0.0,0.0,0.0
Quarantine,0.32889503906423023,0.35797676553723135,0.3811491699695281,0.534601885772678,0.24151818135410577,0.25345790701425,0.6128731547841968,0.3441549019515635,0.6732874487779048,0.4219875000346484,0.6958200296510849,0.6483676744925774,1.0000000000000022,0.0,0.0
social distancing,0.6090987757083728,0.2473624337520906,0.5137575163036802,0.4859993487001122,0.24018832723869926,0.32519331459466877,0.2522751739635275,0.19879286180796543,0.37023711061961323,0.3968706993279357,0.31368824844981813,0.44461015178426544,0.25685122994816106,1.0,0.0
work from home,0.3248739213770456,0.43069560348748026,0.4472966801470175,0.3681221683258485,0.32261615867886434,0.5272723544682018,0.2688864666695516,0.38448737304425123,0.44835614074377184,0.6746201350448466,0.20105956162421904,0.3991676871667398,0.3630416828664866,0.27228188901909595,0.999999999999999
