date,cough,isPartial
2020-05-03,100,False
2020-05-04,79,False
2020-05-05,83,False
2020-05-06,71,False
2020-05-07,72,False
2020-05-08,69,False
2020-05-09,52,False
2020-05-10,52,False
2020-05-11,56,False
2020-05-12,62,False
2020-05-13,59,False
2020-05-14,51,False
2020-05-15,75,False
2020-05-16,72,False
2020-05-17,65,False
2020-05-18,93,False
2020-05-19,57,False
2020-05-20,67,False
2020-05-21,73,False
2020-05-22,78,False
2020-05-23,85,False
2020-05-24,73,False
2020-05-25,67,False
2020-05-26,73,False
2020-05-27,54,False
2020-05-28,89,False
2020-05-29,60,False
2020-05-30,54,False
2020-05-31,58,False
2020-06-01,73,False
2020-06-02,84,False
