date,cough,isPartial
2020-08-19,93,False
2020-08-20,88,False
2020-08-21,94,False
2020-08-22,70,False
2020-08-23,87,False
2020-08-24,80,False
2020-08-25,95,False
2020-08-26,85,False
2020-08-27,80,False
2020-08-28,93,False
2020-08-29,97,False
2020-08-30,84,False
2020-08-31,82,False
2020-09-01,73,False
2020-09-02,77,False
2020-09-03,59,False
2020-09-04,67,False
2020-09-05,100,False
2020-09-06,97,False
2020-09-07,77,False
2020-09-08,87,False
2020-09-09,82,False
2020-09-10,72,False
2020-09-11,85,False
2020-09-12,83,False
2020-09-13,74,False
2020-09-14,80,False
2020-09-15,87,False
2020-09-16,77,False
2020-09-17,85,False
2020-09-18,57,False
