date,cough,isPartial
2020-04-02,100,False
2020-04-03,80,False
2020-04-04,90,False
2020-04-05,70,False
2020-04-06,75,False
2020-04-07,82,False
2020-04-08,71,False
2020-04-09,79,False
2020-04-10,87,False
2020-04-11,70,False
2020-04-12,62,False
2020-04-13,78,False
2020-04-14,60,False
2020-04-15,73,False
2020-04-16,65,False
2020-04-17,64,False
2020-04-18,70,False
2020-04-19,57,False
2020-04-20,75,False
2020-04-21,61,False
2020-04-22,51,False
2020-04-23,47,False
2020-04-24,58,False
2020-04-25,47,False
2020-04-26,51,False
2020-04-27,48,False
2020-04-28,40,False
2020-04-29,50,False
2020-04-30,36,False
2020-05-01,50,False
2020-05-02,48,False
