date,cough,isPartial
2020-04-14,79,False
2020-04-15,97,False
2020-04-16,87,False
2020-04-17,84,False
2020-04-18,93,False
2020-04-19,76,False
2020-04-20,100,False
2020-04-21,81,False
2020-04-22,68,False
2020-04-23,62,False
2020-04-24,77,False
2020-04-25,62,False
2020-04-26,68,False
2020-04-27,64,False
2020-04-28,53,False
2020-04-29,67,False
2020-04-30,48,False
2020-05-01,66,False
2020-05-02,63,False
2020-05-03,73,False
2020-05-04,58,False
2020-05-05,61,False
2020-05-06,52,False
2020-05-07,53,False
2020-05-08,50,False
2020-05-09,38,False
2020-05-10,38,False
2020-05-11,41,False
2020-05-12,45,False
2020-05-13,43,False
2020-05-14,37,False
