date,cough,isPartial
2020-10-29,64,False
2020-10-30,69,False
2020-10-31,73,False
2020-11-01,70,False
2020-11-02,66,False
2020-11-03,62,False
2020-11-04,63,False
2020-11-05,70,False
2020-11-06,60,False
2020-11-07,61,False
2020-11-08,55,False
2020-11-09,74,False
2020-11-10,57,False
2020-11-11,65,False
2020-11-12,66,False
2020-11-13,66,False
2020-11-14,66,False
2020-11-15,69,False
2020-11-16,69,False
2020-11-17,71,False
2020-11-18,83,False
2020-11-19,70,False
2020-11-20,61,False
2020-11-21,69,False
2020-11-22,96,False
2020-11-23,76,False
2020-11-24,90,False
2020-11-25,87,False
2020-11-26,70,False
2020-11-27,80,False
2020-11-28,100,False
