date,cough,isPartial
2020-04-23,81,False
2020-04-24,100,False
2020-04-25,81,False
2020-04-26,88,False
2020-04-27,83,False
2020-04-28,69,False
2020-04-29,87,False
2020-04-30,62,False
2020-05-01,86,False
2020-05-02,83,False
2020-05-03,95,False
2020-05-04,76,False
2020-05-05,80,False
2020-05-06,68,False
2020-05-07,69,False
2020-05-08,66,False
2020-05-09,49,False
2020-05-10,50,False
2020-05-11,53,False
2020-05-12,59,False
2020-05-13,56,False
2020-05-14,49,False
2020-05-15,71,False
2020-05-16,69,False
2020-05-17,62,False
2020-05-18,89,False
2020-05-19,54,False
2020-05-20,64,False
2020-05-21,70,False
2020-05-22,74,False
2020-05-23,81,False
