date,cough,isPartial
2020-07-29,85,False
2020-07-30,89,False
2020-07-31,100,False
2020-08-01,91,False
2020-08-02,81,False
2020-08-03,77,False
2020-08-04,78,False
2020-08-05,77,False
2020-08-06,72,False
2020-08-07,86,False
2020-08-08,71,False
2020-08-09,70,False
2020-08-10,66,False
2020-08-11,75,False
2020-08-12,59,False
2020-08-13,71,False
2020-08-14,55,False
2020-08-15,72,False
2020-08-16,77,False
2020-08-17,59,False
2020-08-18,62,False
2020-08-19,64,False
2020-08-20,63,False
2020-08-21,65,False
2020-08-22,57,False
2020-08-23,68,False
2020-08-24,57,False
2020-08-25,66,False
2020-08-26,55,False
2020-08-27,56,False
2020-08-28,62,False
