date,cough,isPartial
2020-12-03,79,False
2020-12-04,73,False
2020-12-05,91,False
2020-12-06,81,False
2020-12-07,79,False
2020-12-08,98,False
2020-12-09,88,False
2020-12-10,82,False
2020-12-11,70,False
2020-12-12,82,False
2020-12-13,59,False
2020-12-14,82,False
2020-12-15,82,False
2020-12-16,81,False
2020-12-17,67,False
2020-12-18,69,False
2020-12-19,74,False
2020-12-20,84,False
2020-12-21,55,False
2020-12-22,71,False
2020-12-23,67,False
2020-12-24,78,False
2020-12-25,78,False
2020-12-26,89,False
2020-12-27,100,False
2020-12-28,87,False
2020-12-29,88,False
2020-12-30,76,False
2020-12-31,77,False
2021-01-01,84,False
2021-01-02,98,False
