date,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
2020-11-20,58.0,73.0,83.0,70.0,0.0,100.0,94.0,0.0,95.0,61.0,62.0,0.0,54.0,64.0,68.134612919663
2020-11-21,81.0,82.69518754246741,89.0,84.0,85.0,46.0,98.62283473241938,91.0,0.0,42.0,0.0,0.0,46.0,0.0,76.0
2020-11-22,59.0,100.0,90.0,99.0,0.0,60.0,100.0,84.0,0.0,56.9588589740645,38.0,0.0,53.0,0.0,82.0
2020-11-23,57.0,80.0,91.0,89.0,0.0,56.0,86.0,40.1129513304315,65.0,67.0,51.0,48.46282174926346,50.036192051232305,0.0,61.0
2020-11-24,75.0,94.0,92.16012167908718,61.0,0.0,34.0,80.0,68.18629894846931,0.0,68.36927071850974,61.0,0.0,41.5840342186726,94.0,60.0
2020-11-25,71.0,91.0,100.0,59.0,0.0,42.0,76.84076795903347,77.84134059117416,0.0,76.53768125867889,34.0,82.0,63.77945299602461,0.0,76.0
2020-11-26,51.0,73.0,87.99755096620632,47.0,0.0,55.0,100.0663797284173,76.91387060541476,0.0,68.0,75.0,87.0,48.83727381002664,0.0,77.0
2020-11-27,51.0,83.56920969184407,82.6063931284494,65.0,0.0,54.0,99.46814128494776,61.47041879580175,59.0,104.24666563040556,48.0,77.0,56.854291671224395,76.0,78.47301826224432
2020-11-28,73.0,99.9038986913902,103.65222117135308,73.0,0.0,65.0,100.0,0.0,0.0,53.81043020177551,55.03550130641367,0.0,63.51425590331302,66.0,56.0
2020-11-29,52.0,100.0,70.81882154907278,67.0,0.0,0.0,53.0,66.85712941170058,0.0,49.0,0.0,78.0,55.20894136105465,0.0,0.0
2020-11-30,67.0,66.0,100.0,81.0,0.0,59.0,85.0,71.96680530353461,100.0,59.0,58.0,68.0,100.6267476421178,64.0,59.0
2020-12-01,50.0,66.0,83.0620369996531,57.0,0.0,54.0,85.0,53.528115344758525,79.0,89.0,75.98802053518675,61.0,85.3751130025034,0.0,89.0
2020-12-02,74.58073244197168,84.0,79.17261014110561,66.0,0.0,52.0,78.0,81.00060365321592,85.57019603293983,82.70576807132015,100.0,71.0,65.0,77.0,75.0
2020-12-03,60.0,71.0,68.97562422776929,65.0,0.0,32.0,70.0,55.0,100.0,88.0,67.0,73.0,61.0,64.69693261991311,68.0
2020-12-04,62.0,64.0,71.0,57.0,100.0,37.0,56.0,78.0,89.0,56.0,75.0,58.0,72.35640507167363,83.0,64.99620231008343
2020-12-05,52.604985852430616,84.0,81.0,89.0,0.0,61.0,61.0,74.08095813430373,64.76773990315704,64.0,0.0,85.0,58.91601071184704,0.0,84.0
2020-12-06,58.0,78.0,75.0,82.0,0.0,48.0,47.0,59.93565830085645,96.00148062336018,53.0,65.0,64.0,54.0,84.0,75.0
2020-12-07,80.57751918651297,72.0,79.0,84.0,0.0,55.0,41.0,59.0,68.0,64.0,68.0,81.0,63.0,61.0,96.0
2020-12-08,49.79906723187472,90.0,87.0,70.0,0.0,49.0,80.0,78.0,49.0,60.0,65.0,0.0,45.0,97.0,70.37623236090124
2020-12-09,94.0,80.0,86.0,69.0,98.0,58.0,0.0,65.0,46.0,80.0,59.0,100.0,65.81087890821203,62.0,56.1134549296694
2020-12-10,62.0,78.0,72.0,64.0,0.0,40.0,47.0,0.0,0.0,48.58979687114102,85.0,60.0,62.36750618799052,84.0,75.11452138611503
2020-12-11,68.27045419806568,55.0,78.0,82.0,0.0,64.0,0.0,0.0,47.0,62.01628844487192,52.0,65.0,57.91796573607666,87.0,54.0
2020-12-12,79.0,74.0,69.0,84.7711815952781,100.0,47.0,68.0,55.0,0.0,70.0,0.0,66.0,46.380835608526866,0.0,72.0
2020-12-13,57.99914891560347,49.0,71.0,60.0,0.0,75.0,44.0,82.0,0.0,64.0,43.0,71.0,64.0,0.0,53.0
2020-12-14,80.0,73.0,82.0,66.0,0.0,68.0,73.0,0.0,0.0,39.119223506396665,35.0,0.0,56.85612067388735,0.0,62.0
2020-12-15,70.0,73.0,78.0,63.0,72.0,53.0,63.0,61.0,35.0,108.09439582001691,0.0,79.0,59.597283503526334,61.0,46.0
2020-12-16,64.0,75.30463597081146,78.0,69.0,0.0,50.0,77.0,89.0,0.0,100.0,28.0,67.0,48.0,78.65297430349553,54.0
2020-12-17,70.0,64.3231633239265,74.71679425144366,82.0,0.0,58.0,0.0,62.0,33.26172767376822,64.0,43.0,94.0,55.540184625825134,81.0,41.0
2020-12-18,96.0,59.0,73.0,65.0,0.0,53.0,51.0,52.0,40.0,57.0,0.0,57.0,62.0,0.0,97.0
2020-12-19,66.07712569095595,68.10789507257086,69.46792100027888,63.266732314337375,0.0,75.0,44.0,0.0,70.0,56.12479118858923,0.0,86.35829314839414,53.31382879724983,0.0,53.28840885996534
2020-12-20,100.0,84.0,80.76922039938079,79.0,0.0,54.106693353848954,53.0,0.0,68.0,67.0,0.0,100.0,49.0,0.0,0.0
2020-12-21,57.0,55.0,75.54004242464688,66.61621715965192,0.0,95.0,53.0,0.0,41.0,43.0,0.0,56.0,50.87228090036582,0.0,0.0
2020-12-22,54.0,71.0,80.32599310346642,45.406248555747354,0.0,73.0,64.0,67.0,35.0,35.0,0.0,0.0,54.17405218447222,0.0,72.0
2020-12-23,60.0,66.0,68.0,78.0,0.0,53.0,47.0,0.0,0.0,24.0,0.0,0.0,53.98853886439792,0.0,0.0
2020-12-24,49.0,78.0,57.0,92.0,0.0,98.0,42.0,93.0,0.0,0.0,0.0,64.0,34.0,0.0,0.0
2020-12-25,79.0,74.31700811081808,84.0,70.0,0.0,66.0,49.0,0.0,0.0,0.0,0.0,64.0,65.0,0.0,0.0
2020-12-26,52.0,84.4445643856234,86.0,59.0,0.0,78.0,44.0,61.89251525598851,0.0,40.04266047176538,0.0,0.0,52.52123270916746,0.0,0.0
2020-12-27,90.0,99.0,83.0,59.0,65.0,84.38474488976924,65.0,100.0,0.0,30.0,0.0,56.0,37.364575147362245,0.0,61.72202936827125
2020-12-28,69.0,91.28945686361504,90.0,94.0,68.0,100.0,78.03895738003109,68.2553993343541,100.0,28.0,0.0,0.0,100.0,68.0,53.58766492896314
2020-12-29,87.0,80.0,88.0,83.0,75.0,80.0,86.0,58.888979240656305,88.0,23.0,0.0,0.0,90.0,0.0,63.0
2020-12-30,97.0,61.0,96.79944452242076,96.37712373551106,0.0,74.0,85.805185020239,60.54959094016742,41.61507390961317,26.0,0.0,0.0,45.0,0.0,0.0
2020-12-31,93.0,63.0,71.0,77.80637290162666,0.0,43.0,0.0,0.0,0.0,21.0,0.0,0.0,28.0,0.0,0.0
2021-01-01,67.0,77.05593135869404,85.0,100.0,0.0,49.78621419674979,100.0,0.0,30.0,0.0,0.0,82.0,41.0,0.0,0.0
2021-01-02,83.0,98.0,97.0,63.0,0.0,79.57718187105063,79.0,74.0,0.0,22.0,0.0,58.0,36.0,0.0,81.0
2021-01-03,91.0,77.0473781678799,93.6913940211316,65.0,0.0,67.82408657312955,62.0,0.0,0.0,27.0,0.0,67.0,39.0,0.0,82.76664283494557
2021-01-04,36.0,63.12987815849147,91.0,68.0,0.0,42.023901206993656,68.0,52.0,27.0,28.0,37.0,80.0,41.0,0.0,100.0
2021-01-05,73.0,64.0,85.0,66.0,77.0,67.57461746604086,49.0,55.0,20.0,26.0,35.0,82.0,38.0,0.0,95.0
2021-01-06,93.0,87.0,83.1655510050401,66.0,64.0,38.0,82.0,55.0,0.0,25.0,49.0,52.0,42.0,0.0,93.0
2021-01-07,85.0,70.0,78.0,77.0,0.0,77.0,68.0,56.0,0.0,37.0,54.0,52.86164912986008,44.0,93.7433463378633,73.0
2021-01-08,77.0,73.0,80.0,68.0,0.0,62.0,40.0,50.0,0.0,32.0,31.0,45.46768030004764,35.0,0.0,97.0
2021-01-09,80.0,85.0,82.0,73.05552487431,0.0,56.0,87.54094845619981,74.0,0.0,29.0,65.79373672906301,55.0,45.0,0.0,61.038738872069544
2021-01-10,84.0,83.0,87.09506139053971,88.09344885164708,0.0,68.0,100.0,96.0,0.0,18.0,66.12655986686725,0.0,32.0,0.0,100.0
2021-01-11,98.3970582175801,68.0,84.0,83.0,0.0,39.0,78.0,61.0,0.0,31.0,0.0,47.0,41.0,0.0,69.0
2021-01-12,100.0,71.0,78.0,72.0,84.0,42.0,71.0,60.0,0.0,19.0,97.0,46.0,42.0,0.0,86.0
2021-01-13,77.16284746652407,69.0,71.0,62.332090904041216,97.0,59.0,63.0,55.0,0.0,27.0,69.4575066257453,55.0,44.0,94.0,89.0
2021-01-14,100.0,75.0,62.0,73.69573693354417,78.0,82.0,46.0,0.0,25.0,17.0,100.0,0.0,38.0,0.0,84.0
2021-01-15,87.0,79.0,78.0,72.0,0.0,86.0,56.0,40.0,23.0,34.87556798734374,77.0,100.0,51.0,0.0,56.0
2021-01-16,59.0,75.0,74.0,57.383470413667595,70.59440879523162,55.0,53.0,58.0,0.0,47.15491193500108,0.0,87.0,36.0,0.0,0.0
2021-01-17,61.0,88.0,84.0,76.0,0.0,51.0,45.127165797711406,66.0,0.0,35.0,0.0,75.0,36.0,0.0,76.0
2021-01-18,72.0,63.0,72.0,89.0,0.0,52.0,49.0,59.0,0.0,40.0,99.0,51.0,42.0,75.0,93.0
2021-01-19,39.0,87.0,82.0,69.28125994036628,0.0,60.0,76.0,62.0,22.0,53.377142172348094,0.0,75.91724792874219,38.0,0.0,75.0
2021-01-20,77.0,75.0,63.96619244835878,68.0,59.0,49.0,66.0,80.0,0.0,59.0,72.60911765830181,45.0,36.0,63.0,83.0
2021-01-21,85.0,68.0,72.30138217832612,70.0,0.0,0.0,52.02006660268884,63.0,0.0,59.0,100.0,60.0,45.0,0.0,51.74104188373137
2021-01-22,55.0,68.0,78.21384458167113,87.0,0.0,54.167360457425175,61.34844830290592,72.0,23.0,58.0,43.0,84.0,48.0,100.0,100.0
2021-01-23,49.0,77.0,71.0,76.0,0.0,79.0,45.0,40.0,0.0,54.0,0.0,60.0,37.0,0.0,54.82406954210464
2021-01-24,69.0,75.0,61.03009844252167,71.0,0.0,53.0,66.8951679457716,0.0,0.0,59.0,52.0,75.0,40.0,0.0,100.0
2021-01-25,76.0,60.82201148492549,87.0,71.0,0.0,57.0,34.4805603431094,38.0,28.0,41.61274431218386,52.0,84.0,51.0,0.0,77.0
2021-01-26,63.0,82.1382616848176,79.0,74.0,71.0,64.0,0.0,60.0,32.0,63.0,64.0,87.0,46.0,53.0,70.0
2021-01-27,85.0,79.0,83.0,74.0,0.0,44.56451310406965,43.817837039089085,52.0,0.0,56.0,0.0,69.0,50.56728218294891,0.0,78.70042626554978
2021-01-28,57.363928051084386,79.0,66.0,83.0,60.0,82.0,57.111402056099394,56.249141106830734,0.0,67.0,90.0,85.0,48.99787286478444,88.0,54.00385189962597
2021-01-29,87.53774504772805,77.62030796838253,84.61977774878831,65.84157319903667,0.0,56.0,47.0,72.0,100.0,51.0,51.0,45.0,99.0,75.0,51.0
2021-01-30,58.00300291291809,64.0,97.0,78.0,100.0,67.0,72.49386582396525,62.0,58.0,69.0,56.0,84.66995501908103,87.0,0.0,0.0
2021-01-31,68.91561881786035,70.45298492359895,98.0,71.53866167598555,0.0,59.0,79.0,52.0,0.0,55.0,0.0,96.27846890194289,92.62803831585698,0.0,76.0
2021-02-01,68.0074878280374,67.63075972401752,81.63176524136169,76.4578571477878,0.0,66.0,54.0,40.0,69.0,82.0,39.0,47.01780498956407,100.0,0.0,81.0
2021-02-02,49.0,78.0,76.6958753915481,79.94952304056068,0.0,66.0,63.0,62.0,66.0,78.66358065247877,41.0,75.44092796113952,94.0,58.39205679474867,86.0
2021-02-03,43.910105236432614,90.86799485017464,79.0,59.85692369945773,68.0,76.0,69.0,53.0,0.0,100.0,72.0,59.89125312855208,94.0,63.54251611702946,47.0
2021-02-04,42.0,85.2151626647939,79.0,55.0,0.0,57.0,49.0,56.0,0.0,63.0,71.0,67.0,85.0,0.0,75.0
2021-02-05,55.0,97.0,67.0,69.51247934153017,0.0,48.0,71.0,44.0,52.0,69.0,64.0,0.0,74.0,100.0,42.0
2021-02-06,69.4591890114097,72.0,83.0,83.0,80.0,83.0,0.0,42.0,0.0,89.0,0.0,0.0,55.0,0.0,46.0
2021-02-07,70.0,89.0,86.0,84.0,0.0,86.0,57.869629390768154,86.0,0.0,96.0,45.0,44.09239331476055,63.0,0.0,65.0
2021-02-08,75.0,71.0,71.0,89.70792558432204,0.0,68.0,65.34689304637425,37.0,0.0,90.0,62.0,48.0,77.0,0.0,67.0
2021-02-09,62.0,73.0,86.28139272590828,70.27575685620938,0.0,46.0,55.83612040323589,50.410775454516624,0.0,67.0,0.0,54.0,61.0,0.0,43.0
2021-02-10,64.0,88.0,81.73856099606961,66.0,0.0,37.0,61.02779253116325,59.0,0.0,0.0,38.0,38.0,84.0,0.0,76.0
2021-02-11,51.0,80.0,64.0,87.2655622933116,0.0,56.0,70.27623229598022,64.0,0.0,62.0,58.0,57.0,75.0,0.0,57.0
2021-02-12,50.91272462325275,77.0,71.0,71.49227164768436,70.0,78.0,61.0,88.0,0.0,0.0,51.0,61.48289863002971,76.0,62.0,47.0
2021-02-13,49.16607984706723,65.0,96.94323922668583,71.94195437832829,0.0,73.0,69.0,55.0,0.0,0.0,0.0,0.0,76.0,0.0,54.0
2021-02-14,0.0,74.0,100.0,78.36059320168127,0.0,69.52303488254917,63.0,52.0,0.0,47.0,0.0,0.0,74.0,0.0,0.0
2021-02-15,59.0,76.0,70.02406681692771,68.60549875902451,0.0,86.0,52.0,0.0,0.0,63.0,63.0,77.0,85.0,0.0,42.0
2021-02-16,72.0,71.53713371665525,87.36187606256125,68.95226025377616,0.0,89.0,77.0,64.0,0.0,67.0,0.0,39.95287746030483,89.0,0.0,69.0
2021-02-17,47.0,71.0,87.0,69.36562110035486,0.0,86.0,67.0,56.0,0.0,58.0,65.0,0.0,89.0,0.0,83.0
2021-02-18,66.0,81.90415998236462,80.98846203950134,79.23055892293455,42.34687996936694,95.0,50.0,61.0,72.0,71.0,75.0,52.0,90.0,0.0,74.0
2021-02-19,68.38245105871427,66.0,59.0,58.0,0.0,82.0,44.0,59.72290414004077,48.0,54.0,48.0,44.0,94.0,0.0,76.0
2021-02-20,98.4689321677927,80.0,79.11662369882063,84.3011012762156,74.0,62.0,81.0,79.0,0.0,77.0,63.16162830333883,57.0,84.0,0.0,0.0
2021-02-21,100.0,75.0,80.0,99.0,97.0,91.0,85.0,60.624512558463536,0.0,76.0,0.0,0.0,77.0,0.0,62.0
2021-02-22,61.0,88.0,77.0,88.04672516776527,0.0,76.08784964545119,46.0,67.0,68.0,54.0,65.0,0.0,83.0,0.0,58.0
2021-02-23,34.0,98.25209677381956,74.0,70.08709589686886,60.0,64.91585319271209,0.0,0.0,0.0,33.849548826609215,78.0,59.0,60.0,0.0,73.99158662449709
2021-02-24,46.0,99.0,62.99486709094175,72.0,0.0,63.4108949934722,72.0,66.0,43.0,87.05615891689528,77.0,48.0,84.0,78.0,92.27248296010386
2021-02-25,38.0,85.0,90.0,84.0,0.0,51.0,60.0,83.0,0.0,0.0,87.0,78.0,96.0,0.0,78.64930330458192
2021-02-26,28.0,74.0,84.98629492983846,94.0,0.0,60.58485280797223,67.0,75.1338338115512,0.0,67.0,0.0,47.0,84.65308201710447,54.961576354679806,100.57723743883813
2021-02-27,21.0,99.0,100.0,87.0,87.0,86.17222990514486,62.0,0.0,0.0,54.0,55.97862480937822,0.0,100.0,84.0,41.42595396743925
2021-02-28,20.0,88.14245434491497,79.0,92.0,0.0,75.0,47.0,76.0,81.17310426901052,66.0,0.0,95.0,88.0,0.0,100.0
2021-03-01,30.36167634510963,72.0,74.0,96.0,0.0,70.0,45.0,81.27645396063585,0.0,59.0,86.0,64.97420852120702,96.0,59.69147005444647,51.0
2021-03-02,29.41944747865977,62.609981445059006,66.0,86.0,56.0,71.0,64.77979870709451,57.912856544822425,0.0,58.0,85.0,40.95956680346978,75.0,0.0,71.0
2021-03-03,14.269238521029592,60.49562576987965,66.0,78.0,72.0,58.0,91.0,48.0,0.0,83.0,95.0,61.0,74.0,0.0,68.0
2021-03-04,27.871825057850753,100.0,72.0,88.0,0.0,72.0,75.0,90.0,67.0,43.0,83.0,53.0,82.0,0.0,79.0
2021-03-05,28.0,76.87565775754496,62.3825289922345,68.0,75.0,59.26330612703444,67.0,44.505333276436474,0.0,61.70698814224571,64.0,55.32710029742755,78.0,100.0,60.0
2021-03-06,23.0,85.0,89.6762790533788,94.0,0.0,100.0,87.0,59.942865284629576,0.0,0.0,70.0,55.35358762768256,85.0,0.0,49.0
2021-03-07,27.0,83.0,87.89740514695649,79.0,71.0,74.0,93.0,86.0,0.0,83.0,0.0,56.20709079668406,93.30222437896248,0.0,85.0
2021-03-08,27.56588930207043,94.83192730033434,100.57121895494532,93.0,0.0,71.0,89.0,41.48973084198241,100.0,46.0,90.0,0.0,100.0,0.0,83.0
2021-03-09,32.0,88.00047012136628,100.0,99.0,77.0,84.0,52.630161754086295,91.18000452271632,81.0,81.40899798451153,71.0,55.0,79.0,0.0,58.0
2021-03-10,25.0,84.0,77.0,84.22997675919129,0.0,52.0,77.22082922934386,76.0,62.0,80.22150715298126,93.0,60.369464533542384,75.0,0.0,86.0
2021-03-11,37.469045978550895,90.0,84.0,100.0,55.0,69.0,72.82750484267525,74.0,64.0,67.0,83.0,49.09768898578102,85.0,0.0,73.0
2021-03-12,37.0,75.23659238159293,85.69542589826851,64.0,87.10649805553594,77.0,100.0,86.08983724534639,74.76024855457199,92.0,0.0,57.840124911397446,87.0,0.0,61.0
2021-03-13,45.49611563788669,100.0,97.78161629098948,81.0,100.0,77.75104461867926,98.0,100.0,99.53917011951704,78.0,0.0,65.47152381449817,90.0,0.0,0.0
2021-03-14,23.703806321040183,78.0,100.0,89.0,89.0,100.0,47.03647489105311,68.0,95.47126241998694,86.0,70.0,0.0,91.56596447307405,0.0,86.0
2021-03-15,33.78504605498139,86.0,88.0,79.0,65.0,67.0,92.54258701563036,64.42083149646955,100.0,56.0,0.0,55.0,100.0,0.0,88.0
