,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.45521649635288164,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.6127250675521206,0.6363455986921501,1.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3898373634798023,0.5100013245321271,0.5519454092487277,0.9999999999999862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.2814151672187489,0.3281510958103265,0.20522945882947713,0.1946805110259964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3028838956772763,0.24906577114650952,0.27625995679012,0.3474404822584426,0.16874352792930963,0.9999999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.43807351832093566,0.6098770558862492,0.5554970319843271,0.3680050600018301,0.2301797409667866,0.2698878208370903,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.28720516480089325,0.27920200652105104,0.3822880207508688,0.36233423214522203,0.22537017639278814,0.3016856045017171,0.4606507341987433,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.29208226445757146,0.5230090557834709,0.3796536977227281,0.45075315750370604,0.24643823994724826,0.38870819824132313,0.47112722987709005,0.3310706086970903,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.40764005316453433,0.661025433401889,0.46566895681548803,0.2903297021592057,0.27464616348514453,0.3130642973635796,0.4938298012962135,0.32352315933848014,0.42784439399641494,0.9999999999999971,0.0,0.0,0.0,0.0,0.0
Frontliners,0.23731517809119418,0.28043477587000576,0.26974896391434705,0.24703993843327784,0.14505158913784622,0.2308058553329555,0.29513343122196967,0.29206543241293936,0.3574060016798952,0.19879959191894567,1.0000000000000004,0.0,0.0,0.0,0.0
masks,0.30644780127923454,0.4154011992556082,0.37545187452065665,0.2588438679976185,0.3021231877309489,0.26156568009779435,0.41836713865236536,0.34206998330859073,0.3963038230217279,0.4043351283325257,0.4280198280237318,1.0000000000000036,0.0,0.0,0.0
Quarantine,0.4969053110789223,0.45486711407705377,0.35825998799684616,0.5205779810583295,0.256388165459707,0.3690260206552444,0.3979485402580197,0.3609808812721779,0.5563059464971893,0.36137191075556674,0.2466204177942616,0.36291564632240864,1.0000000000000036,0.0,0.0
social distancing,0.29221987482835216,0.4401604693945372,0.3814339070847989,0.43283675438103947,0.28608668774595497,0.3395446228630603,0.3515930905635043,0.27412982420161974,0.3064631828465051,0.2677504015789783,0.2556634124481901,0.243045008131005,0.43094945271351914,0.9999999999999997,0.0
work from home,0.27683919201069346,0.3169532110175364,0.3493153450853259,0.35668547028036585,0.20681410223762925,0.41298997671174065,0.3219467364736752,0.2975035900974837,0.31648753872230506,0.28100971486516874,0.34734103885219203,0.32680859421043834,0.3226617059074587,0.3646932391667316,0.9999999999999962
