,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.6412159789617934,0.9999999999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.7117244237274434,0.4965633118450661,0.9999999999999876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.2995417970863003,0.24795003774518568,0.47300821020298567,0.9999999999999802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.583567917605102,0.19457720299745015,0.3719788522544381,0.23457496095439279,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.2520942873732533,0.2813476896614048,0.3813088162813981,0.3203870728709008,0.1738220295038428,1.0000000000000038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.33669977696404196,0.398944820662283,0.31666447677667725,0.2721869088026654,0.2550153019793021,0.3281330874593578,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.36249733615510343,0.26238190054532756,0.3681556039192667,0.40151675218143607,0.27929176399567285,0.39755008741125775,0.3629311211096632,0.9999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.4826385567171322,0.5368941367910601,0.43308736089140415,0.2616970191153832,0.26685204495599224,0.2623417014563413,0.41814546552079634,0.1755856400591789,1.000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.6317444750339744,0.4230566718938365,0.5550254961161392,0.22998557558887156,0.6160983777586204,0.2645367787456713,0.3071409952282735,0.20441938794993778,0.38884019700344485,1.0000000000000004,0.0,0.0,0.0,0.0,0.0
Frontliners,0.2847021418414913,0.2781684997773066,0.30410908527846564,0.30481479130886624,0.31585375286384076,0.31485652739941417,0.31880777668079535,0.22908651083254347,0.5430833223961177,0.5828402182489829,0.9999999999999994,0.0,0.0,0.0,0.0
masks,0.5457340458959682,0.31878650668726527,0.3908383906570322,0.3001709485836126,0.4672738621831426,0.2910319025765088,0.38588723839534544,0.20928649901286048,0.29543202480574354,0.6833914786889491,0.44747108045087375,0.9999999999999982,0.0,0.0,0.0
Quarantine,0.4229617323316443,0.5283610925185236,0.40184338558908883,0.2694931926852952,0.2159256867421391,0.24890668721708079,0.3950481391707394,0.20061419532506997,0.8998916225010024,0.3300424600276935,0.49279742517968433,0.25475808341060585,1.0000000000000013,0.0,0.0
social distancing,0.37324684871966923,0.26938040253688605,0.25337121186375283,0.2256760713841885,0.2563186255715239,0.2847632576484278,0.2440701983991035,0.18236482211373614,0.29763480987300434,0.2620398581665834,0.15625451069118274,0.3185542374625588,0.28824785288340665,1.0000000000000002,0.0
work from home,0.43263392309806825,0.4781094435366036,0.36893143564429187,0.23243686270047842,0.27806444962105803,0.3202021080467861,0.31271406439987826,0.41299622966020416,0.4200991923093357,0.3938651961867149,0.3028709952258094,0.28321644019300235,0.3922903248962635,0.2759128042732305,0.9999999999999956
