,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.38256836490164636,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.27958490424211724,0.3697797982000059,1.0000000000000213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.34399727818849224,0.29691654578262855,0.29324590156810637,1.0000000000000098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.24293014750745648,0.17363023880339015,0.33590194100438386,0.20586551737894904,0.9999999999999944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.26618292866230236,0.3432326228797218,0.41196779299377856,0.3632840191230521,0.17305137227982065,1.0000000000000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.19394901203459605,0.23549027564228694,0.2272938246741259,0.2962139081953607,0.17584400986696697,0.3059329300080497,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.27058036471585756,0.2870581985725052,0.38147723802089256,0.24645202859325058,0.16587202730967754,0.3114645026847031,0.33991120525345325,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.5438833949428563,0.3157522688198584,0.3297625516492685,0.3152165360362038,0.21569780741658515,0.3513629706989808,0.2460706819191751,0.23121083896131647,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.36569713944362053,0.2861562160422763,0.43041446582943654,0.3433561205821573,0.24117505222069657,0.45104027164138266,0.3752126892890196,0.485896553674461,0.3539147171143306,1.0000000000000027,0.0,0.0,0.0,0.0,0.0
Frontliners,0.28812001007573274,0.2545230566545737,0.4871511988010179,0.3644597847429396,0.17853134697656534,0.47173930955261884,0.24290605999920512,0.33457564843464216,0.6039137923263704,0.46963495922388915,1.0000000000000009,0.0,0.0,0.0,0.0
masks,0.3330210411066674,0.2681065536045373,0.31820833841171614,0.47445392913377943,0.21830039998081102,0.44063870896095736,0.28366386126661375,0.23500662443489778,0.46791001644358216,0.3115696648458112,0.5153365553172744,1.0000000000000016,0.0,0.0,0.0
Quarantine,0.40956562918268774,0.23424980097256773,0.30915839814992696,0.35422334278135154,0.18146234851203058,0.49956707144967377,0.3409154782006119,0.49898734234105446,0.677585305257519,0.4851001534223695,0.562036332052271,0.5461505320697382,1.0000000000000033,0.0,0.0
social distancing,0.3134327792733045,0.26968602308137096,0.3801015998792633,0.28637459929855663,0.28840172558067734,0.4464391727405066,0.4134861678368275,0.31189095802270667,0.32978415934171407,0.45346376355849705,0.45266752687275297,0.37033219331264017,0.5083775568061464,0.999999999999996,0.0
work from home,0.29564667584110876,0.32942403002224163,0.3175169615342476,0.23485573418429612,0.1459061676896969,0.31352889344351637,0.3760383558303264,0.2168347623235074,0.2526196233883775,0.4082946693128397,0.32713713612708445,0.25391550910202854,0.37311814554144324,0.6966269349485327,0.9999999999999993
