,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.3249404570712694,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4986531282174756,0.33813669802727353,0.9999999999999869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.31486508626799675,0.30245598196112466,0.3021708881935893,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.38176830077804225,0.22663828603452082,0.2529439012539137,0.1538354661001804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.5396287904149323,0.4566014177286836,0.4517495627268732,0.26826602222337176,0.2234134718932018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.34373112434265796,0.32247046957093506,0.3720230415646218,0.2802628921157373,0.3066119929986167,0.44803608279939233,0.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.2082701460306993,0.2641671864958573,0.23145053705125632,0.17096650977787053,0.16679637976125816,0.2655146991750483,0.29495336435768726,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3779713792627936,0.38014709044076606,0.5552764385905815,0.31134045039686276,0.26453182987582696,0.3148352099266483,0.36366919912712176,0.26506043025680415,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4631793761787981,0.2909393995000462,0.525527536031533,0.4332536912807815,0.2838037719426068,0.464301245237733,0.24194734027548062,0.35123865364514034,0.4605132117378616,0.9999999999999978,0.0,0.0,0.0,0.0,0.0
Frontliners,0.30818294780903377,0.34221032867484547,0.26488916821049335,0.3419691715838155,0.3395949892919874,0.3942780588764946,0.43973338712379545,0.18742365200502772,0.40865452670162494,0.3348586825554381,1.0000000000000029,0.0,0.0,0.0,0.0
masks,0.3678939924085901,0.3168485618846161,0.2206483046305216,0.2816912650445914,0.24944330247513186,0.42141604895153484,0.2809497350769427,0.32090969471280406,0.36987215835003995,0.27516595741994215,0.3100103952907067,1.0000000000000036,0.0,0.0,0.0
Quarantine,0.6071683922138166,0.2662093758714717,0.53192476000968,0.3667346631969275,0.18302890845190073,0.35331462805856156,0.3108822462596728,0.2997253614337502,0.5274842514385761,0.6347856241494071,0.2595641430533014,0.2645309340039969,0.9999999999999984,0.0,0.0
social distancing,0.5207999579427,0.3032298574762973,0.45873317684345294,0.30217263055142735,0.21007594001836438,0.46820584811374544,0.31458552105666276,0.22957196726776125,0.2590543817121639,0.4266407896547038,0.30521980064658333,0.3006472834980564,0.31549307134346427,1.0000000000000013,0.0
work from home,0.26698794173070467,0.38887231548664414,0.21706361785755304,0.3147787195510165,0.45001825680537305,0.4780765709756286,0.3893731681571119,0.2620579381573948,0.308267080938211,0.26764232847873437,0.3887615153976094,0.30281878838908954,0.2191538526299095,0.25451813240205473,0.9999999999999911
