,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.35236001378362986,0.9999999999999665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.2563587170548552,0.2671912375684439,0.9999999999999795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.46410940574192666,0.27846708537468695,0.29762511264640173,1.000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.3122277801669071,0.15623175804162096,0.1975604468408264,0.2708087409383263,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3069581945108581,0.2663450017897809,0.2076101532570421,0.382697601989869,0.3482457744865253,1.0000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3068434490398025,0.319946203857764,0.3505003733710806,0.3682787341923674,0.3789309431682097,0.22845994384985344,1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.35485138999463706,0.36225729727105427,0.44570059553653,0.37224853578301387,0.15631180857838137,0.34661012106405803,0.3740700369498249,1.0000000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3270028410837033,0.24014116128147925,0.2642446913494482,0.2554513946599343,0.2065858672311852,0.18502296293721346,0.2157801962498497,0.26021269345275794,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.30413374871556587,0.24811718677834618,0.27858845961556794,0.27894870692317986,0.2572022073129235,0.4395152666570893,0.27863437471810304,0.3149995105759817,0.17913518381777327,1.0000000000000022,0.0,0.0,0.0,0.0,0.0
Frontliners,0.259913227537355,0.22015478877725073,0.39551888341901836,0.23672520576027606,0.18340078055469952,0.22730906228206554,0.24826390300472473,0.28571374298840674,0.22641563343385823,0.18813383549733279,1.0000000000000004,0.0,0.0,0.0,0.0
masks,0.3939913730900233,0.24853355152118664,0.2606626647589371,0.27492825325574105,0.2852058848698691,0.30399105597318066,0.23288400523568167,0.34992237921003216,0.3221645142917822,0.37857159503293875,0.2270278419954258,1.0000000000000009,0.0,0.0,0.0
Quarantine,0.39206844635700616,0.2991527098432474,0.2632680821490086,0.28201410099926993,0.15024035095792448,0.2535959383351026,0.3778036228980627,0.2979455488906614,0.3239280341535904,0.3122077445438941,0.3392105005839425,0.3026487052889943,1.0000000000000098,0.0,0.0
social distancing,0.2259577545338023,0.15135875713784297,0.23404096266153732,0.32492528742901533,0.18496632651951397,0.19607858312284013,0.2927072881516453,0.23744710893787457,0.13753603633702222,0.18656432214215457,0.3362306230639621,0.17029398202395485,0.23137817365494462,0.9999999999999997,0.0
work from home,0.44538339941861244,0.38261238131038383,0.2788465470545817,0.27059318918049935,0.23782551507280297,0.2704275579736215,0.23672740397077235,0.33894217779265085,0.2225315084085964,0.4583216234810808,0.23848521771940917,0.2867014838973009,0.24145024446142027,0.16346746495660547,0.9999999999999973
