,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.2665625906419698,1.0000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.2932926528119966,0.3075891373857534,1.000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3275475676899504,0.2670418739644848,0.3021449436040046,1.0000000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.29162185741406665,0.23273175554000403,0.23080385857493652,0.22373069252375236,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.32045852590959356,0.2767749773192282,0.30585165688389737,0.2649543845611187,0.3663429865739186,0.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.41144959680339804,0.4017769997240201,0.3045162078119587,0.33587070792781215,0.37760261295200376,0.42438830364072844,0.9999999999999951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.24537071440990416,0.24539815174489293,0.29341593912273073,0.22341047045905377,0.506232468929376,0.3960227776114268,0.36920934529151456,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.17556343975542457,0.2148624629292227,0.17613452756024572,0.19281764397049878,0.3312387558743331,0.19599424920267516,0.3212365153646704,0.32948759199951083,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.3183374295340812,0.2818750804979926,0.31288728608886257,0.313132199730658,0.23713522015040633,0.42070771962362496,0.3309536172942035,0.2243118126115133,0.21491738143305553,1.0000000000000022,0.0,0.0,0.0,0.0,0.0
Frontliners,0.27699156075164005,0.27094008261365266,0.3465810711536454,0.2938278928556885,0.17441126323950787,0.20866398340553416,0.3573504348979968,0.3124879638226166,0.5425434904322491,0.41018980100702496,1.0,0.0,0.0,0.0,0.0
masks,0.20481681893226453,0.28064515684376673,0.3649534875692884,0.24986488093508227,0.23840341307343976,0.2889754887785052,0.2558171964700775,0.23410496521705826,0.3091857159217634,0.22933340645455466,0.3533784075670172,1.0000000000000004,0.0,0.0,0.0
Quarantine,0.24191533810521204,0.2627868859844829,0.3588457846917261,0.2425848875721987,0.17808550672332996,0.34725604751168027,0.26573624527384415,0.3026244514341368,0.26125044090139066,0.3250521541664167,0.5084701439949272,0.3709428400639418,0.999999999999998,0.0,0.0
social distancing,0.2301686010925546,0.3857049070773783,0.22871889868486983,0.21733445975262258,0.22141021470668634,0.24235437285793993,0.2867534421668103,0.3503022667225523,0.42133079914946103,0.20899100840385873,0.45422952665774746,0.21449305815723144,0.4205289778779343,0.9999999999999991,0.0
work from home,0.3404957883515224,0.21836830986340552,0.2755136917334609,0.4523963287368435,0.38352152130221795,0.2694837756831114,0.27319450598606254,0.2128052126007169,0.40121882700761885,0.2259640172585539,0.28860467459438116,0.18969762600253154,0.28220179611828927,0.22493098007455853,0.9999999999999974
