,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.34662835249556706,0.9999999999999916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.2547050906636155,0.38484766625966804,1.0000000000000084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3999752378300382,0.29625640453814794,0.2740804293809017,1.000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.24080217502772924,0.17316769991318914,0.32576986170014716,0.22530350733564164,0.9999999999999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.24810859293346227,0.24754284330336296,0.4255502503497016,0.3411521596245532,0.16956823129457035,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.2382977704039252,0.18383629617227662,0.21395718678109704,0.3414787613596439,0.17729731711474978,0.29344712402654116,0.9999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.2345230130854069,0.3445695674584531,0.37422342489620425,0.30477888476249876,0.1658720273096776,0.3213659481308046,0.3321633622582242,0.9999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.6010605002764733,0.26945223994090284,0.31767605012298433,0.39505127359733394,0.2132449468039619,0.3446903284019646,0.274225203327143,0.2290954841223844,0.9999999999999986,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.35990185986908246,0.27875573350744853,0.435605072746511,0.34446483795894484,0.2414597007971197,0.49586647376692633,0.3816926570731193,0.4808500171011937,0.3300502466895673,0.9999999999999992,0.0,0.0,0.0,0.0,0.0
Frontliners,0.31177207524203815,0.2516327942918305,0.4446259307698826,0.3950433542069001,0.17431204292774585,0.43651735515095674,0.21475979845182305,0.3592537119379825,0.6449047267663661,0.4921668876192352,0.9999999999999983,0.0,0.0,0.0,0.0
masks,0.3160014388964383,0.26424231559431366,0.3190317217946662,0.42719911665515725,0.21973765017906924,0.43393558139875876,0.27314153955276405,0.23672739967828207,0.4359503994666203,0.29242931980222714,0.44456914494988525,0.9999999999999962,0.0,0.0,0.0
Quarantine,0.45374200254751457,0.25791097483364345,0.329538307898341,0.4183794095693726,0.16519062195481535,0.49630553725336923,0.30039905700765857,0.5064288473047707,0.7065048769146719,0.47110224274972007,0.5892730638993349,0.46965213341521056,1.0000000000000013,0.0,0.0
social distancing,0.3410914717736881,0.2441775974815333,0.384431160104789,0.31306582724836557,0.31315742955699266,0.39797370052292885,0.3805459737914761,0.36473823501006386,0.3803866119314512,0.521937754429501,0.46559358321558114,0.3329305659419221,0.5531908130476405,1.0000000000000024,0.0
work from home,0.27981829609515363,0.271052989649695,0.3383746927744711,0.2525142849251242,0.1537796236188339,0.26838787539957343,0.32387139636778234,0.2473379024134491,0.25391295272902387,0.4826722003572832,0.3363087944890554,0.2618611818336586,0.3801479939046705,0.6544522084520356,0.999999999999992
