,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.2398067577408683,0.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.3048673635059682,0.5172228078034883,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.2851818873140915,0.271767213848432,0.311323586551309,1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.15452870230895485,0.18152264499941403,0.371630922127741,0.16712722315686535,1.000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3789150498955351,0.32281875138435095,0.3998498578225963,0.37070071048920544,0.17716721509044958,1.0000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.26256066714073095,0.32878420145197357,0.35229857010061816,0.2683964543629241,0.1931126826812316,0.26625587524496963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.25444112216918335,0.3377905434095959,0.31935879353769386,0.25869289842038024,0.30268968484090736,0.38716209631222487,0.34227535652024027,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.2846671141082986,0.311035885492567,0.2782997956036091,0.4186223013391268,0.18940615660928944,0.35792534614313753,0.24249880313681346,0.2550402176350573,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.29628443727850573,0.2757989623821448,0.3599142251223535,0.333732569807633,0.2342027777259159,0.3954638036742292,0.2732111093228797,0.28510729346174346,0.3174608551908841,0.9999999999999973,0.0,0.0,0.0,0.0,0.0
Frontliners,0.16536981399474027,0.19115210045081854,0.3053874817964083,0.24957711947320682,0.10707905599892169,0.31427674207478146,0.26077553942926296,0.23219184322441214,0.25828638355551736,0.2161588843080923,0.9999999999999993,0.0,0.0,0.0,0.0
masks,0.242371064071978,0.23728027493033424,0.40214027821169607,0.2510870850266018,0.2719004570537449,0.3521593865726381,0.3256674520355004,0.24499176664344818,0.21008317360084855,0.3773261093427483,0.29859630052921604,1.0000000000000009,0.0,0.0,0.0
Quarantine,0.3093310801276176,0.344215662476494,0.4873661810612528,0.33784425296266213,0.17178053186035128,0.5292168241029331,0.21691238685282935,0.3326382770134494,0.6121749195874328,0.3508729894777634,0.36840971753308055,0.3860553634714476,1.0000000000000009,0.0,0.0
social distancing,0.21942131072268814,0.21970093916570746,0.22049947544315388,0.19535009463576222,0.18617264647536405,0.3540280946359121,0.2318088595621579,0.33925807691124593,0.1899878648125752,0.2920480022743601,0.5819258936783618,0.19437505840659525,0.35298629274271986,1.0000000000000004,0.0
work from home,0.3361509521406314,0.30454728711633255,0.35967383781204365,0.2737390510772106,0.14785900753851233,0.32738678724631165,0.25147315238408574,0.33207313680290773,0.3637565698898311,0.3150512098365227,0.5078908840648301,0.2749287101098288,0.37345681586342694,0.4532266791038707,1.0
