,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.6769404627715028,1.0000000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.37337488125221935,0.34261438848386255,0.9999999999999648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.32633900906202135,0.2755006787324148,0.4919258994171675,0.9999999999999757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.31255894112371374,0.27506535825819417,0.26819963972454697,0.27791756020982894,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.2364250361219993,0.2822724113654168,0.31197932535266076,0.28195684824929795,0.3209727573459487,0.9999999999999958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.4791014830600886,0.4525833991227755,0.35240874027757985,0.3262596535682813,0.3149851646151134,0.2978654925624239,0.9999999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.30267364886147186,0.21998580819727645,0.26144293137185454,0.29986031578888006,0.2901848836398339,0.2594905040475261,0.45572066940768496,0.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3113687984980854,0.236581206066215,0.24820689653578154,0.20742336352036905,0.23848189520737187,0.2809275774817688,0.2584207485167084,0.22349139471815635,0.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.7046993267243027,0.6378691285521948,0.5060064840551215,0.37108510182313187,0.3039356519322447,0.2771208969563949,0.545557319755743,0.2584216729825357,0.2538648502610855,1.0,0.0,0.0,0.0,0.0,0.0
Frontliners,0.539386322594292,0.3861685638386591,0.4584287065036324,0.31371837988522777,0.21595897581749346,0.26521765540487846,0.38409765664691314,0.2182879331846624,0.6939857380064711,0.5424609368624298,1.0000000000000007,0.0,0.0,0.0,0.0
masks,0.3961817726781887,0.28013059597773315,0.45435751576219124,0.3915494865358975,0.27580080017916636,0.33879928755230576,0.2720703258893574,0.2579850507696431,0.4725725560470495,0.3443959322266998,0.7429903083257969,0.9999999999999997,0.0,0.0,0.0
Quarantine,0.28005797367416035,0.35330533278747367,0.2357523794368545,0.26929809273189803,0.2502813301128214,0.268557096368225,0.31582472882863416,0.28200977710263536,0.868700380977768,0.3118901084905245,0.608572272744277,0.4732031052554977,0.9999999999999989,0.0,0.0
social distancing,0.3062260146057061,0.251952423839398,0.320127991402319,0.36883181750907174,0.22966049836999325,0.21321951658866078,0.2729094516059474,0.19518916839577188,0.22646936275059684,0.3183296978736384,0.24062088166670967,0.24230123183472146,0.20782512765915448,0.9999999999999997,0.0
work from home,0.23560104193144352,0.2870199459341645,0.3110778089771366,0.2674390104567543,0.2729034601933546,0.3809848283579041,0.2474333007363901,0.31491281170144875,0.3449582608122021,0.2925723018277303,0.29519015754054917,0.4190931772381186,0.4434396236736463,0.3188761921919658,0.9999999999999925
