,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.6135932928675707,1.0000000000000058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.7404661062213187,0.49385370926784744,0.9999999999999811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.28561447112596633,0.30701967074620157,0.42621388785754033,0.9999999999999796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.7149093728494866,0.31438497172090146,0.45843132974013495,0.22040579986146963,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.2412823089256472,0.3376361530991621,0.35658044933417327,0.2817171744415039,0.1712835254046424,1.0000000000000062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.32965043547375816,0.34495063735359227,0.30308053884547054,0.2826478216146545,0.28921707306435024,0.28595802758333266,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.37046622231017,0.2525120974661249,0.3897670237313399,0.3643770881406045,0.36969847971328934,0.32936166523879934,0.38415039210077884,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.5453875440474043,0.5469832485807183,0.44578240636111904,0.2573290044243219,0.4127834909271885,0.2731365133295969,0.3068953638355328,0.19239152153701183,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.762067802092266,0.5545991350340486,0.6648422214138324,0.22113873137907347,0.62314098008259,0.27480750432594,0.3146332185136941,0.2654892302279149,0.4767849449157115,0.9999999999999989,0.0,0.0,0.0,0.0,0.0
Frontliners,0.35850086144670384,0.2310772504975238,0.3994041197092418,0.3014931665682967,0.29177247181608157,0.33605270205065674,0.3117455863349316,0.25432405550248693,0.4437635421873384,0.5665824454013604,1.0,0.0,0.0,0.0,0.0
masks,0.5420065895611702,0.28282754314504716,0.41086236555028544,0.3026106333901654,0.46014197088709535,0.30484628657892826,0.3479314555773702,0.22546623308348535,0.373034888219502,0.6641259141909299,0.43561661798004964,0.9999999999999978,0.0,0.0,0.0
Quarantine,0.3642429170409063,0.44539372924538817,0.3491285170381316,0.3007613744943651,0.2583918371763449,0.28136682768563565,0.2809954821908105,0.24627952954138774,0.8153754533399187,0.31952226403938944,0.40299028754560207,0.28795568898669743,1.0,0.0,0.0
social distancing,0.34397266832753126,0.2568909290869465,0.22591740502694874,0.1877405349616771,0.22528355009434553,0.27850597333664195,0.21244098327690497,0.23745553010060397,0.29824482204344765,0.26369564307242654,0.21734022330045635,0.3340744101215121,0.27237143048513135,1.0000000000000013,0.0
work from home,0.41452165809329933,0.477417999966562,0.3446299175856414,0.22763170583201825,0.27655603545626295,0.33294276575677134,0.31620859575885385,0.369369256460666,0.5568085512123707,0.3856093437756741,0.30161936554193874,0.2843705188706953,0.4354499099682858,0.2884651683837379,0.9999999999999956
