,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.25217300345802063,1.0000000000000417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.2805117216812331,0.2967346601784731,0.9999999999999671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.2730891342344107,0.30553129751429986,0.32819581633729905,1.0000000000000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.20401009037941042,0.228477506630387,0.1892899004098751,0.35670018878201626,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3921945204618712,0.23057874587799385,0.24277339629335568,0.39191637170810556,0.2100269601167008,0.9999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.2998184860878547,0.28392871334451636,0.3468423251551233,0.33911668713954246,0.34083438543505484,0.2309472881277742,1.0000000000000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.33809142803003744,0.3474694134288549,0.45099393127790044,0.2948196098312492,0.1945685244463485,0.3578684502332107,0.3723681056828168,1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3078114706327241,0.3423295084822208,0.22861507089288627,0.2731233824922845,0.21828293726830902,0.2949311253265479,0.28750643327477754,0.22143105928658996,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.314675645305704,0.23929582064119362,0.31446358411808073,0.27197898047688346,0.18440873624650503,0.3567886213054056,0.2991205533334812,0.26516215851403785,0.1705072931177984,1.000000000000005,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3233514488168779,0.24527680647795572,0.4135233932366348,0.2742749976838487,0.19869318342868314,0.3004911030973234,0.2974936963332465,0.2832296300692738,0.261636258315499,0.20288968231393156,1.0000000000000002,0.0,0.0,0.0,0.0
masks,0.45632877687455337,0.24096709812335307,0.23374019516420758,0.29158698117326076,0.23230389953862668,0.2961307524614856,0.25525579869230214,0.3745386165998985,0.33496309090422816,0.3743856034898239,0.297304755419718,1.0000000000000042,0.0,0.0,0.0
Quarantine,0.3821457239453367,0.3036704866608565,0.23710944880089127,0.24939780778237175,0.19405381751254513,0.27031911261154995,0.41248868505550046,0.3562782698449957,0.28967114677335914,0.3843088831759267,0.3400195699855513,0.2811313676502927,1.0000000000000162,0.0,0.0
social distancing,0.19554502119485306,0.1900205946002449,0.2828988229652883,0.2178807241873043,0.10208863854410162,0.18566498928555783,0.3195989882104653,0.2563116547626509,0.17344632599331902,0.20869381833623205,0.35667678306223954,0.24048872476680136,0.22284855853309762,0.9999999999999988,0.0
work from home,0.3633739399722335,0.3607875249761874,0.31653125059762366,0.26393125693514624,0.27036928114371805,0.2793632790578783,0.22780979371371682,0.3817608391803142,0.2529717018171325,0.42731590754955573,0.2816474591534413,0.28046595984152,0.30198076192017953,0.19742329055281935,1.0000000000000029
