,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.410259470806862,0.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.3525280312144809,0.38472255024681024,1.0000000000000193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.38694351851189474,0.3212667789270239,0.262030311771754,1.0000000000000167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.1728418889386499,0.17908840694091419,0.35117499352385195,0.17525650660919076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3595131566473806,0.3518650351855134,0.2683852319335062,0.2585518265902611,0.1921691687429671,1.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.24146750550620188,0.22759570088373962,0.2474690217383874,0.3305553885644202,0.1444491342127328,0.323698751088315,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.4029845194794856,0.3404211682220555,0.23578221277557326,0.19894574854145483,0.19644807058782426,0.3884897970556301,0.14668329648388598,0.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.4722886893565833,0.49300540118527364,0.46805291341955535,0.2702520943842772,0.14678642874484701,0.41190155215829716,0.24435235969778601,0.2182762031019766,0.9999999999999984,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4132135452740587,0.3104000832819137,0.2565267642191205,0.30973640883822184,0.2191676197531306,0.3986226274406271,0.1911828191961033,0.1874075795021239,0.5177959908751478,0.9999999999999989,0.0,0.0,0.0,0.0,0.0
Frontliners,0.325009547077188,0.43458169699832855,0.3585340795695657,0.29556422357198314,0.1250670576518384,0.2904914952101477,0.2670963352142119,0.3737900707886509,0.3812424032678009,0.5279095968471619,1.000000000000003,0.0,0.0,0.0,0.0
masks,0.2722547500784606,0.20113201486542318,0.36270184479148126,0.37519508530112233,0.18288217324345493,0.29591178558150877,0.29425646495980085,0.22056710562274323,0.46488057958311463,0.48652580754481106,0.3958236872922029,0.9999999999999915,0.0,0.0,0.0
Quarantine,0.27934983968441823,0.2515248570471862,0.3230323280754661,0.23177223204923267,0.14661006052734082,0.5117256854568502,0.190338796852325,0.24356020705946063,0.757241916101434,0.487251363269639,0.41361516162739737,0.3334725895341035,1.0,0.0,0.0
social distancing,0.3775876582488114,0.3568782441966725,0.2568929788503844,0.21230395267692975,0.25809367791360155,0.28885882464226953,0.20571782471831002,0.2401919367538826,0.2760068691136905,0.4767025036013081,0.37776459344922964,0.2844610295447797,0.22173147236586302,0.999999999999997,0.0
work from home,0.30528455376281005,0.28259913117381735,0.24446661039778214,0.2678625728484462,0.27970338149830887,0.2716020354693314,0.20833233060207956,0.2946699897963598,0.2987768509477464,0.40301249792037475,0.32158151184536954,0.41212477936274944,0.2672870056575627,0.45354173937668285,0.9999999999999978
