,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.4159458586151018,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4115576999725434,0.4440333449614233,1.0000000000000617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.4355331328394014,0.5537128924430124,0.45640714441896957,1.000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.21077450640410453,0.31844472586636996,0.31958082481401906,0.2363106590549437,1.0000000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3748466753711586,0.3285486807149443,0.2839788159448291,0.22927672628573603,0.27031769912018383,1.0000000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.2703459624065877,0.2875697454877999,0.21342100501572128,0.2913672375373755,0.13065740734395506,0.26858184696345994,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.2632045795373453,0.25715305471742655,0.1902388185068107,0.2063066973450043,0.2164589227720089,0.308482074760279,0.20579746050956396,0.9999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.4652732547585479,0.5089881551604183,0.4149671940488005,0.28530117038994723,0.14368542479494367,0.389247248351622,0.20958857817369658,0.24478276010646655,0.9999999999999984,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.44326501004564406,0.340998811673071,0.3889578244887136,0.43937287114978685,0.2737100818853099,0.32858811023715284,0.19161148147208645,0.19725696302439213,0.35677667353538206,1.0000000000000007,0.0,0.0,0.0,0.0,0.0
Frontliners,0.41725149513999255,0.6291187942293573,0.5718411260348172,0.5354699185557023,0.30540887754780915,0.2609558957897454,0.25015309307119316,0.371786644753955,0.3013698132038816,0.5487212164501825,0.9999999999999981,0.0,0.0,0.0,0.0
masks,0.3168060418100482,0.25062527782566013,0.36548606858429594,0.32260060326939677,0.2512239622243708,0.23277588893235246,0.24657511685052338,0.2558140604345725,0.3915341066779805,0.5322599959623545,0.35150116288332084,0.9999999999999982,0.0,0.0,0.0
Quarantine,0.2975553257082099,0.29010912799186434,0.2773759764137611,0.3122204071546259,0.23305728386476685,0.44324702580502934,0.20416160899291683,0.2868192770422408,0.675241721748117,0.5136964397774708,0.4245755748783145,0.2968542943077318,1.0000000000000013,0.0,0.0
social distancing,0.39641747289323204,0.4410734924015488,0.31691578437121715,0.32343348624597545,0.24951007722838028,0.26178564166971385,0.19444902116570417,0.2200048698829492,0.30286872251479724,0.5864248485072933,0.45213441342770017,0.4471012170437681,0.2898866757979575,0.9999999999999958,0.0
work from home,0.3260097334556704,0.28005077933561073,0.31392563664422934,0.20337249654441597,0.23202619317940756,0.3076866880978335,0.2607928699781251,0.3496194832300595,0.32423049909495344,0.38530597313493514,0.24369926179393916,0.5066107273732621,0.3357882276593159,0.5149731546287638,1.0000000000000118
