,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.3254246744165515,0.9999999999999919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.35949672711776187,0.4672712336070725,0.9999999999999813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3610992749259508,0.5828183977764025,0.4444230203859439,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.27190096800474234,0.27091829259008016,0.29630001646990695,0.21542715753191732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.30772621130973016,0.2611289770196983,0.35165806495466884,0.29742045143747464,0.2732415246083441,0.9999999999999889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3626111547697239,0.3031083962189963,0.20141738809480972,0.2779761825040997,0.26450705162498706,0.2415459531445031,0.9999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.29487728862441037,0.28728804007450753,0.2664857259389653,0.32179738679307995,0.19071080792853648,0.2620525000641226,0.35396142056846247,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.25686777936275335,0.23663662167582378,0.2359034281121953,0.22438165436399893,0.284084870274435,0.5286205884910232,0.31921339520542086,0.3465390049594162,0.9999999999999931,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.3206260009841256,0.23640210471868434,0.2799316392712615,0.21052023285834262,0.27289298030749437,0.3558380507019479,0.30935651974656103,0.34961019845859187,0.3343076831070131,0.9999999999999988,0.0,0.0,0.0,0.0,0.0
Frontliners,0.2597847463709679,0.41286045085302014,0.41340707789695585,0.353898225733878,0.1872512120222696,0.219635873436643,0.18879361040184897,0.15462957025413082,0.2589156129939529,0.3324328464882185,1.0000000000000047,0.0,0.0,0.0,0.0
masks,0.3214546306747471,0.25119867320183686,0.3920576663492101,0.3771093132422945,0.2652050356976593,0.35273374811215996,0.3687571333432965,0.2656557609537656,0.32484572537518386,0.28116962216466646,0.26514581320100605,1.000000000000009,0.0,0.0,0.0
Quarantine,0.28826734683192634,0.3087177990996469,0.28633306884991655,0.29088837954469476,0.3191740610831221,0.4173290808670628,0.3649618315832622,0.4471847975614982,0.7942025313735209,0.30827019594208244,0.3447387009667455,0.34752944351851034,1.000000000000005,0.0,0.0
social distancing,0.2879832296872669,0.23358533130308357,0.19661840194702135,0.2847343482275366,0.2774884311410933,0.26114196675448575,0.27708042567534164,0.27940913876636575,0.2902478530512164,0.3526671118259154,0.1868221551760415,0.26017315884245473,0.2889513234523825,1.0,0.0
work from home,0.22446681515868322,0.3204911832293273,0.43311318652640984,0.292961144750398,0.24854012158343708,0.43060544762785496,0.31121210482145234,0.36467908097540935,0.5223710450124432,0.3637101312140845,0.2813508471210648,0.35331181633083325,0.4820918383068216,0.4158194496212558,0.9999999999999938
