date,Quarantine,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-04-28,33,1.3611111111111112,44.91666666666667,22.458333333333336
2020-04-29,27,1.3611111111111112,36.75,18.375
2020-04-30,26,1.3611111111111112,35.38888888888889,17.694444444444446
2020-05-01,23,1.3611111111111112,31.305555555555557,15.652777777777779
2020-05-02,19,1.3611111111111112,25.86111111111111,12.930555555555557
2020-05-03,19,1.460431654676259,27.74820143884892,13.87410071942446
2020-05-04,22,1.460431654676259,32.1294964028777,16.06474820143885
2020-05-05,17,1.460431654676259,24.827338129496404,12.413669064748202
2020-05-06,17,1.460431654676259,24.827338129496404,12.413669064748202
2020-05-07,25,1.460431654676259,36.510791366906474,18.255395683453237
2020-05-08,21,1.460431654676259,30.66906474820144,15.334532374100721
2020-05-09,18,1.460431654676259,26.287769784172664,13.143884892086334
2020-05-10,17,1.3280632411067192,22.577075098814227,11.288537549407113
2020-05-11,23,1.3280632411067192,30.545454545454543,15.272727272727272
2020-05-12,100,1.3280632411067192,132.80632411067194,66.40316205533597
2020-05-13,35,1.3280632411067192,46.48221343873517,23.241106719367586
2020-05-14,25,1.3280632411067192,33.201581027667984,16.600790513833992
2020-05-15,27,1.3280632411067192,35.85770750988142,17.92885375494071
2020-05-16,26,1.3280632411067192,34.5296442687747,17.26482213438735
2020-05-17,70,0.4278728606356968,29.951100244498775,14.975550122249388
2020-05-18,65,0.4278728606356968,27.811735941320293,13.905867970660147
2020-05-19,51,0.4278728606356968,21.821515892420535,10.910757946210268
2020-05-20,55,0.4278728606356968,23.533007334963322,11.766503667481661
2020-05-21,68,0.4278728606356968,29.095354523227382,14.54767726161369
2020-05-22,53,0.4278728606356968,22.67726161369193,11.338630806845964
2020-05-23,47,0.4278728606356968,20.11002444987775,10.055012224938874
2020-05-24,50,0.418141592920354,20.9070796460177,10.45353982300885
2020-05-25,54,0.418141592920354,22.57964601769912,11.28982300884956
2020-05-26,63,0.418141592920354,26.342920353982304,13.17146017699115
2020-05-27,60,0.418141592920354,25.08849557522124,12.54424778761062
2020-05-28,100,0.418141592920354,41.8141592920354,20.9070796460177
2020-05-29,78,0.418141592920354,32.615044247787615,16.307522123893808
2020-05-30,47,0.418141592920354,19.65265486725664,9.82632743362832
2020-05-31,53,0.4061433447098976,21.525597269624573,10.762798634812286
2020-06-01,53,0.4061433447098976,21.525597269624573,10.762798634812286
2020-06-02,42,0.4061433447098976,17.0580204778157,8.52901023890785
2020-06-03,35,0.4061433447098976,14.215017064846416,7.107508532423208
2020-06-04,36,0.4061433447098976,14.621160409556314,7.310580204778157
2020-06-05,36,0.4061433447098976,14.621160409556314,7.310580204778157
2020-06-06,38,0.4061433447098976,15.433447098976108,7.716723549488054
2020-06-07,32,0.4224137931034482,13.517241379310342,6.758620689655171
2020-06-08,34,0.4224137931034482,14.362068965517238,7.181034482758619
2020-06-09,35,0.4224137931034482,14.784482758620687,7.392241379310343
2020-06-10,32,0.4224137931034482,13.517241379310342,6.758620689655171
2020-06-11,35,0.4224137931034482,14.784482758620687,7.392241379310343
2020-06-12,34,0.4224137931034482,14.362068965517238,7.181034482758619
2020-06-13,30,0.4224137931034482,12.672413793103445,6.336206896551723
2020-06-14,39,0.3284457478005865,12.809384164222873,6.404692082111437
2020-06-15,67,0.3284457478005865,22.005865102639294,11.002932551319647
2020-06-16,44,0.3284457478005865,14.451612903225806,7.225806451612902
2020-06-17,51,0.3284457478005865,16.75073313782991,8.375366568914956
2020-06-18,51,0.3284457478005865,16.75073313782991,8.375366568914956
2020-06-19,45,0.3284457478005865,14.780058651026392,7.390029325513196
2020-06-20,44,0.3284457478005865,14.451612903225806,7.225806451612902
2020-06-21,42,0.2583892617449664,10.852348993288588,5.426174496644294
2020-06-22,42,0.2583892617449664,10.852348993288588,5.426174496644294
2020-06-23,44,0.2583892617449664,11.369127516778521,5.6845637583892605
2020-06-24,46,0.2583892617449664,11.885906040268454,5.942953020134227
2020-06-25,46,0.2583892617449664,11.885906040268454,5.942953020134227
2020-06-26,44,0.2583892617449664,11.369127516778521,5.6845637583892605
2020-06-27,34,0.2583892617449664,8.785234899328858,4.392617449664429
2020-06-28,42,0.2654028436018957,11.146919431279619,5.573459715639809
2020-06-29,61,0.2654028436018957,16.18957345971564,8.09478672985782
2020-06-30,100,0.2654028436018957,26.54028436018957,13.270142180094785
2020-07-01,80,0.2654028436018957,21.232227488151658,10.616113744075829
2020-07-02,48,0.2654028436018957,12.739336492890994,6.369668246445497
2020-07-03,47,0.2654028436018957,12.473933649289098,6.236966824644549
2020-07-04,44,0.2654028436018957,11.67772511848341,5.838862559241705
2020-07-05,45,0.2429022082018927,10.930599369085172,5.465299684542586
2020-07-06,52,0.2429022082018927,12.63091482649842,6.31545741324921
2020-07-07,53,0.2429022082018927,12.873817034700313,6.436908517350156
2020-07-08,46,0.2429022082018927,11.173501577287064,5.586750788643532
2020-07-09,41,0.2429022082018927,9.9589905362776,4.9794952681388
2020-07-10,47,0.2429022082018927,11.416403785488956,5.708201892744478
2020-07-11,33,0.2429022082018927,8.01577287066246,4.00788643533123
2020-07-12,38,0.2699724517906336,10.258953168044078,5.129476584022039
2020-07-13,50,0.2699724517906336,13.498622589531681,6.749311294765841
2020-07-14,55,0.2699724517906336,14.84848484848485,7.424242424242425
2020-07-15,78,0.2699724517906336,21.05785123966942,10.52892561983471
2020-07-16,66,0.2699724517906336,17.81818181818182,8.90909090909091
2020-07-17,50,0.2699724517906336,13.498622589531681,6.749311294765841
2020-07-18,26,0.2699724517906336,7.019283746556474,3.5096418732782375
2020-07-19,26,0.3981042654028436,10.350710900473933,5.1753554502369665
2020-07-20,28,0.3981042654028436,11.14691943127962,5.57345971563981
2020-07-21,32,0.3981042654028436,12.739336492890995,6.369668246445498
2020-07-22,29,0.3981042654028436,11.545023696682465,5.7725118483412325
2020-07-23,34,0.3981042654028436,13.535545023696683,6.767772511848341
2020-07-24,30,0.3981042654028436,11.943127962085308,5.971563981042654
2020-07-25,32,0.3981042654028436,12.739336492890995,6.369668246445498
2020-07-26,34,0.4291187739463601,14.590038314176244,7.295019157088121
2020-07-27,33,0.4291187739463601,14.160919540229884,7.080459770114941
2020-07-28,29,0.4291187739463601,12.444444444444443,6.222222222222221
2020-07-29,32,0.4291187739463601,13.731800766283524,6.865900383141761
2020-07-30,45,0.4291187739463601,19.310344827586206,9.655172413793103
2020-07-31,59,0.4291187739463601,25.318007662835246,12.659003831417623
2020-08-01,29,0.4291187739463601,12.444444444444443,6.222222222222221
2020-08-02,100,0.4129213483146067,41.29213483146067,20.646067415730336
2020-08-03,83,0.4129213483146067,34.27247191011236,17.13623595505618
2020-08-04,44,0.4129213483146067,18.168539325842694,9.084269662921347
2020-08-05,38,0.4129213483146067,15.691011235955054,7.845505617977527
2020-08-06,32,0.4129213483146067,13.213483146067414,6.606741573033707
2020-08-07,30,0.4129213483146067,12.387640449438202,6.193820224719101
2020-08-08,29,0.4129213483146067,11.974719101123593,5.987359550561797
2020-08-09,27,0.3948717948717948,10.66153846153846,5.33076923076923
2020-08-10,27,0.3948717948717948,10.66153846153846,5.33076923076923
2020-08-11,25,0.3948717948717948,9.87179487179487,4.935897435897435
2020-08-12,28,0.3948717948717948,11.056410256410254,5.528205128205127
2020-08-13,27,0.3948717948717948,10.66153846153846,5.33076923076923
2020-08-14,27,0.3948717948717948,10.66153846153846,5.33076923076923
2020-08-15,34,0.3948717948717948,13.425641025641024,6.712820512820512
2020-08-16,31,0.2382978723404255,7.38723404255319,3.693617021276595
2020-08-17,70,0.2382978723404255,16.680851063829785,8.340425531914892
2020-08-18,100,0.2382978723404255,23.82978723404255,11.914893617021274
2020-08-19,78,0.2382978723404255,18.587234042553188,9.293617021276594
2020-08-20,71,0.2382978723404255,16.91914893617021,8.459574468085105
2020-08-21,60,0.2382978723404255,14.29787234042553,7.148936170212765
2020-08-22,60,0.2382978723404255,14.29787234042553,7.148936170212765
