date,masks,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-04-26,0,1.022670025188917,0.0,0.0
2020-04-27,76,1.022670025188917,77.72292191435768,58.51425692695214
2020-04-28,72,1.022670025188917,73.63224181360202,55.43455919395467
2020-04-29,83,1.022670025188917,84.88161209068011,63.90372795969774
2020-04-30,59,1.022670025188917,60.3375314861461,45.42554156171285
2020-05-01,54,1.022670025188917,55.22418136020151,41.575919395466
2020-05-02,53,1.022670025188917,54.2015113350126,40.80599496221663
2020-05-03,79,1.0201793721973094,80.59417040358744,60.675896860986555
2020-05-04,47,1.0201793721973094,47.94843049327354,36.098318385650224
2020-05-05,90,1.0201793721973094,91.81614349775785,69.12443946188341
2020-05-06,80,1.0201793721973094,81.61434977578475,61.4439461883408
2020-05-07,43,1.0201793721973094,43.8677130044843,33.02612107623318
2020-05-08,58,1.0201793721973094,59.17040358744394,44.54686098654709
2020-05-09,49,1.0201793721973094,49.98878923766816,37.63441704035875
2020-05-10,39,0.9978070175438596,38.91447368421052,29.29703947368421
2020-05-11,66,0.9978070175438596,65.85526315789474,49.5796052631579
2020-05-12,75,0.9978070175438596,74.83552631578947,56.340460526315795
2020-05-13,74,0.9978070175438596,73.83771929824562,55.589254385964914
2020-05-14,86,0.9978070175438596,85.81140350877192,64.60372807017544
2020-05-15,65,0.9978070175438596,64.85745614035088,48.82839912280702
2020-05-16,51,0.9978070175438596,50.888157894736835,38.31151315789473
2020-05-17,62,1.364678899082569,84.61009174311927,63.69931192660552
2020-05-18,76,1.364678899082569,103.71559633027523,78.0830275229358
2020-05-19,66,1.364678899082569,90.06880733944955,67.80894495412846
2020-05-20,57,1.364678899082569,77.78669724770643,58.56227064220184
2020-05-21,70,1.364678899082569,95.52752293577983,71.91857798165138
2020-05-22,49,1.364678899082569,66.86926605504587,50.343004587155974
2020-05-23,56,1.364678899082569,76.42201834862385,57.534862385321105
2020-05-24,65,1.3282732447817835,86.33776091081593,65.0
2020-05-25,92,1.3282732447817835,122.20113851992409,92.0
2020-05-26,100,1.3282732447817835,132.82732447817835,100.0
2020-05-27,81,1.3282732447817835,107.59013282732447,81.0
2020-05-28,73,1.3282732447817835,96.9639468690702,73.0
2020-05-29,59,1.3282732447817835,78.36812144212523,59.0
2020-05-30,57,1.3282732447817835,75.71157495256166,56.99999999999999
2020-05-31,59,1.3007334963325183,76.74327628361858,57.776723716381426
2020-06-01,57,1.3007334963325183,74.14180929095355,55.818190709046455
2020-06-02,66,1.3007334963325183,85.84841075794621,64.6315892420538
2020-06-03,46,1.3007334963325183,59.83374083129584,45.04625916870416
2020-06-04,63,1.3007334963325183,81.94621026894866,61.69378973105135
2020-06-05,53,1.3007334963325183,68.93887530562347,51.901124694376534
2020-06-06,65,1.3007334963325183,84.54767726161369,63.65232273838631
2020-06-07,68,1.2969543147208122,88.19289340101523,66.3966497461929
2020-06-08,32,1.2969543147208122,41.50253807106599,31.245482233502543
2020-06-09,51,1.2969543147208122,66.14467005076142,49.79748730964467
2020-06-10,51,1.2969543147208122,66.14467005076142,49.79748730964467
2020-06-11,66,1.2969543147208122,85.59898477157361,64.443807106599
2020-06-12,65,1.2969543147208122,84.30203045685279,63.46738578680203
2020-06-13,61,1.2969543147208122,79.11421319796955,59.561700507614226
2020-06-14,53,1.121212121212121,59.42424242424242,44.73796536796537
2020-06-15,64,1.121212121212121,71.75757575757575,54.02320346320346
2020-06-16,77,1.121212121212121,86.33333333333333,64.99666666666667
2020-06-17,74,1.121212121212121,82.96969696969697,62.46432900432901
2020-06-18,51,1.121212121212121,57.18181818181817,43.049740259740254
2020-06-19,58,1.121212121212121,65.03030303030303,48.958528138528145
2020-06-20,85,1.121212121212121,95.3030303030303,71.7495670995671
2020-06-21,62,1.2093023255813953,74.9767441860465,56.44677740863787
2020-06-22,57,1.2093023255813953,68.93023255813954,51.89461794019934
2020-06-23,35,1.2093023255813953,42.325581395348834,31.865116279069767
2020-06-24,53,1.2093023255813953,64.09302325581395,48.2528903654485
2020-06-25,61,1.2093023255813953,73.76744186046511,55.53634551495017
2020-06-26,33,1.2093023255813953,39.906976744186046,30.04425249169436
2020-06-27,0,1.2093023255813953,0.0,0.0
2020-06-28,48,0.9485981308411214,45.53271028037383,34.2796261682243
2020-06-29,54,0.9485981308411214,51.22429906542056,38.56457943925234
2020-06-30,67,0.9485981308411214,63.55607476635514,47.84864485981309
2020-07-01,51,0.9485981308411214,48.37850467289719,36.42210280373832
2020-07-02,59,0.9485981308411214,55.967289719626166,42.1353738317757
2020-07-03,100,0.9485981308411214,94.85981308411215,71.4158878504673
2020-07-04,49,0.9485981308411214,46.48130841121495,34.99378504672897
2020-07-05,65,1.0251046025104602,66.63179916317992,50.1642259414226
2020-07-06,75,1.0251046025104602,76.88284518828452,57.88179916317993
2020-07-07,67,1.0251046025104602,68.68200836820084,51.70774058577406
2020-07-08,60,1.0251046025104602,61.50627615062761,46.30543933054393
2020-07-09,67,1.0251046025104602,68.68200836820084,51.70774058577406
2020-07-10,72,1.0251046025104602,73.80753138075313,55.56652719665273
2020-07-11,72,1.0251046025104602,73.80753138075313,55.56652719665273
2020-07-12,87,1.0058252427184466,87.50679611650486,65.88011650485439
2020-07-13,65,1.0058252427184466,65.37864077669903,49.22077669902913
2020-07-14,57,1.0058252427184466,57.33203883495146,43.16283495145632
2020-07-15,60,1.0058252427184466,60.3495145631068,45.434563106796126
2020-07-16,84,1.0058252427184466,84.48932038834951,63.60838834951457
2020-07-17,67,1.0058252427184466,67.39029126213593,50.73526213592234
2020-07-18,95,1.0058252427184466,95.55339805825243,71.9380582524272
2020-07-19,72,0.9161073825503356,65.95973154362417,49.65825503355706
2020-07-20,91,0.9161073825503356,83.36577181208054,62.762516778523505
2020-07-21,91,0.9161073825503356,83.36577181208054,62.762516778523505
2020-07-22,76,0.9161073825503356,69.6241610738255,52.41704697986578
2020-07-23,73,0.9161073825503356,66.8758389261745,50.34795302013423
2020-07-24,100,0.9161073825503356,91.61073825503357,68.96979865771814
2020-07-25,93,0.9161073825503356,85.19798657718121,64.14191275167786
2020-07-26,80,0.907949790794979,72.63598326359832,54.68451882845188
2020-07-27,97,0.907949790794979,88.07112970711296,66.30497907949791
2020-07-28,59,0.907949790794979,53.56903765690376,40.329832635983266
2020-07-29,67,0.907949790794979,60.83263598326359,45.79828451882845
2020-07-30,55,0.907949790794979,49.93723849372384,37.595606694560665
2020-07-31,65,0.907949790794979,59.01673640167363,44.431171548117156
2020-08-01,55,0.907949790794979,49.93723849372384,37.595606694560665
2020-08-02,54,0.944578313253012,51.00722891566265,38.40115662650603
2020-08-03,46,0.944578313253012,43.45060240963855,32.71209638554217
2020-08-04,45,0.944578313253012,42.50602409638554,32.00096385542169
2020-08-05,57,0.944578313253012,53.840963855421684,40.53455421686748
2020-08-06,65,0.944578313253012,61.39759036144578,46.223614457831324
2020-08-07,71,0.944578313253012,67.06506024096385,50.49040963855421
2020-08-08,77,0.944578313253012,72.73253012048193,54.75720481927711
2020-08-09,70,0.8666666666666667,60.66666666666667,45.673333333333346
2020-08-10,89,0.8666666666666667,77.13333333333334,58.070380952380965
2020-08-11,54,0.8666666666666667,46.800000000000004,35.23371428571429
2020-08-12,82,0.8666666666666667,71.06666666666666,53.503047619047614
2020-08-13,68,0.8666666666666667,58.93333333333334,44.36838095238096
2020-08-14,94,0.8666666666666667,81.46666666666667,61.33276190476191
2020-08-15,68,0.8666666666666667,58.93333333333334,44.36838095238096
2020-08-16,68,0.7699999999999999,52.35999999999999,39.4196
2020-08-17,43,0.7699999999999999,33.11,24.927100000000003
2020-08-18,100,0.7699999999999999,76.99999999999999,57.97
2020-08-19,57,0.7699999999999999,43.88999999999999,33.042899999999996
2020-08-20,66,0.7699999999999999,50.81999999999999,38.2602
2020-08-21,0,0.7699999999999999,0.0,0.0
2020-08-22,66,0.7699999999999999,50.81999999999999,38.2602
2020-08-23,63,0.6145610278372592,38.71734475374733,29.148629550321203
2020-08-24,56,0.6145610278372592,34.41541755888652,25.90989293361885
2020-08-25,57,0.6145610278372592,35.02997858672377,26.372569593147755
2020-08-26,55,0.6145610278372592,33.800856531049256,25.44721627408994
2020-08-27,68,0.6145610278372592,41.79014989293363,31.46201284796575
2020-08-28,82,0.6145610278372592,50.39400428265525,37.93948608137046
2020-08-29,86,0.6145610278372592,52.85224839400429,39.79019271948609
2020-08-30,0,0.6982968369829684,0.0,0.0
2020-08-31,71,0.6982968369829684,49.579075425790755,37.325961070559615
2020-09-01,79,0.6982968369829684,55.1654501216545,41.531703163017035
2020-09-02,61,0.6982968369829684,42.59610705596107,32.06878345498784
2020-09-03,63,0.6982968369829684,43.99270072992701,33.120218978102194
2020-09-04,77,0.6982968369829684,53.76885644768857,40.480267639902685
2020-09-05,60,0.6982968369829684,41.8978102189781,31.543065693430663
2020-09-06,47,0.7149643705463182,33.603325415676956,25.298503562945367
2020-09-07,45,0.7149643705463182,32.17339667458432,24.221971496437053
2020-09-08,66,0.7149643705463182,47.187648456057005,35.52555819477435
2020-09-09,79,0.7149643705463182,56.48218527315914,42.523016627078384
2020-09-10,60,0.7149643705463182,42.89786223277909,32.29596199524941
2020-09-11,45,0.7149643705463182,32.17339667458432,24.221971496437053
2020-09-12,79,0.7149643705463182,56.48218527315914,42.523016627078384
2020-09-13,61,0.812664907651715,49.57255936675461,37.32105540897098
2020-09-14,71,0.812664907651715,57.699208443271765,43.43926121372032
2020-09-15,69,0.812664907651715,56.073878627968334,42.21562005277045
2020-09-16,47,0.812664907651715,38.1952506596306,28.7555672823219
2020-09-17,58,0.812664907651715,47.134564643799465,35.48559366754617
2020-09-18,0,0.812664907651715,0.0,0.0
2020-09-19,73,0.812664907651715,59.32453825857519,44.66290237467018
2020-09-20,57,0.9534050179211472,54.34408602150539,40.91333333333335
2020-09-21,59,0.9534050179211472,56.25089605734768,42.3488888888889
2020-09-22,31,0.9534050179211472,29.555555555555564,22.25111111111112
2020-09-23,34,0.9534050179211472,32.415770609319004,24.404444444444454
2020-09-24,47,0.9534050179211472,44.81003584229392,33.73555555555557
2020-09-25,51,0.9534050179211472,48.6236559139785,36.606666666666676
2020-09-26,0,0.9534050179211472,0.0,0.0
2020-09-27,81,0.8963414634146342,72.60365853658537,54.66018292682928
2020-09-28,54,0.8963414634146342,48.40243902439025,36.44012195121952
2020-09-29,61,0.8963414634146342,54.676829268292686,41.16384146341464
2020-09-30,45,0.8963414634146342,40.33536585365854,30.366768292682934
2020-10-01,43,0.8963414634146342,38.54268292682927,29.017134146341466
2020-10-02,44,0.8963414634146342,39.4390243902439,29.691951219512198
2020-10-03,0,0.8963414634146342,0.0,0.0
2020-10-04,50,0.8588957055214724,42.944785276073624,32.33128834355829
2020-10-05,37,0.8588957055214724,31.77914110429448,23.925153374233133
2020-10-06,53,0.8588957055214724,45.52147239263804,34.27116564417179
2020-10-07,55,0.8588957055214724,47.239263803680984,35.564417177914116
2020-10-08,50,0.8588957055214724,42.944785276073624,32.33128834355829
2020-10-09,34,0.8588957055214724,29.202453987730063,21.985276073619637
2020-10-10,47,0.8588957055214724,40.3680981595092,30.39141104294479
2020-10-11,0,1.4,0.0,0.0
2020-10-12,0,1.4,0.0,0.0
2020-10-13,0,1.4,0.0,0.0
2020-10-14,44,1.4,61.599999999999994,46.376
2020-10-15,55,1.4,77.0,57.97000000000001
2020-10-16,35,1.4,49.0,36.89000000000001
2020-10-17,46,1.4,64.39999999999999,48.484
2020-10-18,100,0.5266055045871559,52.66055045871559,39.64587155963303
2020-10-19,73,0.5266055045871559,38.44220183486238,28.94148623853211
2020-10-20,49,0.5266055045871559,25.80366972477064,19.426477064220183
2020-10-21,82,0.5266055045871559,43.18165137614679,32.509614678899084
2020-10-22,68,0.5266055045871559,35.809174311926604,26.959192660550464
2020-10-23,73,0.5266055045871559,38.44220183486238,28.94148623853211
2020-10-24,100,0.5266055045871559,52.66055045871559,39.64587155963303
2020-10-25,89,0.6567505720823799,58.450800915331804,44.005102974828375
2020-10-26,84,0.6567505720823799,55.16704805491991,41.53290617848971
2020-10-27,59,0.6567505720823799,38.74828375286041,29.17192219679634
2020-10-28,59,0.6567505720823799,38.74828375286041,29.17192219679634
2020-10-29,0,0.6567505720823799,0.0,0.0
2020-10-30,64,0.6567505720823799,42.03203661327231,31.644118993135013
2020-10-31,82,0.6567505720823799,53.85354691075515,40.54402745995424
2020-11-01,79,0.7147887323943662,56.468309859154935,42.51257042253522
2020-11-02,96,0.7147887323943662,68.61971830985917,51.660845070422546
2020-11-03,0,0.7147887323943662,0.0,0.0
2020-11-04,56,0.7147887323943662,40.02816901408451,30.135492957746486
2020-11-05,53,0.7147887323943662,37.88380281690141,28.52109154929578
2020-11-06,0,0.7147887323943662,0.0,0.0
2020-11-07,0,0.7147887323943662,0.0,0.0
2020-11-08,72,1.2209302325581397,87.90697674418605,66.18139534883723
2020-11-09,0,1.2209302325581397,0.0,0.0
2020-11-10,100,1.2209302325581397,122.09302325581397,91.91860465116281
2020-11-11,0,1.2209302325581397,0.0,0.0
2020-11-12,0,1.2209302325581397,0.0,0.0
2020-11-13,0,1.2209302325581397,0.0,0.0
2020-11-14,0,1.2209302325581397,0.0,0.0
2020-11-15,0,1.127962085308057,0.0,0.0
2020-11-16,98,1.127962085308057,110.54028436018959,83.22104265402845
2020-11-17,61,1.127962085308057,68.80568720379148,51.80085308056873
2020-11-18,0,1.127962085308057,0.0,0.0
2020-11-19,52,1.127962085308057,58.65402843601896,44.158104265402855
2020-11-20,0,1.127962085308057,0.0,0.0
2020-11-21,0,1.127962085308057,0.0,0.0
2020-11-22,0,0.9245283018867924,0.0,0.0
2020-11-23,77,0.9245283018867924,71.18867924528301,53.59490566037736
2020-11-24,0,0.9245283018867924,0.0,0.0
2020-11-25,81,0.9245283018867924,74.88679245283018,56.37905660377358
2020-11-26,85,0.9245283018867924,78.58490566037734,59.163207547169804
2020-11-27,75,0.9245283018867924,69.33962264150942,52.202830188679236
2020-11-28,0,0.9245283018867924,0.0,0.0
2020-11-29,77,0.5318275154004107,40.950718685831625,30.830041067761808
2020-11-30,67,0.5318275154004107,35.63244353182752,26.82613963039015
2020-12-01,60,0.5318275154004107,31.909650924024643,24.023408624229983
2020-12-02,70,0.5318275154004107,37.22792607802875,28.02731006160165
2020-12-03,72,0.5318275154004107,38.291581108829575,28.828090349075985
2020-12-04,57,0.5318275154004107,30.31416837782341,22.822238193018485
2020-12-05,84,0.5318275154004107,44.673511293634505,33.63277207392198
2020-12-06,63,0.6290322580645161,39.62903225806451,29.835
2020-12-07,80,0.6290322580645161,50.32258064516129,37.885714285714286
2020-12-08,0,0.6290322580645161,0.0,0.0
2020-12-09,100,0.6290322580645161,62.903225806451616,47.35714285714286
2020-12-10,60,0.6290322580645161,37.74193548387097,28.414285714285718
2020-12-11,65,0.6290322580645161,40.88709677419355,30.782142857142862
2020-12-12,66,0.6290322580645161,41.516129032258064,31.255714285714287
2020-12-13,71,0.611353711790393,43.4061135371179,32.67860262008734
2020-12-14,0,0.611353711790393,0.0,0.0
2020-12-15,79,0.611353711790393,48.29694323144105,36.36069868995634
2020-12-16,67,0.611353711790393,40.96069868995633,30.837554585152844
2020-12-17,94,0.611353711790393,57.467248908296945,43.2646288209607
2020-12-18,57,0.611353711790393,34.8471615720524,26.234934497816596
