date,sipon,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-07-18,54,1.2901960784313724,69.6705882352941,32.10626185958253
2020-07-19,53,1.6666666666666667,88.33333333333334,40.706605222734254
2020-07-20,77,1.6666666666666667,128.33333333333334,59.13978494623655
2020-07-21,62,1.6666666666666667,103.33333333333334,47.61904761904761
2020-07-22,72,1.6666666666666667,120.0,55.299539170506904
2020-07-23,67,1.6666666666666667,111.66666666666667,51.45929339477726
2020-07-24,50,1.6666666666666667,83.33333333333334,38.40245775729647
2020-07-25,39,1.6666666666666667,65.0,29.953917050691242
2020-07-26,100,1.6024096385542168,160.24096385542168,73.84376214535561
2020-07-27,33,1.6024096385542168,52.87951807228915,24.368441507967347
2020-07-28,65,1.6024096385542168,104.1566265060241,47.998445394481145
2020-07-29,60,1.6024096385542168,96.144578313253,44.30625728721336
2020-07-30,43,1.6024096385542168,68.90361445783132,31.75281772250291
2020-07-31,51,1.6024096385542168,81.72289156626506,37.66031869413136
2020-08-01,63,1.6024096385542168,100.95180722891565,46.521570151574025
2020-08-02,57,1.694267515923567,96.57324840764332,44.50380110951305
2020-08-03,50,1.694267515923567,84.71337579617835,39.038422025888636
2020-08-04,43,1.694267515923567,72.85350318471338,33.57304294226422
2020-08-05,50,1.694267515923567,84.71337579617835,39.038422025888636
2020-08-06,40,1.694267515923567,67.77070063694268,31.230737620710908
2020-08-07,37,1.694267515923567,62.68789808917198,28.88843229915759
2020-08-08,37,1.694267515923567,62.68789808917198,28.88843229915759
2020-08-09,45,1.5465116279069768,69.59302325581396,32.070517629407355
2020-08-10,29,1.5465116279069768,44.84883720930233,20.667666916729182
2020-08-11,34,1.5465116279069768,52.58139534883721,24.231057764441108
2020-08-12,44,1.5465116279069768,68.04651162790698,31.357839459864962
2020-08-13,24,1.5465116279069768,37.116279069767444,17.104276069017253
2020-08-14,45,1.5465116279069768,69.59302325581396,32.070517629407355
2020-08-15,37,1.5465116279069768,57.220930232558146,26.36909227306827
2020-08-16,79,1.1330376940133038,89.509977827051,41.24883770831843
2020-08-17,37,1.1330376940133038,41.92239467849224,19.3190758887061
2020-08-18,62,1.1330376940133038,70.24833702882484,32.372505543237246
2020-08-19,45,1.1330376940133038,50.98669623059867,23.496173378156065
2020-08-20,61,1.1330376940133038,69.11529933481152,31.850368357056
2020-08-21,100,1.1330376940133038,113.30376940133038,52.213718618124595
2020-08-22,67,1.1330376940133038,75.91352549889136,34.983191474143474
2020-08-23,51,1.0984042553191489,56.01861702127659,25.815030885380914
2020-08-24,54,1.0984042553191489,59.31382978723404,27.333562113932736
2020-08-25,78,1.0984042553191489,85.67553191489361,39.481811942347285
2020-08-26,0,1.0984042553191489,0.0,0.0
2020-08-27,69,1.0984042553191489,75.78989361702128,34.926218256691826
2020-08-28,63,1.0984042553191489,69.19946808510637,31.88915579958819
2020-08-29,61,1.0984042553191489,67.00265957446808,30.876801647220308
2020-08-30,50,1.0923566878980893,54.61783439490446,25.16950893774399
2020-08-31,0,1.0923566878980893,0.0,0.0
2020-09-01,46,1.0923566878980893,50.248407643312106,23.155948222724472
2020-09-02,42,1.0923566878980893,45.87898089171975,21.142387507704953
2020-09-03,43,1.0923566878980893,46.97133757961784,21.64577768645983
2020-09-04,65,1.0923566878980893,71.0031847133758,32.720361619067184
2020-09-05,68,1.0923566878980893,74.28025477707007,34.23053215533183
2020-09-06,59,1.0094043887147337,59.55485893416929,27.444635453534232
2020-09-07,0,1.0094043887147337,0.0,0.0
2020-09-08,51,1.0094043887147337,51.479623824451416,23.723328951360095
2020-09-09,35,1.0094043887147337,35.32915360501568,16.28071594701183
2020-09-10,54,1.0094043887147337,54.50783699059562,25.1188188896754
2020-09-11,54,1.0094043887147337,54.50783699059562,25.1188188896754
2020-09-12,66,1.0094043887147337,66.62068965517243,30.700778642936598
2020-09-13,62,0.9722222222222222,60.27777777777778,27.777777777777775
2020-09-14,64,0.9722222222222222,62.22222222222222,28.673835125448026
2020-09-15,56,0.9722222222222222,54.44444444444444,25.089605734767023
2020-09-16,59,0.9722222222222222,57.36111111111111,26.4336917562724
2020-09-17,58,0.9722222222222222,56.388888888888886,25.98566308243727
2020-09-18,57,0.9722222222222222,55.416666666666664,25.537634408602145
2020-09-19,76,0.9722222222222222,73.88888888888889,34.050179211469526
2020-09-20,61,1.0343007915567282,63.092348284960416,29.074814877861936
2020-09-21,35,1.0343007915567282,36.20052770448549,16.682270831560132
2020-09-22,51,1.0343007915567282,52.74934036939314,24.308451783130476
2020-09-23,72,1.0343007915567282,74.46965699208442,34.31781428206655
2020-09-24,54,1.0343007915567282,55.85224274406332,25.738360711549912
2020-09-25,40,1.0343007915567282,41.37203166226912,19.06545237892586
2020-09-26,66,1.0343007915567282,68.26385224274406,31.457996425227673
2020-09-27,78,1.0330396475770924,80.5770925110132,37.13230069631944
2020-09-28,88,1.0330396475770924,90.90748898678413,41.89285206764245
2020-09-29,0,1.0330396475770924,0.0,0.0
2020-09-30,55,1.0330396475770924,56.81718061674008,26.18303254227653
2020-10-01,45,1.0330396475770924,46.48678414096916,21.422481170953525
2020-10-02,100,1.0330396475770924,103.30396475770924,47.60551371323006
2020-10-03,88,1.0330396475770924,90.90748898678413,41.89285206764245
2020-10-04,55,1.337313432835821,73.55223880597015,33.8950409244102
2020-10-05,50,1.337313432835821,66.86567164179105,30.813673567645644
2020-10-06,73,1.337313432835821,97.62388059701493,44.98796340876264
2020-10-07,0,1.337313432835821,0.0,0.0
2020-10-08,0,1.337313432835821,0.0,0.0
2020-10-09,66,1.337313432835821,88.26268656716418,40.67404910929224
2020-10-10,91,1.337313432835821,121.6955223880597,56.08088589311506
2020-10-11,50,1.2530864197530864,62.65432098765432,28.87295898048586
2020-10-12,59,1.2530864197530864,73.9320987654321,34.07009159697331
2020-10-13,47,1.2530864197530864,58.89506172839506,27.140581441656707
2020-10-14,51,1.2530864197530864,63.907407407407405,29.450418160095577
2020-10-15,65,1.2530864197530864,81.45061728395062,37.534846674631616
2020-10-16,52,1.2530864197530864,65.1604938271605,30.027877339705295
2020-10-17,0,1.2530864197530864,0.0,0.0
2020-10-18,58,0.8410351201478743,48.78003696857671,22.479279709021522
2020-10-19,72,0.8410351201478743,60.55452865064695,27.905312742233612
2020-10-20,71,0.8410351201478743,59.71349353049907,27.517738954147035
2020-10-21,76,0.8410351201478743,63.918669131238445,29.455607894579927
2020-10-22,86,0.8410351201478743,72.32902033271719,33.33134577544571
2020-10-23,82,0.8410351201478743,68.96487985212569,31.781050623099393
2020-10-24,96,0.8410351201478743,80.73937153419593,37.20708365631148
