date,ecq,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-08-17,24,0.20817843866171,4.99628252788104,2.3054275092936805
2020-08-18,100,0.20817843866171,20.817843866171,9.605947955390334
2020-08-19,49,0.20817843866171,10.20074349442379,4.706914498141264
2020-08-20,40,0.20817843866171,8.3271375464684,3.842379182156134
2020-08-21,26,0.20817843866171,5.412639405204461,2.497546468401487
2020-08-22,22,0.20817843866171,4.5799256505576205,2.1133085501858737
2020-08-23,22,0.0915032679738562,2.0130718954248366,0.928888888888889
2020-08-24,28,0.0915032679738562,2.5620915032679736,1.1822222222222223
2020-08-25,28,0.0915032679738562,2.5620915032679736,1.1822222222222223
2020-08-26,24,0.0915032679738562,2.1960784313725488,1.0133333333333334
2020-08-27,22,0.0915032679738562,2.0130718954248366,0.928888888888889
2020-08-28,29,0.0915032679738562,2.65359477124183,1.2244444444444447
2020-08-29,0,0.0915032679738562,0.0,0.0
2020-08-30,20,0.1141304347826087,2.282608695652174,1.0532608695652175
2020-08-31,40,0.1141304347826087,4.565217391304348,2.106521739130435
2020-09-01,43,0.1141304347826087,4.907608695652174,2.264510869565218
2020-09-02,21,0.1141304347826087,2.3967391304347827,1.1059239130434784
2020-09-03,21,0.1141304347826087,2.3967391304347827,1.1059239130434784
2020-09-04,21,0.1141304347826087,2.3967391304347827,1.1059239130434784
2020-09-05,18,0.1141304347826087,2.0543478260869565,0.9479347826086958
2020-09-06,16,0.1007194244604316,1.6115107913669056,0.743597122302158
2020-09-07,28,0.1007194244604316,2.820143884892085,1.3012949640287765
2020-09-08,25,0.1007194244604316,2.51798561151079,1.161870503597122
2020-09-09,15,0.1007194244604316,1.5107913669064739,0.6971223021582731
2020-09-10,19,0.1007194244604316,1.9136690647482004,0.8830215827338126
2020-09-11,18,0.1007194244604316,1.8129496402877687,0.8365467625899277
2020-09-12,18,0.1007194244604316,1.8129496402877687,0.8365467625899277
2020-09-13,17,0.0657276995305164,1.1173708920187788,0.5155868544600938
2020-09-14,22,0.0657276995305164,1.4460093896713606,0.6672300469483565
2020-09-15,19,0.0657276995305164,1.2488262910798116,0.5762441314553989
2020-09-16,19,0.0657276995305164,1.2488262910798116,0.5762441314553989
2020-09-17,18,0.0657276995305164,1.183098591549295,0.5459154929577462
2020-09-18,71,0.0657276995305164,4.666666666666664,2.153333333333333
2020-09-19,47,0.0657276995305164,3.0892018779342707,1.4254460093896708
2020-09-20,0,0.0364583333333333,0.0,0.0
2020-09-21,66,0.0364583333333333,2.406249999999998,1.1103124999999991
2020-09-22,82,0.0364583333333333,2.989583333333331,1.379479166666666
2020-09-23,78,0.0364583333333333,2.8437499999999973,1.312187499999999
2020-09-24,85,0.0364583333333333,3.0989583333333304,1.4299479166666655
2020-09-25,73,0.0364583333333333,2.661458333333331,1.2280729166666657
2020-09-26,0,0.0364583333333333,0.0,0.0
2020-09-27,74,0.0299785867237687,2.2184154175588837,1.0236402569593137
2020-09-28,88,0.0299785867237687,2.6381156316916456,1.2173019271948595
2020-09-29,91,0.0299785867237687,2.7280513918629516,1.2588008565310478
2020-09-30,92,0.0299785867237687,2.75802997858672,1.272633832976444
2020-10-01,70,0.0299785867237687,2.0985010706638088,0.9683083511777291
2020-10-02,52,0.0299785867237687,1.5588865096359723,0.7193147751605988
2020-10-03,0,0.0299785867237687,0.0,0.0
2020-10-04,0,0.0317460317460317,0.0,0.0
2020-10-05,78,0.0317460317460317,2.4761904761904727,1.1425850340136041
2020-10-06,100,0.0317460317460317,3.1746031746031704,1.4648526077097488
2020-10-07,85,0.0317460317460317,2.6984126984126946,1.2451247165532864
2020-10-08,92,0.0317460317460317,2.9206349206349165,1.3476643990929689
2020-10-09,86,0.0317460317460317,2.7301587301587262,1.259773242630384
2020-10-10,0,0.0317460317460317,0.0,0.0
2020-10-11,0,0.0415430267062314,0.0,0.0
2020-10-12,67,0.0415430267062314,2.7833827893175034,1.2843323442136483
2020-10-13,70,0.0415430267062314,2.908011869436198,1.3418397626112744
2020-10-14,59,0.0415430267062314,2.4510385756676523,1.1309792284866453
2020-10-15,57,0.0415430267062314,2.3679525222551896,1.092640949554895
2020-10-16,84,0.0415430267062314,3.4896142433234374,1.6102077151335294
2020-10-17,0,0.0415430267062314,0.0,0.0
2020-10-18,57,0.0296610169491525,1.6906779661016926,0.7801271186440669
2020-10-19,83,0.0296610169491525,2.461864406779658,1.135974576271185
2020-10-20,100,0.0296610169491525,2.9661016949152503,1.3686440677966087
2020-10-21,87,0.0296610169491525,2.5805084745762676,1.1907203389830494
2020-10-22,88,0.0296610169491525,2.6101694915254203,1.2044067796610156
2020-10-23,0,0.0296610169491525,0.0,0.0
2020-10-24,57,0.0296610169491525,1.6906779661016926,0.7801271186440669
2020-10-25,0,0.0366492146596858,0.0,0.0
2020-10-26,64,0.0366492146596858,2.345549738219891,1.0823036649214643
2020-10-27,71,0.0366492146596858,2.6020942408376917,1.2006806282722495
2020-10-28,0,0.0366492146596858,0.0,0.0
2020-10-29,56,0.0366492146596858,2.0523560209424048,0.9470157068062812
2020-10-30,0,0.0366492146596858,0.0,0.0
2020-10-31,0,0.0366492146596858,0.0,0.0
2020-11-01,0,0.0256410256410256,0.0,0.0
2020-11-02,61,0.0256410256410256,1.5641025641025614,0.7217216117216106
2020-11-03,85,0.0256410256410256,2.1794871794871757,1.005677655677654
2020-11-04,64,0.0256410256410256,1.6410256410256383,0.7572161172161161
2020-11-05,63,0.0256410256410256,1.6153846153846128,0.7453846153846143
2020-11-06,0,0.0256410256410256,0.0,0.0
2020-11-07,0,0.0256410256410256,0.0,0.0
2020-11-08,0,0.0362694300518134,0.0,0.0
2020-11-09,45,0.0362694300518134,1.632124352331603,0.753108808290154
2020-11-10,60,0.0362694300518134,2.176165803108804,1.0041450777202054
2020-11-11,88,0.0362694300518134,3.191709844559579,1.4727461139896347
2020-11-12,0,0.0362694300518134,0.0,0.0
2020-11-13,0,0.0362694300518134,0.0,0.0
2020-11-14,0,0.0362694300518134,0.0,0.0
2020-11-15,0,0.0297872340425531,0.0,0.0
2020-11-16,90,0.0297872340425531,2.680851063829779,1.2370212765957411
2020-11-17,51,0.0297872340425531,1.519148936170208,0.7009787234042533
2020-11-18,0,0.0297872340425531,0.0,0.0
2020-11-19,42,0.0297872340425531,1.25106382978723,0.5772765957446792
2020-11-20,52,0.0297872340425531,1.548936170212761,0.7147234042553171
2020-11-21,0,0.0297872340425531,0.0,0.0
2020-11-22,0,0.1029411764705882,0.0,0.0
2020-11-23,36,0.1029411764705882,3.7058823529411753,1.7099999999999997
2020-11-24,0,0.1029411764705882,0.0,0.0
2020-11-25,0,0.1029411764705882,0.0,0.0
2020-11-26,0,0.1029411764705882,0.0,0.0
2020-11-27,32,0.1029411764705882,3.2941176470588225,1.5199999999999998
2020-11-28,0,0.1029411764705882,0.0,0.0
2020-11-29,0,0.0466666666666666,0.0,0.0
2020-11-30,55,0.0466666666666666,2.566666666666663,1.184333333333332
2020-12-01,44,0.0466666666666666,2.0533333333333306,0.9474666666666656
2020-12-02,48,0.0466666666666666,2.2399999999999967,1.0335999999999985
2020-12-03,56,0.0466666666666666,2.6133333333333297,1.205866666666665
2020-12-04,50,0.0466666666666666,2.33333333333333,1.0766666666666653
2020-12-05,47,0.0466666666666666,2.1933333333333302,1.0120666666666656
2020-12-06,100,0.0528301886792452,5.28301886792452,2.4377358490566
2020-12-07,60,0.0528301886792452,3.1698113207547123,1.4626415094339604
2020-12-08,43,0.0528301886792452,2.2716981132075436,1.0482264150943381
2020-12-09,29,0.0528301886792452,1.5320754716981109,0.7069433962264141
2020-12-10,0,0.0528301886792452,0.0,0.0
2020-12-11,33,0.0528301886792452,1.7433962264150917,0.8044528301886782
2020-12-12,0,0.0528301886792452,0.0,0.0
2020-12-13,0,0.0328638497652582,0.0,0.0
2020-12-14,38,0.0328638497652582,1.2488262910798116,0.5762441314553989
2020-12-15,34,0.0328638497652582,1.1173708920187788,0.5155868544600938
2020-12-16,0,0.0328638497652582,0.0,0.0
2020-12-17,31,0.0328638497652582,1.018779342723004,0.4700938967136148
2020-12-18,40,0.0328638497652582,1.3145539906103278,0.6065727699530514
2020-12-19,70,0.0328638497652582,2.3004694835680737,1.06150234741784
2020-12-20,47,0.0699999999999999,3.289999999999995,1.518099999999998
2020-12-21,29,0.0699999999999999,2.029999999999997,0.9366999999999989
2020-12-22,24,0.0699999999999999,1.6799999999999975,0.775199999999999
2020-12-23,0,0.0699999999999999,0.0,0.0
2020-12-24,0,0.0699999999999999,0.0,0.0
2020-12-25,0,0.0699999999999999,0.0,0.0
2020-12-26,0,0.0699999999999999,0.0,0.0
2020-12-27,0,0.0557768924302788,0.0,0.0
2020-12-28,100,0.0557768924302788,5.57768924302788,2.573705179282865
2020-12-29,88,0.0557768924302788,4.908366533864535,2.2648605577689214
2020-12-30,33,0.0557768924302788,1.8406374501992004,0.8493227091633455
2020-12-31,0,0.0557768924302788,0.0,0.0
2021-01-01,30,0.0557768924302788,1.673306772908364,0.7721115537848595
2021-01-02,0,0.0557768924302788,0.0,0.0
2021-01-03,0,0.1489361702127659,0.0,0.0
2021-01-04,27,0.1489361702127659,4.021276595744679,1.8555319148936162
2021-01-05,20,0.1489361702127659,2.9787234042553177,1.3744680851063826
2021-01-06,0,0.1489361702127659,0.0,0.0
2021-01-07,0,0.1489361702127659,0.0,0.0
2021-01-08,0,0.1489361702127659,0.0,0.0
2021-01-09,0,0.1489361702127659,0.0,0.0
2021-01-10,0,0.1,0.0,0.0
2021-01-11,22,0.1,2.2,1.0151428571428573
2021-01-12,0,0.1,0.0,0.0
2021-01-13,0,0.1,0.0,0.0
2021-01-14,25,0.1,2.5,1.153571428571429
2021-01-15,23,0.1,2.3000000000000003,1.0612857142857146
2021-01-16,0,0.1,0.0,0.0
2021-01-17,0,0.0945945945945946,0.0,0.0
2021-01-18,0,0.0945945945945946,0.0,0.0
2021-01-19,22,0.0945945945945946,2.081081081081081,0.9602702702702705
2021-01-20,0,0.0945945945945946,0.0,0.0
2021-01-21,0,0.0945945945945946,0.0,0.0
2021-01-22,52,0.0945945945945946,4.918918918918919,2.2697297297297303
2021-01-23,0,0.0945945945945946,0.0,0.0
2021-01-24,0,0.0238095238095238,0.0,0.0
2021-01-25,64,0.0238095238095238,1.5238095238095233,0.7031292517006802
2021-01-26,72,0.0238095238095238,1.7142857142857137,0.7910204081632652
2021-01-27,0,0.0238095238095238,0.0,0.0
2021-01-28,0,0.0238095238095238,0.0,0.0
2021-01-29,100,0.0238095238095238,2.38095238095238,1.0986394557823127
2021-01-30,58,0.0238095238095238,1.3809523809523805,0.6372108843537414
2021-01-31,0,0.0374331550802139,0.0,0.0
2021-02-01,69,0.0374331550802139,2.582887700534759,1.1918181818181819
2021-02-02,66,0.0374331550802139,2.4705882352941173,1.1400000000000001
2021-02-03,0,0.0374331550802139,0.0,0.0
2021-02-04,0,0.0374331550802139,0.0,0.0
2021-02-05,52,0.0374331550802139,1.9465240641711228,0.8981818181818183
2021-02-06,0,0.0374331550802139,0.0,0.0
2021-02-07,0,,0.0,0.0
2021-02-08,0,,0.0,0.0
2021-02-09,0,,0.0,0.0
2021-02-10,0,,0.0,0.0
2021-02-11,0,,0.0,0.0
2021-02-12,0,,0.0,0.0
2021-02-13,0,,0.0,0.0
2021-02-14,0,0.0583333333333333,0.0,0.0
2021-02-15,0,0.0583333333333333,0.0,0.0
2021-02-16,0,0.0583333333333333,0.0,0.0
2021-02-17,0,0.0583333333333333,0.0,0.0
2021-02-18,72,0.0583333333333333,4.1999999999999975,1.937999999999999
2021-02-19,48,0.0583333333333333,2.7999999999999985,1.2919999999999996
2021-02-20,0,0.0583333333333333,0.0,0.0
2021-02-21,36,0.0588235294117647,2.117647058823529,0.9771428571428572
2021-02-22,43,0.0588235294117647,2.529411764705882,1.167142857142857
2021-02-23,40,0.0588235294117647,2.352941176470588,1.0857142857142856
2021-02-24,0,0.0588235294117647,0.0,0.0
2021-02-25,0,0.0588235294117647,0.0,0.0
2021-02-26,0,0.0588235294117647,0.0,0.0
2021-02-27,0,0.0588235294117647,0.0,0.0
2021-02-28,38,0.1842105263157894,6.999999999999997,3.2299999999999995
2021-03-01,0,0.1842105263157894,0.0,0.0
2021-03-02,0,0.1842105263157894,0.0,0.0
2021-03-03,0,0.1842105263157894,0.0,0.0
2021-03-04,0,0.1842105263157894,0.0,0.0
2021-03-05,0,0.1842105263157894,0.0,0.0
2021-03-06,0,0.1842105263157894,0.0,0.0
2021-03-07,0,0.037940379403794,0.0,0.0
2021-03-08,74,0.037940379403794,2.8075880758807563,1.2955013550135492
2021-03-09,79,0.037940379403794,2.997289972899726,1.3830352303523024
2021-03-10,53,0.037940379403794,2.0108401084010823,0.9278590785907852
2021-03-11,34,0.037940379403794,1.289972899728996,0.5952303523035226
2021-03-12,48,0.037940379403794,1.8211382113821122,0.840325203252032
2021-03-13,81,0.037940379403794,3.073170731707314,1.4180487804878037
2021-03-14,72,0.0299145299145299,2.153846153846153,0.9938461538461537
2021-03-15,100,0.0299145299145299,2.9914529914529897,1.3803418803418799
2021-03-16,74,0.0299145299145299,2.2136752136752125,1.021452991452991
