date,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
2020-04-07,28.060344827586206,43.74349442379182,47.8723404255319,88.5361010830325,0.0,79.27572016460906,50.46511627906977,0.0,34.94369973190348,8.55882352941176,80.16597510373443,72.61016949152543,59.99411764705882,43.764705882352935,65.8
2020-04-08,24.318965517241377,38.4089219330855,42.553191489361694,79.3375451263538,0.0,58.99588477366255,79.76744186046511,89.14285714285714,16.40214477211796,5.029411764705879,82.48962655601659,69.40677966101696,38.705882352941174,36.47058823529411,70.3906976744186
2020-04-09,24.318965517241377,42.67657992565056,48.936170212765944,93.13537906137184,0.0,60.839506172839506,0.0,104.0,10.34048257372654,5.558823529411761,77.84232365145228,77.94915254237289,29.029411764705884,30.999999999999996,39.78604651162791
2020-04-10,39.28448275862069,46.94423791821561,47.8723404255319,104.63357400722025,0.0,64.52674897119341,0.0,0.0,9.98391420911528,4.4999999999999964,63.90041493775933,82.22033898305085,27.094117647058823,0.0,30.604651162790695
2020-04-11,29.93103448275862,37.34200743494424,58.510638297872326,101.18411552346572,0.0,68.21399176954732,91.16279069767442,100.28571428571428,10.34048257372654,6.352941176470583,48.79668049792531,73.67796610169492,30.96470588235294,30.999999999999996,24.48372093023256
2020-04-12,7.728,20.02244389027431,38.15513626834382,92.31778929188256,73.52317880794702,75.54603854389724,75.7037037037037,46.04819277108433,22.911764705882355,0.0,50.57203389830509,54.85010266940452,25.681528662420384,16.799999999999997,16.13296398891967
2020-04-13,9.66,25.189526184538657,38.88888888888889,74.52158894645942,0.0,106.84368308351182,0.0,62.49397590361445,30.176470588235293,8.147806004618936,45.05508474576271,60.02464065708419,33.70700636942675,23.333333333333332,52.43213296398893
2020-04-14,8.372,19.376558603491272,38.88888888888889,97.8791018998273,0.0,91.73447537473236,35.25925925925926,47.14457831325301,29.058823529411764,7.242494226327943,47.813559322033896,52.78028747433265,32.10191082802548,24.266666666666666,34.282548476454295
2020-04-15,8.372,23.897755610972567,38.15513626834382,92.31778929188256,0.0,61.51605995717347,52.888888888888886,41.662650602409634,35.205882352941174,8.147806004618936,57.00847457627118,100.38603696098563,32.10191082802548,27.999999999999996,36.29916897506926
2020-04-16,37.352,56.19201995012469,61.63522012578616,90.09326424870468,113.11258278145696,55.04068522483942,69.48148148148148,83.32530120481927,5.588235294117647,11.316397228637411,75.39830508474576,69.3388090349076,43.3375796178344,53.2,96.79778393351802
2020-04-17,44.436,54.25436408977556,73.37526205450735,109.00172711571676,98.97350993377484,51.8029978586724,69.48148148148148,0.0,5.029411764705882,8.147806004618936,81.83474576271186,103.49075975359344,43.3375796178344,74.66666666666666,75.62326869806095
2020-04-18,45.08,60.06733167082294,60.901467505241094,87.86873920552678,141.39072847682118,61.51605995717347,61.18518518518518,83.32530120481927,5.029411764705882,5.9976905311778275,76.3177966101695,63.12936344969199,41.73248407643312,73.73333333333332,52.43213296398893
2020-04-19,25.561475409836067,32.365019011406844,45.61525129982669,96.69303797468356,0.0,71.26933333333335,161.5121951219512,0.0,25.13868613138686,6.461538461538457,61.54806070826308,47.52134831460674,37.78313253012048,0.0,28.90909090909091
2020-04-20,24.299180327868857,42.58555133079848,42.21837088388215,79.74683544303798,0.0,63.52266666666668,0.0,0.0,29.32846715328467,5.6816976127320915,66.22259696458686,66.3505617977528,43.18072289156627,44.096256684491976,62.63636363636364
2020-04-21,21.143442622950825,34.49429657794677,39.30675909878683,92.70569620253166,0.0,61.97333333333334,0.0,0.0,31.423357664233578,9.358090185676383,69.33895446880271,63.66067415730337,47.22891566265061,56.89839572192513,64.7012987012987
2020-04-22,20.19672131147541,28.958174904942968,36.39514731369151,86.7246835443038,232.78431372549025,80.56533333333336,0.0,0.0,31.423357664233578,7.01856763925729,63.106239460371,80.69662921348315,41.83132530120482,49.074866310160424,59.1948051948052
2020-04-23,19.88114754098361,26.40304182509506,38.33622183708839,87.72151898734178,138.2156862745098,82.11466666666668,0.0,217.00000000000003,62.84671532846715,4.567639257294426,71.67622259696459,49.31460674157303,55.32530120481928,43.38502673796791,54.37662337662338
2020-04-24,20.827868852459016,32.79087452471483,36.39514731369151,86.7246835443038,0.0,110.00266666666668,139.48780487804876,0.0,79.60583941605839,4.010610079575594,64.66441821247894,34.9685393258427,76.91566265060241,36.98395721925134,54.37662337662338
2020-04-25,22.09016393442623,26.40304182509506,41.73310225303293,99.68354430379748,0.0,111.55200000000002,0.0,0.0,27.233576642335763,4.901856763925726,65.4435075885329,56.4876404494382,33.734939759036145,35.56149732620321,46.80519480519481
2020-04-26,20.188841201716738,29.95804195804196,40.567567567567565,90.4194577352472,127.27272727272728,96.44444444444444,0.0,0.0,22.568965517241377,4.508474576271184,53.08648648648648,0.0,34.02777777777778,0.0,36.70093457943925
2020-04-27,16.087982832618025,28.195804195804197,36.97297297297297,91.4354066985646,0.0,118.22222222222224,91.0,87.50000000000001,32.82758620689655,5.694915254237285,62.31891891891891,77.72292191435768,36.75,43.16666666666667,59.72897196261682
2020-04-28,22.396995708154503,23.34965034965035,39.54054054054054,100.57894736842104,0.0,71.55555555555556,78.16666666666667,60.37500000000001,38.98275862068965,4.627118644067794,59.24144144144144,73.63224181360202,44.91666666666667,33.574074074074076,56.850467289719624
2020-04-29,24.28969957081545,29.51748251748252,29.783783783783782,89.40350877192982,0.0,71.55555555555556,116.66666666666669,80.50000000000001,32.82758620689655,6.762711864406776,76.93693693693693,84.88161209068011,36.75,37.68518518518519,71.96261682242991
2020-04-30,21.766094420600854,21.146853146853147,39.027027027027025,80.25996810207337,0.0,76.22222222222223,0.0,58.62500000000001,45.137931034482754,7.593220338983047,59.24144144144144,60.3375314861461,35.38888888888889,63.03703703703704,68.3644859813084
2020-05-01,24.28969957081545,29.076923076923077,41.08108108108108,91.4354066985646,152.72727272727272,99.55555555555556,0.0,0.0,34.87931034482758,6.644067796610166,57.702702702702695,55.22418136020151,31.305555555555557,34.94444444444445,45.33644859813083
2020-05-02,17.98068669527897,27.755244755244757,39.027027027027025,93.46730462519936,0.0,110.44444444444444,64.16666666666667,0.0,30.775862068965512,6.169491525423726,58.472072072072066,54.2015113350126,25.86111111111111,46.592592592592595,46.05607476635514
2020-05-03,18.3433734939759,30.52727272727272,34.57142857142858,79.11926605504587,0.0,71.32075471698114,217.00000000000003,0.0,25.666666666666668,7.033175355450233,35.79459459459459,80.59417040358744,27.74820143884892,34.22222222222222,33.44741873804971
2020-05-04,20.557228915662648,24.25454545454545,34.04761904761905,68.24036697247706,0.0,64.9811320754717,0.0,119.85611510791364,33.56410256410257,7.298578199052129,44.74324324324324,47.94843049327354,32.1294964028777,36.757201646090536,45.05162523900574
2020-05-05,12.018072289156624,25.509090909090904,33.0,72.19633027522936,0.0,82.41509433962264,0.0,0.0,31.58974358974359,8.890995260663502,52.87837837837838,91.81614349775784,24.827338129496404,32.95473251028807,66.89483747609943
2020-05-06,12.966867469879515,21.745454545454542,38.23809523809524,75.16330275229357,0.0,120.45283018867926,0.0,0.0,25.666666666666668,9.819905213270136,32.54054054054054,81.61434977578475,24.827338129496404,49.4320987654321,48.46462715105163
2020-05-07,13.599397590361445,22.16363636363636,28.28571428571429,73.18532110091743,0.0,88.75471698113208,0.0,118.14388489208632,67.12820512820514,10.21800947867298,47.9972972972973,43.8677130044843,36.510791366906474,52.60082304526749,49.829827915869984
2020-05-08,18.3433734939759,20.909090909090907,34.04761904761905,77.14128440366973,0.0,99.8490566037736,0.0,0.0,61.20512820512821,6.104265402843598,48.810810810810814,59.17040358744394,30.66906474820144,63.37448559670782,49.829827915869984
2020-05-09,9.17168674698795,15.890909090909089,28.80952380952381,93.95412844036696,0.0,144.22641509433964,0.0,0.0,63.17948717948718,6.63507109004739,38.23513513513514,49.98878923766816,26.287769784172664,38.65843621399177,63.48183556405354
2020-05-10,11.232142857142854,16.19871794871795,30.28438228438228,64.216796875,0.0,121.3986013986014,0.0,0.0,58.51393188854488,0.0,28.87205387205387,38.91447368421052,22.577075098814227,37.68821292775665,43.92660550458716
2020-05-11,16.999999999999996,17.477564102564106,31.85081585081585,82.11328125,0.0,118.36363636363636,0.0,0.0,147.36842105263156,6.999999999999997,39.59595959595959,65.85526315789474,30.545454545454543,43.43726235741445,56.372477064220185
2020-05-12,13.96428571428571,19.18269230769231,30.806526806526804,76.849609375,0.0,151.74825174825176,0.0,0.0,216.71826625386993,4.666666666666665,37.946127946127945,74.83552631578947,132.80632411067194,44.71482889733841,54.908256880733944
2020-05-13,14.26785714285714,18.330128205128208,36.02797202797203,80.0078125,0.0,65.25174825174825,0.0,0.0,110.52631578947368,5.526315789473682,39.59595959595959,73.83771929824562,46.48221343873517,44.71482889733841,62.22935779816514
2020-05-14,15.178571428571423,15.7724358974359,31.328671328671327,67.375,224.00000000000003,66.76923076923077,106.68965517241378,0.0,65.01547987616098,7.2456140350877165,35.47138047138047,85.81140350877192,33.201581027667984,60.045627376425855,59.30091743119266
2020-05-15,16.999999999999996,23.44551282051282,33.93939393939394,73.69140625,0.0,57.66433566433567,0.0,0.0,52.01238390092878,7.736842105263155,31.346801346801342,64.85745614035088,35.85770750988142,49.18631178707224,63.69357798165137
2020-05-16,30.35714285714285,22.59294871794872,29.76223776223776,94.74609375,0.0,69.8041958041958,131.3103448275862,0.0,49.84520123839009,9.824561403508769,32.17171717171717,50.888157894736835,34.5296442687747,56.212927756654,58.56880733944954
2020-05-17,34.339622641509436,20.342960288808666,33.02692998204668,83.7375,0.0,87.81818181818181,0.0,0.0,36.22113022113021,8.867562380038386,31.25662251655629,84.61009174311927,29.951100244498775,47.41851851851852,41.26315789473684
2020-05-18,31.935849056603775,29.061371841155232,31.669658886894076,95.2875,0.0,85.27272727272727,0.0,74.72169811320755,34.36363636363636,10.345489443378115,30.248344370860927,103.71559633027525,27.811735941320293,76.48148148148148,76.63157894736841
2020-05-19,26.441509433962267,17.727436823104693,35.28904847396769,52.9375,0.0,108.1818181818182,217.0,61.41509433962264,26.469287469287465,11.823416506717848,26.21523178807947,90.06880733944955,21.821515892420535,68.06851851851852,72.42105263157895
2020-05-20,23.69433962264151,20.633574007220215,36.193895870736085,82.775,0.0,98.0,0.0,0.0,21.361179361179357,9.458733205374278,27.223509933774835,77.78669724770643,23.53300733496332,76.48148148148148,65.68421052631578
2020-05-21,22.66415094339623,22.66787003610108,33.47935368043088,66.41250000000001,0.0,119.63636363636364,0.0,0.0,30.18427518427518,14.77927063339731,33.609271523178805,95.52752293577984,29.095354523227385,48.18333333333334,56.421052631578945
2020-05-22,19.57358490566038,24.120938628158843,37.09874326750449,79.8875,0.0,127.27272727272728,0.0,0.0,23.218673218673217,12.41458733205374,23.526490066225165,66.86926605504587,22.67726161369193,45.88888888888889,74.10526315789474
2020-05-23,23.350943396226416,26.44584837545126,45.24236983842011,77.9625,0.0,73.81818181818181,0.0,80.86320754716982,17.18181818181818,9.310940499040305,30.920529801324506,76.42201834862385,20.11002444987775,50.47777777777778,61.473684210526315
2020-05-24,16.524590163934427,21.944444444444446,42.041999999999994,76.37194127243066,174.07407407407408,97.86792452830188,0.0,0.0,15.761589403973508,8.331786542923432,29.49333333333333,86.33776091081593,20.9070796460177,30.163934426229503,44.6147859922179
2020-05-25,21.34426229508197,20.0,33.72599999999999,92.45024469820554,0.0,91.42924528301889,0.0,0.0,21.324503311258276,9.50116009280742,34.346666666666664,122.20113851992409,22.57964601769912,43.73770491803278,64.34824902723734
2020-05-26,16.524590163934427,21.666666666666668,34.64999999999999,100.48939641109298,0.0,88.85377358490565,216.99999999999997,0.0,25.033112582781452,8.624129930394428,35.839999999999996,132.82732447817835,26.342920353982304,53.540983606557376,56.626459143968866
2020-05-27,17.901639344262296,15.833333333333334,32.80199999999999,92.45024469820554,0.0,84.99056603773585,0.0,0.0,20.86092715231788,9.208816705336424,24.266666666666666,107.59013282732448,25.08849557522124,59.57377049180327,72.92801556420233
2020-05-28,24.78688524590164,26.38888888888889,31.877999999999993,81.39641109298532,0.0,50.221698113207545,0.0,0.0,22.715231788079468,7.454756380510438,24.266666666666666,96.9639468690702,41.8141592920354,55.803278688524586,76.35992217898833
2020-05-29,25.475409836065573,18.055555555555557,29.105999999999995,87.4257748776509,154.92592592592592,77.26415094339623,0.0,0.0,20.86092715231788,10.524361948955914,19.786666666666665,78.36812144212523,32.615044247787615,38.45901639344262,73.78599221789882
2020-05-30,24.442622950819672,16.11111111111111,26.795999999999996,85.41598694942903,0.0,55.37264150943396,0.0,0.0,13.44370860927152,9.354988399071924,0.0,75.71157495256166,19.65265486725664,40.721311475409834,52.336575875486375
2020-05-31,20.488938053097343,16.07407407407407,35.29277566539924,92.79794520547944,0.0,89.28220858895706,0.0,0.0,11.052631578947368,10.967117988394577,28.258575197889176,76.74327628361858,21.525597269624573,49.56427015250545,68.53378378378379
2020-06-01,24.06637168141593,20.222222222222214,31.67300380228137,86.1695205479452,0.0,77.15746421267893,132.53333333333333,0.0,14.327485380116958,11.102514506769818,21.9419525065963,74.14180929095355,21.525597269624573,64.81481481481482,81.58783783783784
2020-06-02,20.488938053097343,23.33333333333333,32.57794676806084,64.39041095890411,0.0,88.1799591002045,0.0,78.41284403669725,10.643274853801168,7.1760154738878095,0.0,85.84841075794621,17.0580204778157,46.514161220043576,70.16554054054055
2020-06-03,15.610619469026547,22.29629629629629,35.29277566539924,75.75342465753424,0.0,61.72597137014315,0.0,0.0,9.82456140350877,13.133462282398444,21.60949868073878,59.83374083129584,14.215017064846416,55.66448801742919,74.24493243243244
2020-06-04,25.042035398230087,23.07407407407407,34.840304182509506,71.96575342465754,0.0,80.4642126789366,0.0,0.0,8.596491228070175,9.61315280464216,19.282321899736143,81.94621026894866,14.621160409556314,50.326797385620914,69.34966216216216
2020-06-05,19.188053097345133,17.888888888888886,30.315589353612168,74.80650684931507,0.0,63.93047034764826,0.0,83.71100917431193,8.187134502923977,8.80077369439071,15.625329815303424,68.93887530562347,14.621160409556314,41.1764705882353,67.7179054054054
2020-06-06,22.115044247787612,24.111111111111104,38.00760456273765,87.11643835616438,0.0,78.2597137014315,119.46666666666668,68.87614678899082,7.368421052631579,9.206963249516434,19.282321899736143,84.54767726161369,15.433447098976108,41.93899782135077,51.40033783783784
2020-06-07,21.03406326034063,20.049056603773582,30.97394789579158,86.90398550724638,0.0,81.66666666666669,72.9221183800623,46.80916030534351,6.829268292682927,5.115384615384615,0.0,88.19289340101523,13.517241379310342,27.77917981072555,33.123711340206185
2020-06-08,19.092457420924575,27.339622641509436,34.11623246492986,82.02173913043478,0.0,86.85185185185186,0.0,0.0,10.24390243902439,9.557692307692308,17.917098445595855,41.50253807106599,14.362068965517238,44.29652996845426,55.20618556701032
2020-06-09,14.238442822384428,20.960377358490568,29.17835671342685,65.42210144927536,0.0,54.44444444444445,0.0,37.19083969465649,9.817073170731708,7.942307692307692,0.0,66.14467005076142,14.784482758620689,37.53943217665615,50.605670103092784
2020-06-10,14.562043795620438,18.833962264150948,28.729458917835668,68.35144927536231,0.0,71.2962962962963,66.2056074766355,32.06106870229007,11.524390243902438,5.519230769230769,0.0,66.14467005076142,13.517241379310342,39.79179810725552,59.80670103092784
2020-06-11,17.798053527980535,24.605660377358493,26.93386773547094,70.30434782608695,322.0,67.40740740740742,44.137071651090345,42.3206106870229,14.085365853658535,5.788461538461538,23.103626943005175,85.59898477157361,14.784482758620689,41.29337539432176,57.96649484536083
2020-06-12,19.416058394160583,20.049056603773582,39.05410821643286,82.02173913043478,0.0,66.11111111111113,58.52959501557633,52.58015267175572,21.76829268292683,4.846153846153846,25.93264248704663,84.30203045685279,14.362068965517238,24.025236593059937,56.126288659793815
2020-06-13,26.85888077858881,29.1622641509434,35.014028056112224,83.97463768115942,0.0,62.22222222222223,66.2056074766355,41.038167938931295,30.73170731707317,10.23076923076923,24.046632124352328,79.11421319796955,12.672413793103445,23.274447949526813,44.16494845360825
2020-06-14,30.64864864864864,27.858426966292136,49.429824561403514,87.39013452914799,0.0,57.12751677852349,95.07874015748033,105.84192439862544,18.445360824742263,0.0,10.824281150159743,59.42424242424242,12.809384164222871,33.52886836027714,44.63768115942029
2020-06-15,24.59459459459459,33.64719101123596,31.699561403508778,66.29596412556054,0.0,39.08724832214765,92.22637795275593,0.0,25.97938144329896,12.67716535433071,17.466453674121404,71.75757575757575,22.005865102639294,31.33025404157044,32.463768115942024
2020-06-16,18.16216216216216,30.39101123595506,39.75877192982457,71.31838565022422,189.10852713178295,67.14988814317674,80.81692913385828,52.92096219931272,12.210309278350511,15.433070866141732,10.332268370607029,86.33333333333333,14.451612903225806,24.184757505773675,46.26086956521739
2020-06-17,23.459459459459453,16.280898876404496,31.699561403508778,61.27354260089686,0.0,77.17225950782998,53.24409448818898,61.38831615120275,25.97938144329896,10.472440944881887,0.0,82.96969696969697,16.75073313782991,43.42263279445728,55.188405797101446
2020-06-18,21.189189189189182,13.024719101123596,33.84868421052632,50.224215246636774,97.89147286821708,62.13870246085011,51.34251968503938,0.0,16.107216494845357,9.37007874015748,12.546325878594248,57.18181818181817,16.75073313782991,26.38337182448037,57.623188405797094
2020-06-19,20.432432432432428,19.175280898876405,28.47587719298246,41.18385650224215,0.0,71.15883668903804,60.85039370078741,44.45360824742268,16.886597938144323,10.656167979002625,11.070287539936102,65.03030303030303,14.780058651026392,37.926096997690536,57.623188405797094
2020-06-20,15.51351351351351,20.62247191011236,30.087719298245617,70.31390134529148,0.0,74.165548098434,49.44094488188977,43.39518900343643,10.391752577319584,11.391076115485564,14.760383386581468,95.3030303030303,14.451612903225806,41.224018475750576,42.20289855072463
2020-06-21,15.207667731629392,30.08823529411764,33.03872437357631,78.28210526315789,0.0,44.48192771084337,69.38053097345133,56.586826347305376,4.083333333333331,7.322033898305085,0.0,74.9767441860465,10.852348993288588,25.73529411764706,44.183364839319474
2020-06-22,21.46964856230032,24.617647058823525,38.938496583143504,92.96,0.0,80.40963855421687,68.14159292035399,59.982035928143695,6.066666666666663,11.389830508474578,18.2,68.93023255813954,10.852348993288588,36.02941176470589,56.68809073724008
2020-06-23,17.44408945686901,26.441176470588232,36.57858769931663,66.05052631578947,0.0,65.01204819277109,94.15929203539824,41.87425149700598,5.249999999999997,10.372881355932204,0.0,42.325581395348834,11.36912751677852,27.279411764705884,62.52362948960303
2020-06-24,19.680511182108624,34.647058823529406,37.16856492027335,80.72842105263157,154.24137931034485,85.54216867469879,69.38053097345133,76.9580838323353,3.966666666666665,11.389830508474578,16.45,64.09302325581395,11.885906040268454,27.794117647058822,83.3648393194707
2020-06-25,22.81150159744409,37.838235294117645,38.348519362186785,92.96,0.0,75.27710843373494,75.57522123893806,0.0,5.016666666666664,14.23728813559322,23.799999999999997,73.76744186046511,11.885906040268454,34.485294117647065,80.86389413988658
2020-06-26,25.495207667731627,26.441176470588232,33.62870159453303,75.8357894736842,0.0,75.27710843373494,86.72566371681417,72.43113772455088,5.599999999999997,14.440677966101696,18.549999999999997,39.906976744186046,11.36912751677852,33.97058823529412,65.85822306238185
2020-06-27,17.89137380191693,36.92647058823529,41.29840546697039,94.18315789473684,342.7586206896552,71.0,96.63716814159294,70.16766467065867,5.016666666666664,14.847457627118644,0.0,0.0,8.785234899328858,24.70588235294118,47.5179584120983
2020-06-28,23.16774193548387,35.34584980237154,34.84156378600823,92.60352422907488,158.63309352517985,47.453625632377744,97.78534923339012,96.7741935483871,4.144,12.322916666666664,0.0,45.53271028037383,11.14691943127962,0.0,48.42268041237113
2020-06-29,22.35483870967742,33.89328063241106,37.794238683127574,66.14537444933922,0.0,63.27150084317032,89.43781942078365,57.09677419354839,6.272,12.512499999999998,0.0,51.22429906542056,16.18957345971564,45.76300578034682,59.5360824742268
2020-06-30,40.64516129032258,31.956521739130434,41.33744855967078,76.96916299559471,0.0,64.85328836424958,59.6252129471891,45.483870967741936,9.968,11.564583333333331,21.0,63.55607476635514,26.54028436018957,29.335260115606935,63.50515463917525
2020-07-01,30.483870967741936,36.798418972332016,42.51851851851852,78.17180616740089,0.0,65.64418212478921,119.2504258943782,57.09677419354839,8.176,12.70208333333333,0.0,48.37850467289719,21.232227488151658,28.748554913294797,53.18556701030928
2020-07-02,28.451612903225804,36.31422924901186,50.19547325102881,84.18502202643172,155.46043165467626,75.13490725126475,109.71039182282794,40.645161290322584,5.376,12.891666666666664,0.0,55.967289719626166,12.739336492890994,42.24277456647399,51.597938144329895
2020-07-03,21.94838709677419,33.89328063241106,37.2037037037037,73.36123348017621,126.90647482014388,77.50758853288364,114.48040885860308,55.16129032258065,4.816,11.943749999999998,42.0,94.85981308411216,12.473933649289098,25.228323699421967,57.15463917525773
2020-07-04,21.94838709677419,36.798418972332016,43.10905349794239,74.56387665198238,0.0,75.13490725126475,109.71039182282794,67.74193548387098,3.248,17.062499999999996,0.0,46.48130841121495,11.67772511848341,31.68208092485549,51.597938144329895
2020-07-05,28.643497757847527,44.75409836065574,49.74570446735395,106.15384615384616,0.0,80.9375,79.57085828343314,42.64386792452831,3.1111111111111107,12.138728323699423,0.0,66.63179916317992,10.930599369085172,0.0,43.90023201856148
2020-07-06,26.681614349775774,35.80327868852459,43.52749140893471,102.6153846153846,0.0,73.31985294117648,83.13373253493015,86.32783018867926,7.222222222222221,17.601156069364162,0.0,76.88284518828452,12.63091482649842,55.0561797752809,63.77958236658933
2020-07-07,21.973094170403584,36.25081967213115,46.919243986254294,84.92307692307692,111.74429223744292,53.32352941176471,96.19760479041916,44.72405660377359,6.555555555555555,11.127167630057803,0.0,68.68200836820084,12.873817034700313,34.13483146067416,72.89095127610209
2020-07-08,20.403587443946183,39.38360655737705,45.2233676975945,93.17948717948718,0.0,67.60661764705883,89.07185628742515,83.20754716981133,6.888888888888888,16.38728323699422,0.0,61.50627615062761,11.173501577287064,30.831460674157302,49.6983758700696
2020-07-09,28.251121076233176,38.9360655737705,53.70274914089347,86.1025641025641,172.47488584474883,84.74632352941177,67.69461077844312,57.20518867924529,3.888888888888889,13.352601156069364,0.0,68.68200836820084,9.9589905362776,40.741573033707866,55.49651972157773
2020-07-10,21.580717488789233,37.593442622950825,41.266323024054984,94.35897435897436,123.89041095890413,76.1764705882353,86.69660678642715,52.00471698113208,3.7777777777777777,16.79190751445087,0.0,73.80753138075313,11.416403785488956,0.0,29.819025522041763
