date,cough,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-08-19,93,0.3605683836589698,33.53285968028419,29.269396092362342
2020-08-20,88,0.3605683836589698,31.730017761989345,27.695772646536415
2020-08-21,94,0.3605683836589698,33.89342806394316,29.584120781527535
2020-08-22,70,0.3605683836589698,25.239786856127886,22.030728241563054
2020-08-23,87,0.3176661264181523,27.63695299837925,24.12311183144246
2020-08-24,80,0.3176661264181523,25.413290113452184,22.18217179902755
2020-08-25,95,0.3176661264181523,30.178282009724466,26.341329011345216
2020-08-26,85,0.3176661264181523,27.001620745542944,23.56855753646677
2020-08-27,80,0.3176661264181523,25.413290113452184,22.18217179902755
2020-08-28,93,0.3176661264181523,29.542949756888163,25.786774716369525
2020-08-29,97,0.3176661264181523,30.813614262560773,26.895883306320904
2020-08-30,84,0.3099630996309963,26.036900369003686,22.726494464944647
2020-08-31,82,0.3099630996309963,25.416974169741696,22.18538745387454
2020-09-01,73,0.3099630996309963,22.62730627306273,19.75040590405904
2020-09-02,77,0.3099630996309963,23.86715867158671,20.832619926199257
2020-09-03,59,0.3099630996309963,18.28782287822878,15.962656826568264
2020-09-04,67,0.3099630996309963,20.76752767527675,18.127084870848705
2020-09-05,100,0.3099630996309963,30.996309963099627,27.05535055350553
2020-09-06,97,0.3121783876500857,30.281303602058316,26.43125214408233
2020-09-07,77,0.3121783876500857,24.0377358490566,20.981509433962263
2020-09-08,87,0.3121783876500857,27.159519725557455,23.706380789022294
2020-09-09,82,0.3121783876500857,25.598627787307027,22.34394511149228
2020-09-10,72,0.3121783876500857,22.47684391080617,19.619073756432243
2020-09-11,85,0.3121783876500857,26.535162950257284,23.16140651801029
2020-09-12,83,0.3121783876500857,25.910806174957113,22.61643224699828
2020-09-13,74,0.2962962962962963,21.925925925925924,19.13820105820106
2020-09-14,80,0.2962962962962963,23.703703703703702,20.68994708994709
2020-09-15,87,0.2962962962962963,25.777777777777775,22.500317460317458
2020-09-16,77,0.2962962962962963,22.814814814814813,19.914074074074072
2020-09-17,85,0.2962962962962963,25.185185185185183,21.98306878306878
2020-09-18,65,0.2962962962962963,19.25925925925926,16.810582010582014
2020-09-19,99,0.2962962962962963,29.333333333333332,25.603809523809524
2020-09-20,93,0.2906976744186046,27.034883720930228,23.597591362126245
2020-09-21,92,0.2906976744186046,26.744186046511626,23.343853820598007
2020-09-22,74,0.2906976744186046,21.51162790697674,18.776578073089702
2020-09-23,70,0.2906976744186046,20.348837209302324,17.76162790697674
2020-09-24,78,0.2906976744186046,22.67441860465116,19.791528239202655
2020-09-25,100,0.2906976744186046,29.06976744186046,25.373754152823917
2020-09-26,95,0.2906976744186046,27.616279069767437,24.10506644518272
2020-09-27,52,0.2841328413284132,14.774907749077487,12.896383763837635
2020-09-28,81,0.2841328413284132,23.01476014760147,20.088597785977857
2020-09-29,87,0.2841328413284132,24.719557195571948,21.57664206642066
2020-09-30,85,0.2841328413284132,24.151291512915122,21.08062730627306
2020-10-01,82,0.2841328413284132,23.298892988929882,20.336605166051655
2020-10-02,64,0.2841328413284132,18.184501845018445,15.872472324723244
2020-10-03,91,0.2841328413284132,25.856088560885603,22.568671586715862
2020-10-04,80,0.3009345794392523,24.074766355140184,21.013831775700933
2020-10-05,74,0.3009345794392523,22.26915887850467,19.43779439252336
2020-10-06,59,0.3009345794392523,17.755140186915884,15.497700934579436
2020-10-07,89,0.3009345794392523,26.783177570093454,23.377887850467285
2020-10-08,65,0.3009345794392523,19.5607476635514,17.07373831775701
2020-10-09,97,0.3009345794392523,29.190654205607473,25.47927102803738
2020-10-10,71,0.3009345794392523,21.36635514018691,18.649775700934576
2020-10-11,82,0.2837837837837837,23.270270270270263,20.31162162162162
2020-10-12,71,0.2837837837837837,20.148648648648646,17.58689189189189
2020-10-13,80,0.2837837837837837,22.702702702702698,19.816216216216212
2020-10-14,64,0.2837837837837837,18.162162162162158,15.852972972972971
2020-10-15,58,0.2837837837837837,16.459459459459456,14.366756756756754
2020-10-16,91,0.2837837837837837,25.82432432432432,22.540945945945943
2020-10-17,72,0.2837837837837837,20.432432432432428,17.83459459459459
2020-10-18,83,0.2991452991452991,24.829059829059823,21.672222222222217
2020-10-19,94,0.2991452991452991,28.119658119658112,24.544444444444437
2020-10-20,85,0.2991452991452991,25.427350427350422,22.194444444444443
2020-10-21,89,0.2991452991452991,26.623931623931618,23.238888888888884
2020-10-22,88,0.2991452991452991,26.32478632478632,22.977777777777774
2020-10-23,73,0.2991452991452991,21.837606837606835,19.06111111111111
2020-10-24,73,0.2991452991452991,21.837606837606835,19.06111111111111
2020-10-25,84,0.2975970425138632,24.99815157116451,21.81981515711645
2020-10-26,66,0.2975970425138632,19.641404805914974,17.1441404805915
2020-10-27,93,0.2975970425138632,27.67652495378928,24.15765249537893
2020-10-28,76,0.2975970425138632,22.617375231053604,19.74173752310536
2020-10-29,69,0.2975970425138632,20.534195933456562,17.923419593345656
2020-10-30,67,0.2975970425138632,19.939001848428834,17.403900184842882
2020-10-31,86,0.2975970425138632,25.593345656192234,22.33933456561922
2020-11-01,90,0.289048473967684,26.01436265709156,22.706822262118493
2020-11-02,80,0.289048473967684,23.12387791741472,20.183842010771993
2020-11-03,92,0.289048473967684,26.592459605026928,23.211418312387792
2020-11-04,72,0.289048473967684,20.81149012567325,18.165457809694793
2020-11-05,85,0.289048473967684,24.569120287253142,21.445332136445245
2020-11-06,60,0.289048473967684,17.34290843806104,15.137881508078996
2020-11-07,78,0.289048473967684,22.545780969479353,19.67924596050269
2020-11-08,68,0.2981481481481481,20.274074074074072,17.696370370370367
2020-11-09,89,0.2981481481481481,26.53518518518518,23.161425925925926
2020-11-10,75,0.2981481481481481,22.361111111111107,19.518055555555552
2020-11-11,72,0.2981481481481481,21.466666666666665,18.737333333333332
2020-11-12,86,0.2981481481481481,25.640740740740736,22.3807037037037
2020-11-13,71,0.2981481481481481,21.168518518518514,18.47709259259259
2020-11-14,79,0.2981481481481481,23.5537037037037,20.559018518518517
2020-11-15,82,0.3676470588235294,30.14705882352941,26.3140756302521
2020-11-16,67,0.3676470588235294,24.632352941176467,21.50052521008403
2020-11-17,68,0.3676470588235294,24.999999999999996,21.82142857142857
2020-11-18,100,0.3676470588235294,36.764705882352935,32.09033613445378
2020-11-19,56,0.3676470588235294,20.588235294117645,17.970588235294116
2020-11-20,48,0.3676470588235294,17.64705882352941,15.403361344537814
2020-11-21,55,0.3676470588235294,20.220588235294116,17.649684873949578
2020-11-22,77,0.4229166666666666,32.56458333333333,28.424229166666663
2020-11-23,61,0.4229166666666666,25.797916666666662,22.51789583333333
2020-11-24,72,0.4229166666666666,30.449999999999996,26.5785
2020-11-25,70,0.4229166666666666,29.604166666666664,25.84020833333333
2020-11-26,56,0.4229166666666666,23.68333333333333,20.672166666666662
2020-11-27,64,0.4229166666666666,27.066666666666663,23.62533333333333
2020-11-28,80,0.4229166666666666,33.83333333333333,29.531666666666663
2020-11-29,100,0.4186915887850467,41.86915887850467,36.54579439252336
2020-11-30,66,0.4186915887850467,27.63364485981308,24.12022429906542
2020-12-01,66,0.4186915887850467,27.63364485981308,24.12022429906542
2020-12-02,84,0.4186915887850467,35.17009345794392,30.698467289719623
2020-12-03,71,0.4186915887850467,29.727102803738315,25.947514018691585
2020-12-04,64,0.4186915887850467,26.79626168224299,23.38930841121495
2020-12-05,84,0.4186915887850467,35.17009345794392,30.698467289719623
2020-12-06,78,0.4383301707779886,34.18975332068311,29.84277039848197
2020-12-07,72,0.4383301707779886,31.55977229601518,27.547172675521818
2020-12-08,90,0.4383301707779886,39.44971537001897,34.43396584440227
2020-12-09,80,0.4383301707779886,35.066413662239086,30.607969639468692
2020-12-10,78,0.4383301707779886,34.18975332068311,29.84277039848197
2020-12-11,55,0.4383301707779886,24.10815939278937,21.04297912713472
2020-12-12,74,0.4383301707779886,32.43643263757116,28.31237191650854
2020-12-13,49,0.4481236203090508,21.958057395143488,19.1662472406181
2020-12-14,73,0.4481236203090508,32.71302428256071,28.55379690949228
2020-12-15,73,0.4481236203090508,32.71302428256071,28.55379690949228
2020-12-16,73,0.4481236203090508,32.71302428256071,28.55379690949228
2020-12-17,59,0.4481236203090508,26.439293598233995,23.077726269315672
2020-12-18,59,0.4481236203090508,26.439293598233995,23.077726269315672
2020-12-19,67,0.4481236203090508,30.024282560706403,26.206909492273734
2020-12-20,84,0.4022988505747126,33.79310344827586,29.496551724137927
2020-12-21,55,0.4022988505747126,22.126436781609193,19.313218390804597
2020-12-22,71,0.4022988505747126,28.563218390804593,24.931609195402295
2020-12-23,67,0.4022988505747126,26.954022988505745,23.52701149425287
2020-12-24,78,0.4022988505747126,31.379310344827584,27.38965517241379
2020-12-25,78,0.4022988505747126,31.379310344827584,27.38965517241379
2020-12-26,89,0.4022988505747126,35.80459770114942,31.252298850574707
2020-12-27,100,0.4016393442622951,40.16393442622951,35.05737704918033
2020-12-28,87,0.4016393442622951,34.942622950819676,30.499918032786887
2020-12-29,88,0.4016393442622951,35.34426229508197,30.85049180327869
2020-12-30,76,0.4016393442622951,30.524590163934427,26.643606557377055
2020-12-31,77,0.4016393442622951,30.926229508196723,26.994180327868854
2021-01-01,84,0.4016393442622951,33.73770491803279,29.448196721311483
2021-01-02,98,0.4016393442622951,39.36065573770492,34.35622950819672
2021-01-03,78,0.3859315589353612,30.10266159695817,26.27532319391635
2021-01-04,69,0.3859315589353612,26.629277566539923,23.243555133079845
2021-01-05,64,0.3859315589353612,24.699619771863116,21.559239543726235
2021-01-06,87,0.3859315589353612,33.57604562737642,29.307091254752848
2021-01-07,70,0.3859315589353612,27.015209125475284,23.58041825095057
2021-01-08,73,0.3859315589353612,28.173003802281368,24.591007604562737
2021-01-09,85,0.3859315589353612,32.8041825095057,28.633365019011404
2021-01-10,83,0.3769230769230769,31.284615384615385,27.307000000000002
2021-01-11,68,0.3769230769230769,25.630769230769232,22.372000000000003
2021-01-12,71,0.3769230769230769,26.76153846153846,23.358999999999998
2021-01-13,69,0.3769230769230769,26.007692307692306,22.701
2021-01-14,75,0.3769230769230769,28.26923076923077,24.675000000000004
2021-01-15,79,0.3769230769230769,29.776923076923076,25.990999999999996
2021-01-16,75,0.3769230769230769,28.26923076923077,24.675000000000004
2021-01-17,88,0.3512110726643598,30.90657439446366,26.977024221453284
2021-01-18,63,0.3512110726643598,22.126297577854668,19.313096885813145
2021-01-19,87,0.3512110726643598,30.5553633217993,26.670467128027674
2021-01-20,89,0.3512110726643598,31.257785467128024,27.28358131487889
2021-01-21,80,0.3512110726643598,28.096885813148784,24.52456747404844
