date,headache,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-08-09,76,1.1431192660550458,86.87706422018348,74.33260333431981
2020-08-10,80,1.1431192660550458,91.44954128440367,78.24484561507349
2020-08-11,74,1.1431192660550458,84.59082568807338,72.37648219394298
2020-08-12,96,1.1431192660550458,109.73944954128439,93.89381473808818
2020-08-13,85,1.1431192660550458,97.16513761467888,83.13514846601558
2020-08-14,65,1.1431192660550458,74.30275229357798,63.57393706224721
2020-08-15,69,1.1431192660550458,78.87522935779816,67.48617934300088
2020-08-16,81,0.9982817869415808,80.86082474226804,69.18506817426005
2020-08-17,74,0.9982817869415808,73.87285223367698,63.206111665373385
2020-08-18,85,0.9982817869415808,84.85395189003437,72.60161475076673
2020-08-19,78,0.9982817869415808,77.8659793814433,66.62265824188005
2020-08-20,76,0.9982817869415808,75.86941580756013,64.91438495362671
2020-08-21,91,0.9982817869415808,90.84364261168385,77.72643461552673
2020-08-22,97,0.9982817869415808,96.83333333333333,82.85125448028673
2020-08-23,91,0.9888888888888888,89.98888888888888,76.99510155316605
2020-08-24,87,0.9888888888888888,86.03333333333333,73.61070148489503
2020-08-25,86,0.9888888888888888,85.04444444444444,72.76460146782726
2020-08-26,90,0.9888888888888888,89.0,76.14900153609831
2020-08-27,97,0.9888888888888888,95.92222222222222,82.07170165557261
2020-08-28,79,0.9888888888888888,78.12222222222222,66.84190134835296
2020-08-29,100,0.9888888888888888,98.88888888888889,84.61000170677589
2020-08-30,97,0.948943661971831,92.0475352112676,78.75649326063909
2020-08-31,97,0.948943661971831,92.0475352112676,78.75649326063909
2020-09-01,73,0.948943661971831,69.27288732394366,59.27035059821293
2020-09-02,68,0.948943661971831,64.52816901408451,55.21073754354081
2020-09-03,74,0.948943661971831,70.22183098591549,60.08227320914735
2020-09-04,83,0.948943661971831,78.76232394366197,67.38957670755717
2020-09-05,76,0.948943661971831,72.11971830985915,61.7061184310162
2020-09-06,90,0.9466192170818504,85.19572953736653,72.89404201584202
2020-09-07,85,0.9466192170818504,80.46263345195729,68.84437301496192
2020-09-08,79,0.9466192170818504,74.78291814946618,63.98477021390578
2020-09-09,78,0.9466192170818504,73.83629893238432,63.17483641372975
2020-09-10,82,0.9466192170818504,77.62277580071174,66.41457161443385
2020-09-11,79,0.9466192170818504,74.78291814946618,63.98477021390578
2020-09-12,69,0.9466192170818504,65.31672597864768,55.88543221214556
2020-09-13,80,0.9474747474747476,75.7979797979798,64.85326382100575
2020-09-14,73,0.9474747474747476,69.16565656565658,59.17860323666776
2020-09-15,57,0.9474747474747476,54.006060606060615,46.20795047246661
2020-09-16,57,0.9474747474747476,54.006060606060615,46.20795047246661
2020-09-17,68,0.9474747474747476,64.42828282828283,55.1252742478549
2020-09-18,84,0.9474747474747476,79.5878787878788,68.09592701205605
2020-09-19,76,0.9474747474747476,72.00808080808082,61.61060062995548
2020-09-20,82,0.8783269961977187,72.02281368821293,61.62320618177358
2020-09-21,95,0.8783269961977187,83.44106463878327,71.39273886912792
2020-09-22,64,0.8783269961977187,56.212927756654,48.09616092235987
2020-09-23,70,0.8783269961977187,61.48288973384031,52.60517600883111
2020-09-24,66,0.8783269961977187,57.96958174904943,49.599165951183615
2020-09-25,81,0.8783269961977187,71.14448669201522,60.87170366736171
2020-09-26,68,0.8783269961977187,59.726235741444874,51.102170980007365
2020-09-27,96,0.8502495840266222,81.62396006655572,69.83801191562448
2020-09-28,92,0.8502495840266222,78.22296173044924,66.92809475247347
2020-09-29,82,0.8502495840266222,69.72046589018302,59.653301844595916
2020-09-30,75,0.8502495840266222,63.76871880199666,54.56094680908162
2020-10-01,100,0.8502495840266222,85.02495840266222,72.74792907877551
2020-10-02,70,0.8502495840266222,59.51747088186355,50.92355035514286
2020-10-03,86,0.8502495840266222,73.1214642262895,62.56321900774693
2020-10-04,86,0.8443579766536965,72.6147859922179,62.12970168612192
2020-10-05,87,0.8443579766536965,73.4591439688716,62.85214007782102
2020-10-06,66,0.8443579766536965,55.72762645914397,47.68093385214008
2020-10-07,60,0.8443579766536965,50.66147859922179,43.34630350194552
2020-10-08,70,0.8443579766536965,59.10505836575876,50.570687418936444
2020-10-09,73,0.8443579766536965,61.63813229571984,52.738002594033716
2020-10-10,72,0.8443579766536965,60.793774319066145,52.01556420233463
2020-10-11,93,0.8565400843881857,79.65822784810128,68.15611814345992
2020-10-12,64,0.8565400843881857,54.81856540084389,46.90313506646704
2020-10-13,69,0.8565400843881857,59.10126582278482,50.56744249353478
2020-10-14,63,0.8565400843881857,53.9620253164557,46.17027358105349
2020-10-15,51,0.8565400843881857,43.683544303797476,37.375935756090925
2020-10-16,66,0.8565400843881857,56.53164556962026,48.36885803729414
2020-10-17,68,0.8565400843881857,58.24472573839663,49.83458100812123
2020-10-18,89,0.935969868173258,83.30131826741996,71.27317092926715
2020-10-19,74,0.935969868173258,69.2617702448211,59.26083875017718
2020-10-20,62,0.935969868173258,58.03013182674199,49.65097300690521
2020-10-21,75,0.935969868173258,70.19774011299435,60.061660895449855
2020-10-22,66,0.935969868173258,61.77401129943503,52.854261587995865
2020-10-23,75,0.935969868173258,70.19774011299435,60.061660895449855
2020-10-24,90,0.935969868173258,84.23728813559322,72.07399307453983
2020-10-25,83,0.914179104477612,75.8768656716418,64.92075910768737
2020-10-26,87,0.914179104477612,79.53358208955224,68.04947038998556
2020-10-27,69,0.914179104477612,63.07835820895522,53.970269619643716
2020-10-28,71,0.914179104477612,64.90671641791045,55.5346252607928
2020-10-29,88,0.914179104477612,80.44776119402985,68.8316482105601
2020-10-30,70,0.914179104477612,63.99253731343284,54.75244744021827
2020-10-31,68,0.914179104477612,62.16417910447761,53.18809179906917
2020-11-01,79,0.8734402852049912,69.00178253119431,59.038391505184684
2020-11-02,100,0.8734402852049912,87.34402852049912,74.7321411458034
2020-11-03,86,0.8734402852049912,75.11586452762924,64.26964138539091
2020-11-04,76,0.8734402852049912,66.38146167557933,56.79642727081058
2020-11-05,59,0.8734402852049912,51.53297682709448,44.091963276023996
2020-11-06,69,0.8734402852049912,60.26737967914439,51.56517739060433
2020-11-07,92,0.8734402852049912,80.35650623885918,68.75356985413912
2020-11-08,85,0.9221556886227544,78.38323353293413,67.06522438992981
2020-11-09,61,0.9221556886227544,56.25149700598802,48.12916103277316
2020-11-10,57,0.9221556886227544,52.562874251497,44.973150473247046
2020-11-11,80,0.9221556886227544,73.77245508982035,63.12021119052218
2020-11-12,100,0.9221556886227544,92.21556886227545,78.90026398815272
2020-11-13,53,0.9221556886227544,48.874251497005986,41.81713991372094
2020-11-14,65,0.9221556886227544,59.940119760479035,51.285171592299264
2020-11-15,78,0.9441233140655106,73.64161849710983,63.00826651749642
2020-11-16,72,0.9441233140655106,67.97687861271676,58.16147678538132
2020-11-17,71,0.9441233140655106,67.03275529865125,57.35367849669546
2020-11-18,73,0.9441233140655106,68.92100192678228,58.96927507406717
2020-11-19,68,0.9441233140655106,64.20038535645472,54.9302836306379
2020-11-20,71,0.9441233140655106,67.03275529865125,57.35367849669546
2020-11-21,86,0.9441233140655106,81.19460500963392,69.47065282698324
2020-11-22,100,0.938,93.8,80.25591397849462
2020-11-23,91,0.938,85.35799999999999,73.0328817204301
2020-11-24,62,0.938,58.156,49.75866666666666
2020-11-25,59,0.938,55.342,47.35098924731182
2020-11-26,48,0.938,45.024,38.52283870967742
2020-11-27,66,0.938,61.907999999999994,52.96890322580644
2020-11-28,74,0.938,69.41199999999999,59.38937634408601
2020-11-29,68,0.932377049180328,63.40163934426231,54.246871144015515
2020-11-30,82,0.932377049180328,76.4549180327869,65.41534461484225
2020-12-01,58,0.932377049180328,54.07786885245903,46.269390093425
2020-12-02,67,0.932377049180328,62.469262295081975,53.44912303895647
2020-12-03,66,0.932377049180328,61.53688524590165,52.65137493389742
2020-12-04,57,0.932377049180328,53.1454918032787,45.47164198836595
2020-12-05,90,0.932377049180328,83.91393442622953,71.79732945531467
2020-12-06,83,0.9281767955801106,77.03867403314918,65.91481019426128
2020-12-07,85,0.9281767955801106,78.89502762430939,67.50311887364106
2020-12-08,71,0.9281767955801106,65.90055248618785,56.38495811798253
2020-12-09,70,0.9281767955801106,64.97237569060773,55.59080377829264
2020-12-10,65,0.9281767955801106,60.331491712707184,51.620032079843156
2020-12-11,83,0.9281767955801106,77.03867403314918,65.91481019426128
2020-12-12,86,0.9281767955801106,79.8232044198895,68.29727321333095
2020-12-13,60,0.9273504273504272,55.64102564102563,47.606837606837594
2020-12-14,66,0.9273504273504272,61.20512820512819,52.367521367521356
2020-12-15,63,0.9273504273504272,58.42307692307691,49.987179487179475
2020-12-16,69,0.9273504273504272,63.987179487179475,54.747863247863236
2020-12-17,82,0.9273504273504272,76.04273504273503,65.06267806267805
2020-12-18,65,0.9273504273504272,60.277777777777764,51.57407407407406
2020-12-19,63,0.9273504273504272,58.42307692307691,49.987179487179475
2020-12-20,100,0.9089147286821706,90.89147286821706,77.76735850629325
2020-12-21,71,0.9089147286821706,64.53294573643412,55.2148245394682
2020-12-22,46,0.9089147286821706,41.810077519379846,35.77298491289489
2020-12-23,78,0.9089147286821706,70.89534883720931,60.658539634908735
2020-12-24,92,0.9089147286821706,83.62015503875969,71.54596982578978
2020-12-25,70,0.9089147286821706,63.624031007751945,54.43715095440527
2020-12-26,59,0.9089147286821706,53.62596899224807,45.88274151871302
2020-12-27,59,0.92831541218638,54.77060931899642,46.86210351871122
2020-12-28,94,0.92831541218638,87.26164874551972,74.66165645353992
2020-12-29,83,0.92831541218638,77.05017921146954,65.92465410259375
2020-12-30,79,0.92831541218638,73.33691756272403,62.747562338613335
2020-12-31,78,0.92831541218638,72.40860215053765,61.95328939761823
2021-01-01,99,0.92831541218638,91.90322580645163,78.63302115851545
2021-01-02,66,0.92831541218638,61.26881720430108,52.422014105676965
2021-01-03,74,0.9631782945736436,71.27519379844962,60.98353755105443
2021-01-04,79,0.9631782945736436,76.09108527131784,65.10404684504459
2021-01-05,71,0.9631782945736436,68.3856589147287,58.51123197466034
2021-01-06,74,0.9631782945736436,71.27519379844962,60.98353755105443
