date,rashes,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-08-08,40,1.180522565320665,47.2209026128266,31.1179219983143
2020-08-09,55,1.2052980132450333,66.29139072847683,43.68511001922666
2020-08-10,67,1.2052980132450333,80.75496688741723,53.216406750694304
2020-08-11,39,1.2052980132450333,47.0066225165563,30.976714377269815
2020-08-12,81,1.2052980132450333,97.62913907284769,64.33625293740654
2020-08-13,52,1.2052980132450333,62.67549668874173,41.30228583635975
2020-08-14,70,1.2052980132450333,84.37086092715234,55.599230933561216
2020-08-15,89,1.2052980132450333,107.27152317880797,70.69045075838497
2020-08-16,72,1.129032258064516,81.29032258064515,53.56919875130072
2020-08-17,48,1.129032258064516,54.19354838709677,35.71279916753381
2020-08-18,60,1.129032258064516,67.74193548387096,44.64099895941727
2020-08-19,71,1.129032258064516,80.16129032258064,52.8251821019771
2020-08-20,68,1.129032258064516,76.77419354838709,50.593132154006234
2020-08-21,84,1.129032258064516,94.83870967741935,62.49739854318417
2020-08-22,93,1.129032258064516,104.99999999999999,69.19354838709675
2020-08-23,74,1.0298210735586482,76.20675944333996,50.2192009234913
2020-08-24,78,1.0298210735586482,80.32604373757455,52.93375232476111
2020-08-25,88,1.0298210735586482,90.62425447316105,59.72013082793561
2020-08-26,70,1.0298210735586482,72.08747514910537,47.50464952222151
2020-08-27,53,1.0298210735586482,54.58051689860835,35.967806066824856
2020-08-28,57,1.0298210735586482,58.69980119284295,38.68235746809466
2020-08-29,83,1.0298210735586482,85.47514910536779,56.326941576348354
2020-08-30,84,1.0833333333333333,91.0,59.967741935483865
2020-08-31,72,1.0833333333333333,78.0,51.40092165898618
2020-09-01,71,1.0833333333333333,76.91666666666666,50.687019969278026
2020-09-02,54,1.0833333333333333,58.49999999999999,38.55069124423962
2020-09-03,61,1.0833333333333333,66.08333333333333,43.548003072196614
2020-09-04,62,1.0833333333333333,67.16666666666666,44.26190476190475
2020-09-05,100,1.0833333333333333,108.33333333333333,71.39016897081413
2020-09-06,82,1.0696629213483146,87.7123595505618,57.80123233055454
2020-09-07,68,1.0696629213483146,72.7370786516854,47.932729249728155
2020-09-08,63,1.0696629213483146,67.38876404494383,44.40826386371874
2020-09-09,69,1.0696629213483146,73.8067415730337,48.63762232693004
2020-09-10,37,1.0696629213483146,39.57752808988764,26.081043856469737
2020-09-11,60,1.0696629213483146,64.17977528089888,42.29358463211309
2020-09-12,66,1.0696629213483146,70.59775280898877,46.52294309532439
2020-09-13,58,1.0440097799511,60.55256723716379,39.903304677024984
2020-09-14,47,1.0440097799511,49.068459657701695,32.3354365486237
2020-09-15,60,1.0440097799511,62.64058679706599,41.27928070037068
2020-09-16,29,1.0440097799511,30.276283618581896,19.951652338512492
2020-09-17,54,1.0440097799511,56.37652811735939,37.151352630333605
2020-09-18,79,1.0440097799511,82.4767726161369,54.35105292215473
2020-09-19,82,1.0440097799511,85.60880195599019,56.41501695717325
2020-09-20,63,0.9827213822894167,61.91144708423325,40.798787709886426
2020-09-21,58,0.9827213822894167,56.99784017278617,37.560788685292266
2020-09-22,57,0.9827213822894167,56.01511879049676,36.91318888037344
2020-09-23,75,0.9827213822894167,73.70410367170625,48.56998536891241
2020-09-24,67,0.9827213822894167,65.84233261339092,43.38918692956176
2020-09-25,43,0.9827213822894167,42.25701943844492,27.846791611509786
2020-09-26,100,0.9827213822894167,98.27213822894167,64.75998049188321
2020-09-27,88,0.8784860557768925,77.30677290836654,50.94409458938439
2020-09-28,75,0.8784860557768925,65.88645418326693,43.418262434134434
2020-09-29,54,0.8784860557768925,47.4382470119522,31.261148952576796
2020-09-30,84,0.8784860557768925,73.79282868525897,48.628453926230556
2020-10-01,67,0.8784860557768925,58.8585657370518,38.786981107826755
2020-10-02,65,0.8784860557768925,57.10159362549801,37.62916077624984
2020-10-03,69,0.8784860557768925,60.615537848605584,39.944801439403676
2020-10-04,74,0.9379652605459058,69.40942928039703,45.73985431841832
2020-10-05,57,0.9379652605459058,53.46401985111663,35.232049947970864
2020-10-06,82,0.9379652605459058,76.91315136476427,50.684703433923
2020-10-07,51,0.9379652605459058,47.836228287841195,31.523413111342354
