,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.4151230304860258,1.0000000000000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.27851640659754123,0.3578828153655373,0.9999999999999823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.23903114244058227,0.4473805558545751,0.260858756601618,0.9999999999999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.3133021017649581,0.4710409724461788,0.2129545539485255,0.19153483792463097,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3685244628446184,0.2018516277711855,0.3278886714291889,0.3489545034441231,0.2813963084426822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.27311071809012494,0.4554315085967876,0.29633188289764734,0.2558782802882807,0.1887863120837325,0.41934084505544844,1.0000000000000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.2493280110250817,0.2683140652489084,0.2239559281498343,0.3331329056211063,0.20880505169577038,0.42048059077908745,0.2597288454530572,1.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.4356283640853494,0.24319780980402322,0.20137376882478902,0.22463091472490992,0.20724633711891688,0.3319485394332331,0.22813563167085993,0.4023956935609961,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.22177085873462485,0.2963826662999192,0.26221417463558006,0.2724942062880435,0.4283132000629759,0.20566533570571352,0.22835085887714637,0.2587488045115497,0.2897656173776591,0.9999999999999971,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3487016605674928,0.4749173716598847,0.44378753885637284,0.2152014896222662,0.3335288764947945,0.1953375867041236,0.17817320041408427,0.12505259206436103,0.21781451223776901,0.17611776360923204,1.000000000000005,0.0,0.0,0.0,0.0
masks,0.22309053699027478,0.284647611611499,0.3870314315596617,0.24825584514121107,0.3494021785251596,0.40153853852593807,0.3683243394655485,0.37233786995349016,0.47682841035711404,0.32241859267797196,0.287488266148162,1.0000000000000029,0.0,0.0,0.0
Quarantine,0.31253519301226795,0.30265170851431533,0.3210606468795794,0.36022275252949787,0.310147353229834,0.3538487940431971,0.31304086162378947,0.5549233364118522,0.4973840680514088,0.3267972724229937,0.3009644734912194,0.46459841657419315,0.9999999999999973,0.0,0.0
social distancing,0.31315651466017513,0.2518871527710539,0.4019296092702264,0.25995279201825583,0.2384155654437404,0.3723368589108298,0.304862338202112,0.3482130104277742,0.32300524909025113,0.2310646533973359,0.2566734834247199,0.32649550314337017,0.25238473160444935,0.999999999999999,0.0
work from home,0.24769132119032927,0.32624818743435013,0.4401270153481366,0.27642611155050306,0.27499572301513414,0.48565718084443954,0.33995529188752666,0.30544653000740546,0.2627976131681282,0.26184833539297525,0.4293841245038248,0.30071475960577654,0.35803503456974467,0.4636636289815951,1.000000000000003
