,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.25210907632825513,1.0000000000000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.21111674507570552,0.3675640751953469,0.9999999999999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.27716223471078405,0.25441882201166727,0.22791073245551885,1.0000000000000462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.23215040432676104,0.19676157856543422,0.31209376431187336,0.24672649497862179,0.9999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3050495805755701,0.3086488742247341,0.3158724814574692,0.24443533779036986,0.15957808019424982,0.9999999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.26310941520746767,0.37676109339145236,0.42141207405526404,0.25199948436645914,0.19640423849704455,0.2459171025812324,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.27688999821204513,0.36902742872394506,0.37217262524851913,0.3088287820663006,0.2161142384056612,0.3253595260165221,0.3629633835921778,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.30178238619245695,0.2807067040015187,0.2873759911090643,0.1908885996164388,0.18779585479742905,0.24069436695524618,0.31380836487824276,0.210359618469457,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.5383817118171953,0.24094082296582048,0.32783537300238497,0.3011554141211668,0.26205561536209127,0.26461602185019834,0.33215162443809093,0.2204987971177575,0.2569139374267533,0.9999999999999994,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3082771871388872,0.30862903402569136,0.5047353403695419,0.28670200096030984,0.3652196098017059,0.25011014732353914,0.2547548502836484,0.18987438479444133,0.28507681098199106,0.22630216541620782,0.999999999999999,0.0,0.0,0.0,0.0
masks,0.6362705392602618,0.2692789397267579,0.2814467131282729,0.26480012997054736,0.1927745366930806,0.31132091518830146,0.3084716100464835,0.35776566489839984,0.4216456112339065,0.5015519645143128,0.34498926506958405,0.999999999999996,0.0,0.0,0.0
Quarantine,0.20937912845278528,0.29083082465925125,0.42943493399243593,0.24409183671707324,0.14626146178257196,0.25575586143454393,0.23561547468483812,0.2689449908500534,0.5865528525731382,0.444678353415094,0.2811896064740424,0.3696732939943425,1.000000000000002,0.0,0.0
social distancing,0.19640571680075303,0.22796615087081337,0.40289708952097025,0.34324526858347004,0.18525733450015228,0.19877264784462767,0.29432134307232394,0.3113397366685634,0.19252823395203314,0.3119420059856444,0.4123681008578418,0.20328278884477516,0.25684018940594866,0.9999999999999994,0.0
work from home,0.35389102549810497,0.28063212437747836,0.2586125526364343,0.33610172957104956,0.32128373699160423,0.29933686902489437,0.2696427226856216,0.2798535481481378,0.3297173751286877,0.4626987537017217,0.285148326510648,0.3531288332341891,0.43721219682734347,0.14444062744821054,1.0000000000000004
