,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.5064248159207867,1.0000000000000098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4842996777943404,0.487965017479224,0.9999999999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.21651633890032584,0.3055835143101262,0.39268025682537183,0.9999999999999859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.2507670058364936,0.23441483980805988,0.21586649424959362,0.22133154028300978,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3252710670227791,0.2958497599874895,0.2729124846396375,0.2984161467150796,0.3274685438756185,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.27423983295677085,0.2764165951912453,0.2940834499831917,0.23968196499057523,0.22242585014741256,0.4163386227727861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.39936106804961097,0.32175745442676124,0.3848872611449313,0.1708148675533047,0.21563840298795323,0.2737023331810113,0.2446136957520034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.2648810934018098,0.3566708799099148,0.47501112743915636,0.3567848688691641,0.22529187910903373,0.21917696255466898,0.43127603271312404,0.3775992115469143,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4464189827019289,0.38331998588868055,0.2683237620648505,0.2591552015412484,0.3786204616719475,0.3017065240967114,0.28264493798991003,0.2639931417726895,0.28609563596363136,1.0,0.0,0.0,0.0,0.0,0.0
Frontliners,0.4709985947375573,0.36572998931830447,0.36307485172643367,0.26313259429223695,0.19755019251472786,0.41562405141945763,0.33184762669529533,0.22490494838307318,0.30364084000347724,0.30553415745797496,1.0000000000000007,0.0,0.0,0.0,0.0
masks,0.5401138240134649,0.2988324093120454,0.29396416614471244,0.29484085145642036,0.39418948233211265,0.47661410451710395,0.2766942957091526,0.3832120696383811,0.262649609949886,0.4552444900762891,0.5753509365166104,1.0000000000000044,0.0,0.0,0.0
Quarantine,0.7164413242781266,0.5266357285925609,0.31399860946590213,0.3032809644951079,0.33475615005650095,0.3495301805791779,0.3379856265266081,0.4073734231672613,0.6251044818818242,0.31117868505174456,0.34736144962504045,0.38972149563792935,1.0,0.0,0.0
social distancing,0.7527197670302412,0.3307990549084526,0.35399478183569444,0.2619278534255563,0.1888107477247117,0.3615478601914553,0.32978258846354347,0.25087240450370923,0.34829083474680017,0.3789254713350434,0.43755627960592275,0.3534059472417437,0.6521975266645087,0.9999999999999996,0.0
work from home,0.6950259928151188,0.3281286053049656,0.268757942202518,0.4065164394730701,0.2112654928281987,0.46544565415259204,0.2948020203739832,0.22547764144757818,0.41546992775856506,0.3266377376389527,0.41957084988328425,0.37776602448505725,0.7207479703162605,0.8254887470294834,1.0000000000000018
