,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.3692691319102135,1.0000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.2556136010143397,0.49637559975295437,0.999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.32240876977352667,0.28528718730843194,0.331933499368828,0.9999999999999861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.31346489956718254,0.26469684247151765,0.2133129914796824,0.19777585466036238,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.25847862254363924,0.3067447291594745,0.4006333947807303,0.2825881013552175,0.18373050333002,1.0000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.3623198182233467,0.35743144312986563,0.5400841221094067,0.26349807673152836,0.34014339297543156,0.35041970529730754,1.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.21478863863569952,0.1777912212587914,0.2113987840258777,0.16733778580952993,0.2634743307065353,0.25450260033032124,0.22278306911847895,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.45941344882576,0.3864292212811807,0.5007182261587662,0.24385805220162352,0.16734250008227136,0.22868641348092575,0.3971131540801467,0.15168829811812262,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.5424408994883013,0.3320608898771315,0.4436504089316032,0.43949822113993686,0.2133250776110507,0.2794574623658535,0.5358986690311635,0.25835240878585425,0.633602747514588,1.0,0.0,0.0,0.0,0.0,0.0
Frontliners,0.2753787811156778,0.3479121040838103,0.2699347242102463,0.36075061016919097,0.18960698000226148,0.3827362630179169,0.375219915369107,0.30541558764814336,0.27844273084327714,0.6205461709268206,0.9999999999999972,0.0,0.0,0.0,0.0
masks,0.4304032552597141,0.26546873755599704,0.33930662219418445,0.23378882642685248,0.19155179426439978,0.2849183440715568,0.37762371368850833,0.2750035262140838,0.2779670737150151,0.3933528699127013,0.26364717506304924,1.000000000000001,0.0,0.0,0.0
Quarantine,0.4881117393617194,0.27628353588279786,0.4924727828507033,0.35620206615508954,0.19379481396127352,0.3043437106198582,0.48284429343412394,0.3104663257004762,0.6386934402338675,0.839379891867847,0.6492925115773832,0.30784911242338764,0.9999999999999998,0.0,0.0
social distancing,0.20972546132280961,0.3733374837491838,0.36937508148505194,0.21403021942300202,0.19087924071863413,0.35526826925385596,0.3615082775916323,0.34286564636788486,0.24129975739426507,0.34752950970819835,0.36893086967974614,0.3973717076250913,0.2371756380000036,1.0,0.0
work from home,0.32040325600613073,0.26924243524419406,0.32176683900641156,0.3242428747431857,0.356979419753802,0.48652790047078465,0.38829423148838843,0.2515930778252446,0.19136289179840563,0.2666474219415808,0.3277873112097079,0.2559497064665018,0.29257088826576283,0.3278997319535769,1.0000000000000087
