,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.29068611267054045,1.0000000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.24983448466241395,0.3684046187987254,0.999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.28487083370614247,0.3371934466196229,0.28719058400745473,1.000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.259233594482477,0.2601645548262318,0.20377180130996175,0.2544539700482081,0.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.27962730209621023,0.32555893092147925,0.45870707629160606,0.24279892107115095,0.1885747451553492,0.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.24709981850117924,0.3143227557785604,0.5589772524919925,0.3154130421101949,0.24088428631897757,0.5308596990542043,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.2507934400267878,0.22445483081413228,0.24957564675121047,0.2482116044073858,0.1348634538974909,0.30998429870382294,0.19498134936533632,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3255592520825987,0.364255933706182,0.36530739006295804,0.3887383949974199,0.23495980327168764,0.45309023504611906,0.35687265598947665,0.5569335852019389,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4335233182376809,0.244308959541247,0.3184161757427261,0.28119850014668724,0.28068866254460106,0.30791967883561083,0.2772608400893976,0.28457196403951956,0.4536320246994007,1.0000000000000004,0.0,0.0,0.0,0.0,0.0
Frontliners,0.3212848478251447,0.2869940651436351,0.3695709391868092,0.22055502858062961,0.34038408959611915,0.4056349812068063,0.44969312745087037,0.30737855374440715,0.5510795923390663,0.7582327466899554,1.000000000000001,0.0,0.0,0.0,0.0
masks,0.41399497904896626,0.2079136560577735,0.28793773749762486,0.24577707403189916,0.16469918985949103,0.31692638844847526,0.3215581846892915,0.24891217056389486,0.3003741388473014,0.3071241519914439,0.26513978802233285,1.0000000000000016,0.0,0.0,0.0
Quarantine,0.34820180563333486,0.23832438509757684,0.3065913542968959,0.20690974563515116,0.36065697764264093,0.2626411512667319,0.29825413452729316,0.24457507334983272,0.4982413875406456,0.6536186138504473,0.8216929247685796,0.3017226897396624,0.9999999999999989,0.0,0.0
social distancing,0.2788119792205845,0.30504703121756643,0.29165524940097054,0.24095625900958467,0.18629436374569922,0.2791714469812452,0.31492512895282865,0.28125348574629067,0.4086235575592797,0.6707151889139912,0.6633566180931217,0.339255844884409,0.5151876058539538,0.9999999999999997,0.0
work from home,0.2189732627286482,0.28571230713014184,0.37789548521813593,0.30299672852622533,0.31978508175425074,0.5482535259531043,0.4336345429072713,0.2590095142408788,0.38281834053280955,0.20234079995311588,0.2830833124230936,0.2826480946139133,0.2299553783635017,0.1914302713975515,0.9999999999999973
