,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.5058890653368673,0.9999999999999816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.2703294542969102,0.298375308788382,1.0000000000000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.3065024929869395,0.3460294988742589,0.4641518374161691,0.9999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.26258755256674154,0.160788326332837,0.2755728692473862,0.19046037102617994,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.37766583898693906,0.2474465348335312,0.4699849844788996,0.44635285432339683,0.31614829449662324,0.9999999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.25080552931731115,0.40728794013093333,0.27220113838109644,0.37742274541421605,0.1488993750430066,0.2778449759824198,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.2542300544273019,0.24171378426339352,0.3223587992068532,0.34407381763787886,0.19879174963402776,0.3779281267152997,0.20489947538308007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.23862317812372383,0.2932365871641024,0.340844620021084,0.3633841267356795,0.26495270856428027,0.47735082926620503,0.2807597669953457,0.31582933338285657,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.21893467013055973,0.259240490338504,0.30070542462987443,0.3705621610435038,0.20920908756046436,0.4335498810415844,0.3139490521225835,0.24154182384309777,0.5025236163586093,0.9999999999999951,0.0,0.0,0.0,0.0,0.0
Frontliners,0.30733419196941186,0.3590353978990037,0.36736850491799905,0.2698440048140809,0.33754035536567384,0.3037362388714319,0.2066641167255371,0.34995079376243393,0.41044647279290547,0.3555209375542817,0.9999999999999998,0.0,0.0,0.0,0.0
masks,0.409066476823347,0.29693960922661355,0.2935277524242022,0.27734203127169044,0.37525945857612686,0.4333675440602222,0.4546717999571366,0.37082725130141464,0.26892976056026563,0.25293675197133636,0.30921233619786465,0.9999999999999933,0.0,0.0,0.0
Quarantine,0.37776372888953424,0.363611711857515,0.38147187545628203,0.2801681079261414,0.2816155891640229,0.27708661210968155,0.3225510818957347,0.42131357987884516,0.380054967601425,0.2793807650033666,0.3131164807618747,0.5382079748098785,1.0000000000000013,0.0,0.0
social distancing,0.29709434267881296,0.32853454079849914,0.35806158666345167,0.2583872269051546,0.2036526122975352,0.25559590374754565,0.36863677520436594,0.30492245467064083,0.24084495609739198,0.24395110415403867,0.33414211645690134,0.3496859115476532,0.2918049923902392,0.9999999999999992,0.0
work from home,0.422025667614667,0.39138075902217284,0.279845168572053,0.3272979645271905,0.1906379688879241,0.3549075768934047,0.2517887768173608,0.31229575642243745,0.42051476163594775,0.2279939850671523,0.2635345522231321,0.35527317668477704,0.27356619642395086,0.37388152967163957,0.9999999999999996
