,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.5168636260237407,1.0000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.635565746119278,0.725584180222886,0.9999999999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.21753058202122266,0.4184203230028367,0.291509887952256,1.0000000000000129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.2126383045198271,0.2961750825974909,0.3053223910385387,0.1848511020649376,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3876674560323109,0.34404058549746314,0.3239561184557532,0.22487200313136024,0.2525172326568569,0.9999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.31397252916457985,0.26816803975738146,0.27869588614534935,0.26496205815830737,0.34581599835973875,0.2902139795216815,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.21771784223256502,0.362033122476462,0.26003972513309026,0.14929468631577628,0.17858392435503784,0.1583722720911343,0.3062110292189315,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.3348659562543879,0.37667571562728563,0.47585577605765095,0.20662408937958407,0.15915033156212602,0.317405628255813,0.3068805519811462,0.25933669252467234,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.4638198613744293,0.3743509467226113,0.3206704535090881,0.28605516782759505,0.20558104327763793,0.33218464445159007,0.25116900118328106,0.34277867507253135,0.2925003880191318,0.9999999999999992,0.0,0.0,0.0,0.0,0.0
Frontliners,0.4168963569883762,0.4781353710580056,0.626193266021296,0.45445328066174007,0.22643533933846455,0.24422958777357676,0.33208544744700863,0.268557023256472,0.4882388011821006,0.29841684450654,0.999999999999996,0.0,0.0,0.0,0.0
masks,0.27690174437888565,0.2593815096425935,0.2642640518547015,0.23511883811554557,0.2765930944632652,0.38569270521903515,0.347734127918432,0.24702743058010945,0.33045260610142196,0.47958609129165386,0.27203730272501614,1.000000000000004,0.0,0.0,0.0
Quarantine,0.2903280859699502,0.4283097602292679,0.5315523354977191,0.30721266431278277,0.2346219646551775,0.359845999141613,0.46195521323302524,0.29634557229489206,0.6171578675473394,0.38679604802949,0.4591558370842771,0.3135456087584813,1.0000000000000029,0.0,0.0
social distancing,0.4566155470945372,0.48474501833491757,0.5001125172597873,0.3541950462302923,0.4168153924224072,0.2520440196036674,0.2544663034448383,0.3590513967857566,0.23117985528966348,0.39595560107888256,0.31729984086768165,0.3816781098347978,0.27928307518929096,1.0,0.0
work from home,0.44946443189186347,0.2943565742244103,0.31285375969223844,0.2818525600753848,0.33261875520393364,0.3994675407792756,0.21423275225481023,0.317294333139376,0.35984107409396926,0.32569919413215837,0.257340724887152,0.4020831743025172,0.3134606156793095,0.5760174826077047,1.0000000000000009
