,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,0.9999999999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.22489992482871854,1.0000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.20657635212720069,0.4698303298698316,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.23848906138918993,0.2886573929673333,0.3172129927244572,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.26331098993867696,0.1956093300409303,0.20096218418719256,0.28508284244810533,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.3106081537865212,0.4380728481255572,0.3467018446085981,0.24070813223586426,0.1942962819926962,1.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.30122982298612255,0.3741380895442683,0.5299986773126963,0.4501499846526184,0.16555918493296287,0.21879555237133083,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.25535235249772753,0.42673995721859637,0.37193287796566865,0.23669001933637984,0.1990041626261186,0.19993330248061122,0.35133970277384713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.24301651264357027,0.25298402822847454,0.39864990870659045,0.5045937827026572,0.2916207884019386,0.40571433649225913,0.35607616430824596,0.1949304571162112,1.0,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.53229214650546,0.24332901302545565,0.5353468238521439,0.2996922104643932,0.28266968581940427,0.3241774337697501,0.4342687050760181,0.3026314131705643,0.2764263092806458,1.0,0.0,0.0,0.0,0.0,0.0
Frontliners,0.34233101183188297,0.3670092459456304,0.5336553831835534,0.2899943271906633,0.179912470428152,0.3076984778586114,0.264689897694146,0.16090876971478468,0.2702281851649791,0.21397988004978874,1.0,0.0,0.0,0.0,0.0
masks,0.44707325361226097,0.21893527696198298,0.28495992456003966,0.3974257113463915,0.19823160153476338,0.4153478820057054,0.3267971006627915,0.23013754594217484,0.5009760347002595,0.411632949397211,0.24692686334657155,0.9999999999999998,0.0,0.0,0.0
Quarantine,0.20974830553843354,0.3487900734511156,0.3446147783429219,0.4069158508878264,0.34319177265636214,0.47069619379708894,0.37583677431374835,0.298589673980443,0.7835327441583612,0.24447836875558948,0.30240427773177925,0.47718047501329575,0.9999999999999989,0.0,0.0
social distancing,0.25871334663697243,0.294206567047598,0.3147076073783397,0.2899837375424609,0.1755779979537667,0.1871498807824616,0.2356338111023113,0.2726151455731681,0.16115193739243316,0.277099382272432,0.3328419833538619,0.16910594190782285,0.31381073013399985,0.9999999999999988,0.0
work from home,0.2485232672396073,0.26745633858950757,0.20775767348032423,0.3617691980104989,0.18349723589085756,0.29279320168009343,0.3090273578678787,0.2636172760312121,0.24633267587831714,0.22736366616952905,0.5330100646721763,0.36087988611163757,0.3086259622600527,0.25868819820825517,0.9999999999999988
