,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face shield,Frontliners,masks,Quarantine,social distancing,work from home
flu,1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cough,0.4082144123465406,1.0000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fever,0.4690015646214252,0.6244124221569937,1.0000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headache,0.36548606205834316,0.2939997119857371,0.29751831698745757,0.9999999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lagnat,0.2883574678854059,0.16344476125595084,0.20354522322637827,0.1596917354333953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashes,0.5437018570704655,0.4567700537777493,0.33469134876119677,0.30295958254033595,0.17780872922985838,0.9999999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sipon,0.2594458082554286,0.2008937703233084,0.2733187934262626,0.23394724989754068,0.3049533861984982,0.1616781479808094,0.9999999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubo,0.32841991959653083,0.2633360037552342,0.26800501214683337,0.20117432455836556,0.14414300442277767,0.2490136274972225,0.3532014930798155,1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecq,0.6308651002562227,0.6866819874018254,0.7544205081824439,0.30116646590600876,0.16227627838700057,0.6104554938136146,0.1509234947144827,0.27675032245886244,0.9999999999999984,0.0,0.0,0.0,0.0,0.0,0.0
face shield,0.6104792999175234,0.369133492946051,0.4280498462379005,0.32357144529807985,0.23742219576808976,0.3620038053995544,0.1821880890912149,0.2840327905637445,0.5407068434405895,0.9999999999999974,0.0,0.0,0.0,0.0,0.0
Frontliners,0.4613431013823764,0.5909010497476057,0.5763104285505581,0.2542364998472753,0.24740520715748407,0.45488371148089346,0.2579742080308295,0.39558501565076504,0.7392596191181776,0.3343377691969522,1.0000000000000022,0.0,0.0,0.0,0.0
masks,0.4034314976540488,0.5275445816514601,0.5752501883174586,0.33727992876158425,0.17578848505902842,0.43042235232795084,0.226788055152002,0.28573840892668956,0.6376935689946636,0.46589829960795553,0.527867594423265,1.0,0.0,0.0,0.0
Quarantine,0.5076316037602802,0.548164338800439,0.7319576451696926,0.33741545356440045,0.1625644774173825,0.476697765775742,0.24990890566193455,0.28079644369203066,0.8459938714371359,0.5576256934979916,0.6240136779760769,0.6390329361899992,0.9999999999999988,0.0,0.0
social distancing,0.39813474634793844,0.5212424566715895,0.25942228909643655,0.21947898043813976,0.3454278867006067,0.2315448351580318,0.17456218094234355,0.2604922885993625,0.2622063823701296,0.3847914481372383,0.39830279092413573,0.2150164199909902,0.2706208582265107,0.9999999999999996,0.0
work from home,0.5266327701789287,0.37409440594546567,0.26535557151040545,0.2786951076117897,0.19800658594577233,0.4605450903484977,0.23798060208618202,0.2309008325253734,0.48140508682504696,0.4144436344934931,0.34721411501094956,0.35528704710306613,0.4584101355637044,0.18349204807723113,1.000000000000002
